datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120426_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120428_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120425_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120427_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120422_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120432_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120424_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120421_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand
2030-04-28 07:45:00,0.0,115.38,0.0,87.177,54.20093644980616,52.70125734663946,63.1804050540205,142.742838456398,78.80701037252341,225.0,100.0,36.99214539511575,100.680992725431,32.4777395888485,58.45993125992775,25.982191671079,119.60332509544625,70.898905512205,148.08030726102874,256.29283949024
2030-04-28 08:00:00,0.0,109.33,0.0,61.27,54.20093644980616,52.70125734663946,63.1804050540205,142.742838456398,78.80701037252341,225.0,100.0,37.04446960437775,100.823402776965,32.52367831515,58.54262096727,26.01894265212,119.77250018231625,70.99918975170625,148.28976213048676,256.6553575335325
2030-04-28 08:15:00,0.0,109.33,0.0,61.27,54.20093644980616,52.70125734663946,63.1804050540205,142.742838456398,78.80701037252341,225.0,100.0,37.04446960437775,100.823402776965,32.52367831515,58.54262096727,26.01894265212,119.77250018231625,70.99918975170625,148.28976213048676,256.6553575335325
2030-04-28 08:30:00,0.0,109.33,0.0,61.27,54.20093644980616,52.70125734663946,63.1804050540205,142.742838456398,78.80701037252341,225.0,100.0,37.04446960437775,100.823402776965,32.52367831515,58.54262096727,26.01894265212,119.77250018231625,70.99918975170625,148.28976213048676,256.6553575335325
2030-04-28 08:45:00,0.0,109.33,0.0,61.27,54.20093644980616,52.70125734663946,63.1804050540205,142.742838456398,78.80701037252341,225.0,100.0,37.04446960437775,100.823402776965,32.52367831515,58.54262096727,26.01894265212,119.77250018231625,70.99918975170625,148.28976213048676,256.6553575335325
2030-04-28 09:00:00,0.0,109.33,0.0,133.99,54.20093645429426,52.701257252457054,63.18040512013219,142.742838456398,78.8114225620909,225.0,100.0,37.04446960437775,100.823402776965,32.52367831515,58.54262096727,26.01894265212,119.77250018231625,70.99918975170625,148.28976213048676,256.6553575335325
2030-04-28 09:15:00,0.0,109.33,0.0,133.99,54.20093645429426,52.701257252457054,63.18040512013219,142.742838456398,78.8114225620909,225.0,100.0,37.04446960437775,100.823402776965,32.52367831515,58.54262096727,26.01894265212,119.77250018231625,70.99918975170625,148.28976213048676,256.6553575335325
2030-04-28 09:30:00,0.0,109.33,0.0,133.99,54.20093645429426,52.701257252457054,63.18040512013219,142.742838456398,78.8114225620909,225.0,100.0,37.04446960437775,100.823402776965,32.52367831515,58.54262096727,26.01894265212,119.77250018231625,70.99918975170625,148.28976213048676,256.6553575335325
2030-04-28 09:45:00,0.0,109.33,0.0,133.99,54.20093645429426,52.701257252457054,63.18040512013219,142.742838456398,78.8114225620909,225.0,100.0,37.04446960437775,100.823402776965,32.52367831515,58.54262096727,26.01894265212,119.77250018231625,70.99918975170625,148.28976213048676,256.6553575335325
2030-04-28 10:00:00,0.0,109.33,0.0,21.394,54.20093645429426,52.701257252457054,63.18040512013219,142.742838456398,78.8114225620909,225.0,100.0,37.04446960437775,100.823402776965,32.52367831515,58.54262096727,26.01894265212,119.77250018231625,70.99918975170625,148.28976213048676,256.6553575335325
