datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_dri_eaf_natural_gas_external_steel_demand,P100000120426_dri_eaf_natural_gas_external_steel_demand,P100000120428_dri_eaf_natural_gas_external_steel_demand,P100000120425_dri_eaf_natural_gas_external_steel_demand,P100000120427_dri_eaf_natural_gas_external_steel_demand,P100000120422_dri_eaf_natural_gas_external_steel_demand,P100000120432_dri_eaf_natural_gas_external_steel_demand,P100000120424_dri_eaf_natural_gas_external_steel_demand,P100000120421_dri_eaf_natural_gas_external_steel_demand
2030-10-04 04:00:00,134.08,55.71,0.0,71.197,65.90821145339257,59.884309655436766,67.48575990252289,177.5742683278162,88.61688732180815,225.0,100.0,36.66477396903525,99.78999060009625,32.190319548418,57.9425751871525,25.7522556387345,118.54486496337574,70.27146756403575,146.7698328117985,254.024710635805
2030-10-04 04:15:00,134.08,55.71,0.0,71.197,65.90821145339257,59.884309655436766,67.48575990252289,177.5742683278162,88.61688732180815,225.0,100.0,36.66477396903525,99.78999060009625,32.190319548418,57.9425751871525,25.7522556387345,118.54486496337574,70.27146756403575,146.7698328117985,254.024710635805
2030-10-04 04:30:00,134.08,55.71,0.0,71.197,65.90821145339257,59.884309655436766,67.48575990252289,177.5742683278162,88.61688732180815,225.0,100.0,36.66477396903525,99.78999060009625,32.190319548418,57.9425751871525,25.7522556387345,118.54486496337574,70.27146756403575,146.7698328117985,254.024710635805
2030-10-04 04:45:00,134.08,55.71,0.0,71.197,65.90821145339257,59.884309655436766,67.48575990252289,177.5742683278162,88.61688732180815,225.0,100.0,36.66477396903525,99.78999060009625,32.190319548418,57.9425751871525,25.7522556387345,118.54486496337574,70.27146756403575,146.7698328117985,254.024710635805
2030-10-04 05:00:00,141.45,55.71,0.0,53.068,65.90821145339257,59.884309655436766,67.48575990252289,177.5742683278162,88.61688732180815,225.0,100.0,36.66477396903525,99.78999060009625,32.190319548418,57.9425751871525,25.7522556387345,118.54486496337574,70.27146756403575,146.7698328117985,254.024710635805
2030-10-04 05:15:00,141.45,55.71,0.0,53.068,65.90821145339257,59.884309655436766,67.48575990252289,177.5742683278162,88.61688732180815,225.0,100.0,36.66477396903525,99.78999060009625,32.190319548418,57.9425751871525,25.7522556387345,118.54486496337574,70.27146756403575,146.7698328117985,254.024710635805
2030-10-04 05:30:00,141.45,55.71,0.0,53.068,65.90821145339257,59.884309655436766,67.48575990252289,177.5742683278162,88.61688732180815,225.0,100.0,36.66477396903525,99.78999060009625,32.190319548418,57.9425751871525,25.7522556387345,118.54486496337574,70.27146756403575,146.7698328117985,254.024710635805
2030-10-04 05:45:00,141.45,55.71,0.0,53.068,65.90821145339257,59.884309655436766,67.48575990252289,177.5742683278162,88.61688732180815,225.0,100.0,36.66477396903525,99.78999060009625,32.190319548418,57.9425751871525,25.7522556387345,118.54486496337574,70.27146756403575,146.7698328117985,254.024710635805
2030-10-04 06:00:00,0.0,55.71,0.0,17.149,65.90821144784786,59.88430936604104,67.48575979462004,177.5742683278162,88.74393953496106,225.0,100.0,37.40745154337225,101.811325525673,32.84236307279775,59.116253531036,26.273890458238,120.94609653336875,71.69487857755075,149.742786184171,259.1702068572175
2030-10-04 06:15:00,0.0,55.71,0.0,17.149,65.90821144784786,59.88430936604104,67.48575979462004,177.5742683278162,88.74393953496106,225.0,100.0,37.40745154337225,101.811325525673,32.84236307279775,59.116253531036,26.273890458238,120.94609653336875,71.69487857755075,149.742786184171,259.1702068572175
2030-10-04 06:30:00,0.0,55.71,0.0,17.149,65.90821144784786,59.88430936604104,67.48575979462004,177.5742683278162,88.74393953496106,225.0,100.0,37.40745154337225,101.811325525673,32.84236307279775,59.116253531036,26.273890458238,120.94609653336875,71.69487857755075,149.742786184171,259.1702068572175
2030-10-04 06:45:00,0.0,55.71,0.0,17.149,65.90821144784786,59.88430936604104,67.48575979462004,177.5742683278162,88.74393953496106,225.0,100.0,37.40745154337225,101.811325525673,32.84236307279775,59.116253531036,26.273890458238,120.94609653336875,71.69487857755075,149.742786184171,259.1702068572175
2030-10-04 07:00:00,0.0,55.71,0.0,26.638,65.90821144784786,59.88430936604104,67.48575979462004,177.5742683278162,88.74393953496106,225.0,100.0,37.4471774215435,101.919446879773,32.877240928959,59.17903367212625,26.30179274316725,121.07453858696925,71.77101693753976,149.90180967910476,259.44543982922
2030-10-04 07:15:00,0.0,55.71,0.0,26.638,65.90821144784786,59.88430936604104,67.48575979462004,177.5742683278162,88.74393953496106,225.0,100.0,37.4471774215435,101.919446879773,32.877240928959,59.17903367212625,26.30179274316725,121.07453858696925,71.77101693753976,149.90180967910476,259.44543982922
2030-10-04 07:30:00,0.0,55.71,0.0,26.638,65.90821144784786,59.88430936604104,67.48575979462004,177.5742683278162,88.74393953496106,225.0,100.0,37.4471774215435,101.919446879773,32.877240928959,59.17903367212625,26.30179274316725,121.07453858696925,71.77101693753976,149.90180967910476,259.44543982922
2030-10-04 07:45:00,0.0,55.71,0.0,26.638,65.90821144784786,59.88430936604104,67.48575979462004,177.5742683278162,88.74393953496106,225.0,100.0,37.4471774215435,101.919446879773,32.877240928959,59.17903367212625,26.30179274316725,121.07453858696925,71.77101693753976,149.90180967910476,259.44543982922
2030-10-04 08:00:00,0.0,43.777,0.0,23.928,65.90821144784786,59.88430936604104,67.48575979462004,177.5742683278162,88.74393953496106,225.0,100.0,37.50014525943,102.0636086861235,32.923744737459,59.2627405274265,26.33899578996725,121.24579465948625,71.87253475148076,150.113841006983,259.81241712747
2030-10-04 08:15:00,0.0,43.777,0.0,23.928,65.90821144784786,59.88430936604104,67.48575979462004,177.5742683278162,88.74393953496106,225.0,100.0,37.50014525943,102.0636086861235,32.923744737459,59.2627405274265,26.33899578996725,121.24579465948625,71.87253475148076,150.113841006983,259.81241712747
2030-10-04 08:30:00,0.0,43.777,0.0,23.928,65.90821144784786,59.88430936604104,67.48575979462004,177.5742683278162,88.74393953496106,225.0,100.0,37.50014525943,102.0636086861235,32.923744737459,59.2627405274265,26.33899578996725,121.24579465948625,71.87253475148076,150.113841006983,259.81241712747
2030-10-04 08:45:00,0.0,43.777,0.0,23.928,65.90821144784786,59.88430936604104,67.48575979462004,177.5742683278162,88.74393953496106,225.0,100.0,37.50014525943,102.0636086861235,32.923744737459,59.2627405274265,26.33899578996725,121.24579465948625,71.87253475148076,150.113841006983,259.81241712747
2030-10-04 09:00:00,0.0,43.777,0.0,86.863,65.90821144626922,59.88430924488023,67.48575968627253,177.5742683278162,88.84061432317172,225.0,100.0,37.50014525943,102.0636086861235,32.923744737459,59.2627405274265,26.33899578996725,121.24579465948625,71.87253475148076,150.113841006983,259.81241712747
2030-10-04 09:15:00,0.0,43.777,0.0,86.863,65.90821144626922,59.88430924488023,67.48575968627253,177.5742683278162,88.84061432317172,225.0,100.0,37.50014525943,102.0636086861235,32.923744737459,59.2627405274265,26.33899578996725,121.24579465948625,71.87253475148076,150.113841006983,259.81241712747
2030-10-04 09:30:00,0.0,43.777,0.0,86.863,65.90821144626922,59.88430924488023,67.48575968627253,177.5742683278162,88.84061432317172,225.0,100.0,37.50014525943,102.0636086861235,32.923744737459,59.2627405274265,26.33899578996725,121.24579465948625,71.87253475148076,150.113841006983,259.81241712747
2030-10-04 09:45:00,0.0,43.777,0.0,86.863,65.90821144626922,59.88430924488023,67.48575968627253,177.5742683278162,88.84061432317172,225.0,100.0,37.50014525943,102.0636086861235,32.923744737459,59.2627405274265,26.33899578996725,121.24579465948625,71.87253475148076,150.113841006983,259.81241712747
2030-10-04 10:00:00,0.0,43.777,0.0,289.25,65.90821144626922,59.88430924488023,67.48575968627253,177.5742683278162,88.84061432317172,225.0,100.0,37.50014525943,102.0636086861235,32.923744737459,59.2627405274265,26.33899578996725,121.24579465948625,71.87253475148076,150.113841006983,259.81241712747
