datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_dri_eaf_hydrogen_external_steel_demand,P100000120426_dri_eaf_hydrogen_external_steel_demand,P100000120428_dri_eaf_hydrogen_external_steel_demand,P100000120425_dri_eaf_hydrogen_external_steel_demand,P100000120427_dri_eaf_hydrogen_external_steel_demand,P100000120422_dri_eaf_hydrogen_external_steel_demand,P100000120432_dri_eaf_hydrogen_external_steel_demand,P100000120424_dri_eaf_hydrogen_external_steel_demand,P100000120421_dri_eaf_hydrogen_external_steel_demand
2/26/2030 7:00,0,265.32,0,34.715,65.90821142,59.88430971,177.5742683,86.779525,225.0,100.0,37.34575669,101.6434115,32.78819726,59.01875507,26.23055781,120.7466242,71.57663462,149.4958204,258.7427661
2/26/2030 7:15,0,265.32,0,34.715,65.90821142,59.88430971,177.5742683,86.779525,225.0,100.0,37.34575669,101.6434115,32.78819726,59.01875507,26.23055781,120.7466242,71.57663462,149.4958204,258.7427661
2/26/2030 7:30,0,265.32,0,34.715,65.90821142,59.88430971,177.5742683,86.779525,225.0,100.0,37.34575669,101.6434115,32.78819726,59.01875507,26.23055781,120.7466242,71.57663462,149.4958204,258.7427661
2/26/2030 7:45,0,265.32,0,34.715,65.90821142,59.88430971,177.5742683,86.779525,225.0,100.0,37.34575669,101.6434115,32.78819726,59.01875507,26.23055781,120.7466242,71.57663462,149.4958204,258.7427661
2/26/2030 8:00,0,270.91,0,100.08,65.90821142,59.88430971,177.5742683,86.779525,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/26/2030 8:15,0,270.91,0,100.08,65.90821142,59.88430971,177.5742683,86.779525,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/26/2030 8:30,0,270.91,0,100.08,65.90821142,59.88430971,177.5742683,86.779525,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/26/2030 8:45,0,270.91,0,100.08,65.90821142,59.88430971,177.5742683,86.779525,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/26/2030 9:00,0,270.91,0,50.509,65.90821134,59.88430918,177.5742683,87.57675805,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/26/2030 9:15,0,270.91,0,50.509,65.90821134,59.88430918,177.5742683,87.57675805,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/26/2030 9:30,0,270.91,0,50.509,65.90821134,59.88430918,177.5742683,87.57675805,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/26/2030 9:45,0,270.91,0,50.509,65.90821134,59.88430918,177.5742683,87.57675805,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/26/2030 10:00,0,270.91,0,188.32,65.90821134,59.88430918,177.5742683,87.57675805,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/26/2030 10:15,0,270.91,0,188.32,65.90821134,59.88430918,177.5742683,87.57675805,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/26/2030 10:30,0,270.91,0,188.32,65.90821134,59.88430918,177.5742683,87.57675805,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/26/2030 10:45,0,270.91,0,188.32,65.90821134,59.88430918,177.5742683,87.57675805,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/26/2030 11:00,0,270.91,0,113.13,65.90821134,59.88430918,177.5742683,87.57675805,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/26/2030 11:15,0,270.91,0,113.13,65.90821134,59.88430918,177.5742683,87.57675805,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/26/2030 11:30,0,270.91,0,113.13,65.90821134,59.88430918,177.5742683,87.57675805,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/26/2030 11:45,0,270.91,0,113.13,65.90821134,59.88430918,177.5742683,87.57675805,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/26/2030 12:00,0,137.25,0,44.449,65.90821134,59.88430919,177.5742683,87.57001011,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/26/2030 12:15,0,137.25,0,44.449,65.90821134,59.88430919,177.5742683,87.57001011,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/26/2030 12:30,0,137.25,0,44.449,65.90821134,59.88430919,177.5742683,87.57001011,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/26/2030 12:45,0,137.25,0,44.449,65.90821134,59.88430919,177.5742683,87.57001011,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/26/2030 13:00,0,137.25,0,108.99,65.90821134,59.88430919,177.5742683,87.57001011,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/26/2030 13:15,0,137.25,0,108.99,65.90821134,59.88430919,177.5742683,87.57001011,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/26/2030 13:30,0,137.25,0,108.99,65.90821134,59.88430919,177.5742683,87.57001011,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/26/2030 13:45,0,137.25,0,108.99,65.90821134,59.88430919,177.5742683,87.57001011,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/26/2030 14:00,0,137.25,0,37.657,65.90821134,59.88430919,177.5742683,87.57001011,225.0,100.0,37.34575669,101.6434115,32.78819726,59.01875507,26.23055781,120.7466242,71.57663462,149.4958204,258.7427661
2/26/2030 14:15,0,137.25,0,37.657,65.90821134,59.88430919,177.5742683,87.57001011,225.0,100.0,37.34575669,101.6434115,32.78819726,59.01875507,26.23055781,120.7466242,71.57663462,149.4958204,258.7427661
2/26/2030 14:30,0,137.25,0,37.657,65.90821134,59.88430919,177.5742683,87.57001011,225.0,100.0,37.34575669,101.6434115,32.78819726,59.01875507,26.23055781,120.7466242,71.57663462,149.4958204,258.7427661
2/26/2030 14:45,0,137.25,0,37.657,65.90821134,59.88430919,177.5742683,87.57001011,225.0,100.0,37.34575669,101.6434115,32.78819726,59.01875507,26.23055781,120.7466242,71.57663462,149.4958204,258.7427661
2/26/2030 15:00,170.36,137.25,0,72.204,65.90821142,59.88430977,177.5742683,86.31290259,225.0,100.0,37.3061384,101.535583,32.75341387,58.95614496,26.2027311,120.61853,71.50070247,149.3372276,258.4682786
2/26/2030 15:15,170.36,137.25,0,72.204,65.90821142,59.88430977,177.5742683,86.31290259,225.0,100.0,37.3061384,101.535583,32.75341387,58.95614496,26.2027311,120.61853,71.50070247,149.3372276,258.4682786
2/26/2030 15:30,170.36,137.25,0,72.204,65.90821142,59.88430977,177.5742683,86.31290259,225.0,100.0,37.3061384,101.535583,32.75341387,58.95614496,26.2027311,120.61853,71.50070247,149.3372276,258.4682786
2/26/2030 15:45,170.36,137.25,0,72.204,65.90821142,59.88430977,177.5742683,86.31290259,225.0,100.0,37.3061384,101.535583,32.75341387,58.95614496,26.2027311,120.61853,71.50070247,149.3372276,258.4682786
2/26/2030 16:00,170.36,0,0,74.699,65.90821142,59.88430977,177.5742683,86.31290259,225.0,100.0,37.26652011,101.4277545,32.71863047,58.89353485,26.17490438,120.4904358,71.42477032,149.1786348,258.193791
2/26/2030 16:15,170.36,0,0,74.699,65.90821142,59.88430977,177.5742683,86.31290259,225.0,100.0,37.26652011,101.4277545,32.71863047,58.89353485,26.17490438,120.4904358,71.42477032,149.1786348,258.193791
2/26/2030 16:30,170.36,0,0,74.699,65.90821142,59.88430977,177.5742683,86.31290259,225.0,100.0,37.26652011,101.4277545,32.71863047,58.89353485,26.17490438,120.4904358,71.42477032,149.1786348,258.193791
2/26/2030 16:45,170.36,0,0,74.699,65.90821142,59.88430977,177.5742683,86.31290259,225.0,100.0,37.26652011,101.4277545,32.71863047,58.89353485,26.17490438,120.4904358,71.42477032,149.1786348,258.193791
2/26/2030 17:00,170.36,0,0,94.722,65.90821142,59.88430977,177.5742683,86.31290259,225.0,100.0,37.26652011,101.4277545,32.71863047,58.89353485,26.17490438,120.4904358,71.42477032,149.1786348,258.193791
2/26/2030 17:15,170.36,0,0,94.722,65.90821142,59.88430977,177.5742683,86.31290259,225.0,100.0,37.26652011,101.4277545,32.71863047,58.89353485,26.17490438,120.4904358,71.42477032,149.1786348,258.193791
2/26/2030 17:30,170.36,0,0,94.722,65.90821142,59.88430977,177.5742683,86.31290259,225.0,100.0,37.26652011,101.4277545,32.71863047,58.89353485,26.17490438,120.4904358,71.42477032,149.1786348,258.193791
2/26/2030 17:45,170.36,0,0,94.722,65.90821142,59.88430977,177.5742683,86.31290259,225.0,100.0,37.26652011,101.4277545,32.71863047,58.89353485,26.17490438,120.4904358,71.42477032,149.1786348,258.193791
2/26/2030 18:00,225.2,0,0,51.562,65.90821148,59.88430987,177.5742683,86.10009402,225.0,100.0,37.26652011,101.4277545,32.71863047,58.89353485,26.17490438,120.4904358,71.42477032,149.1786348,258.193791
2/26/2030 18:15,225.2,0,0,51.562,65.90821148,59.88430987,177.5742683,86.10009402,225.0,100.0,37.26652011,101.4277545,32.71863047,58.89353485,26.17490438,120.4904358,71.42477032,149.1786348,258.193791
2/26/2030 18:30,225.2,0,0,51.562,65.90821148,59.88430987,177.5742683,86.10009402,225.0,100.0,37.26652011,101.4277545,32.71863047,58.89353485,26.17490438,120.4904358,71.42477032,149.1786348,258.193791
2/26/2030 18:45,225.2,0,0,51.562,65.90821148,59.88430987,177.5742683,86.10009402,225.0,100.0,37.26652011,101.4277545,32.71863047,58.89353485,26.17490438,120.4904358,71.42477032,149.1786348,258.193791
2/26/2030 19:00,225.2,0,0,30.101,65.90821148,59.88430987,177.5742683,86.10009402,225.0,100.0,37.26652011,101.4277545,32.71863047,58.89353485,26.17490438,120.4904358,71.42477032,149.1786348,258.193791
2/26/2030 19:15,225.2,0,0,30.101,65.90821148,59.88430987,177.5742683,86.10009402,225.0,100.0,37.26652011,101.4277545,32.71863047,58.89353485,26.17490438,120.4904358,71.42477032,149.1786348,258.193791
2/26/2030 19:30,225.2,0,0,30.101,65.90821148,59.88430987,177.5742683,86.10009402,225.0,100.0,37.26652011,101.4277545,32.71863047,58.89353485,26.17490438,120.4904358,71.42477032,149.1786348,258.193791
2/26/2030 19:45,225.2,0,0,30.101,65.90821148,59.88430987,177.5742683,86.10009402,225.0,100.0,37.26652011,101.4277545,32.71863047,58.89353485,26.17490438,120.4904358,71.42477032,149.1786348,258.193791
2/26/2030 20:00,225.2,2.3803,0,159.21,65.90821148,59.88430987,177.5742683,86.10009402,225.0,100.0,37.26652011,101.4277545,32.71863047,58.89353485,26.17490438,120.4904358,71.42477032,149.1786348,258.193791
2/26/2030 20:15,225.2,2.3803,0,159.21,65.90821148,59.88430987,177.5742683,86.10009402,225.0,100.0,37.26652011,101.4277545,32.71863047,58.89353485,26.17490438,120.4904358,71.42477032,149.1786348,258.193791
2/26/2030 20:30,225.2,2.3803,0,159.21,65.90821148,59.88430987,177.5742683,86.10009402,225.0,100.0,37.26652011,101.4277545,32.71863047,58.89353485,26.17490438,120.4904358,71.42477032,149.1786348,258.193791
2/26/2030 20:45,225.2,2.3803,0,159.21,65.90821148,59.88430987,177.5742683,86.10009402,225.0,100.0,37.26652011,101.4277545,32.71863047,58.89353485,26.17490438,120.4904358,71.42477032,149.1786348,258.193791
2/26/2030 21:00,225.2,2.3803,0,53.898,65.90821143,59.88430979,177.5742683,86.10970074,225.0,100.0,37.26652011,101.4277545,32.71863047,58.89353485,26.17490438,120.4904358,71.42477032,149.1786348,258.193791
2/26/2030 21:15,225.2,2.3803,0,53.898,65.90821143,59.88430979,177.5742683,86.10970074,225.0,100.0,37.26652011,101.4277545,32.71863047,58.89353485,26.17490438,120.4904358,71.42477032,149.1786348,258.193791
2/26/2030 21:30,225.2,2.3803,0,53.898,65.90821143,59.88430979,177.5742683,86.10970074,225.0,100.0,37.26652011,101.4277545,32.71863047,58.89353485,26.17490438,120.4904358,71.42477032,149.1786348,258.193791
2/26/2030 21:45,225.2,2.3803,0,53.898,65.90821143,59.88430979,177.5742683,86.10970074,225.0,100.0,37.26652011,101.4277545,32.71863047,58.89353485,26.17490438,120.4904358,71.42477032,149.1786348,258.193791
2/26/2030 22:00,225.2,2.3803,0,57.248,65.90821143,59.88430979,177.5742683,86.10970074,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/26/2030 22:15,225.2,2.3803,0,57.248,65.90821143,59.88430979,177.5742683,86.10970074,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/26/2030 22:30,225.2,2.3803,0,57.248,65.90821143,59.88430979,177.5742683,86.10970074,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/26/2030 22:45,225.2,2.3803,0,57.248,65.90821143,59.88430979,177.5742683,86.10970074,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/26/2030 23:00,225.2,2.3803,0,176.8,65.90821143,59.88430979,177.5742683,86.10970074,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/26/2030 23:15,225.2,2.3803,0,176.8,65.90821143,59.88430979,177.5742683,86.10970074,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/26/2030 23:30,225.2,2.3803,0,176.8,65.90821143,59.88430979,177.5742683,86.10970074,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/26/2030 23:45,225.2,2.3803,0,176.8,65.90821143,59.88430979,177.5742683,86.10970074,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 0:00,225.2,189.34,0,275.76,65.90821142,59.88430976,177.5742683,86.0974053,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 0:15,225.2,189.34,0,275.76,65.90821142,59.88430976,177.5742683,86.0974053,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 0:30,225.2,189.34,0,275.76,65.90821142,59.88430976,177.5742683,86.0974053,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 0:45,225.2,189.34,0,275.76,65.90821142,59.88430976,177.5742683,86.0974053,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 1:00,225.2,189.34,0,202.54,65.90821142,59.88430976,177.5742683,86.0974053,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 1:15,225.2,189.34,0,202.54,65.90821142,59.88430976,177.5742683,86.0974053,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 1:30,225.2,189.34,0,202.54,65.90821142,59.88430976,177.5742683,86.0974053,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 1:45,225.2,189.34,0,202.54,65.90821142,59.88430976,177.5742683,86.0974053,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 2:00,225.2,189.34,0,60.733,65.90821142,59.88430976,177.5742683,86.0974053,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 2:15,225.2,189.34,0,60.733,65.90821142,59.88430976,177.5742683,86.0974053,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 2:30,225.2,189.34,0,60.733,65.90821142,59.88430976,177.5742683,86.0974053,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 2:45,225.2,189.34,0,60.733,65.90821142,59.88430976,177.5742683,86.0974053,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 3:00,225.2,189.34,0,14.983,65.90821141,59.88430984,177.5742683,86.12838343,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 3:15,225.2,189.34,0,14.983,65.90821141,59.88430984,177.5742683,86.12838343,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 3:30,225.2,189.34,0,14.983,65.90821141,59.88430984,177.5742683,86.12838343,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 3:45,225.2,189.34,0,14.983,65.90821141,59.88430984,177.5742683,86.12838343,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 4:00,225.2,371.89,0,30.801,65.90821141,59.88430984,177.5742683,86.12838343,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 4:15,225.2,371.89,0,30.801,65.90821141,59.88430984,177.5742683,86.12838343,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 4:30,225.2,371.89,0,30.801,65.90821141,59.88430984,177.5742683,86.12838343,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 4:45,225.2,371.89,0,30.801,65.90821141,59.88430984,177.5742683,86.12838343,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 5:00,225.2,371.89,0,75.244,65.90821141,59.88430984,177.5742683,86.12838343,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 5:15,225.2,371.89,0,75.244,65.90821141,59.88430984,177.5742683,86.12838343,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 5:30,225.2,371.89,0,75.244,65.90821141,59.88430984,177.5742683,86.12838343,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 5:45,225.2,371.89,0,75.244,65.90821141,59.88430984,177.5742683,86.12838343,225.0,100.0,36.56547227,99.51972259,32.10313632,57.78564537,25.68250905,118.2238018,70.08114657,146.3723261,253.3367182
2/27/2030 6:00,0,371.89,0,54.089,65.90821136,59.88430955,177.5742683,87.32704516,225.0,100.0,37.3061384,101.535583,32.75341387,58.95614496,26.2027311,120.61853,71.50070247,149.3372276,258.4682786
2/27/2030 6:15,0,371.89,0,54.089,65.90821136,59.88430955,177.5742683,87.32704516,225.0,100.0,37.3061384,101.535583,32.75341387,58.95614496,26.2027311,120.61853,71.50070247,149.3372276,258.4682786
2/27/2030 6:30,0,371.89,0,54.089,65.90821136,59.88430955,177.5742683,87.32704516,225.0,100.0,37.3061384,101.535583,32.75341387,58.95614496,26.2027311,120.61853,71.50070247,149.3372276,258.4682786
2/27/2030 6:45,0,371.89,0,54.089,65.90821136,59.88430955,177.5742683,87.32704516,225.0,100.0,37.3061384,101.535583,32.75341387,58.95614496,26.2027311,120.61853,71.50070247,149.3372276,258.4682786
2/27/2030 7:00,0,371.89,0,21.901,65.90821136,59.88430955,177.5742683,87.32704516,225.0,100.0,37.34575669,101.6434115,32.78819726,59.01875507,26.23055781,120.7466242,71.57663462,149.4958204,258.7427661
2/27/2030 7:15,0,371.89,0,21.901,65.90821136,59.88430955,177.5742683,87.32704516,225.0,100.0,37.34575669,101.6434115,32.78819726,59.01875507,26.23055781,120.7466242,71.57663462,149.4958204,258.7427661
2/27/2030 7:30,0,371.89,0,21.901,65.90821136,59.88430955,177.5742683,87.32704516,225.0,100.0,37.34575669,101.6434115,32.78819726,59.01875507,26.23055781,120.7466242,71.57663462,149.4958204,258.7427661
2/27/2030 7:45,0,371.89,0,21.901,65.90821136,59.88430955,177.5742683,87.32704516,225.0,100.0,37.34575669,101.6434115,32.78819726,59.01875507,26.23055781,120.7466242,71.57663462,149.4958204,258.7427661
2/27/2030 8:00,0,351.68,0,46.226,65.90821136,59.88430955,177.5742683,87.32704516,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/27/2030 8:15,0,351.68,0,46.226,65.90821136,59.88430955,177.5742683,87.32704516,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/27/2030 8:30,0,351.68,0,46.226,65.90821136,59.88430955,177.5742683,87.32704516,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/27/2030 8:45,0,351.68,0,46.226,65.90821136,59.88430955,177.5742683,87.32704516,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/27/2030 9:00,0,351.68,0,149.85,65.90821129,59.88430902,177.5742683,87.19502772,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/27/2030 9:15,0,351.68,0,149.85,65.90821129,59.88430902,177.5742683,87.19502772,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/27/2030 9:30,0,351.68,0,149.85,65.90821129,59.88430902,177.5742683,87.19502772,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/27/2030 9:45,0,351.68,0,149.85,65.90821129,59.88430902,177.5742683,87.19502772,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/27/2030 10:00,0,351.68,0,306.6,65.90821129,59.88430902,177.5742683,87.19502772,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/27/2030 10:15,0,351.68,0,306.6,65.90821129,59.88430902,177.5742683,87.19502772,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/27/2030 10:30,0,351.68,0,306.6,65.90821129,59.88430902,177.5742683,87.19502772,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/27/2030 10:45,0,351.68,0,306.6,65.90821129,59.88430902,177.5742683,87.19502772,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/27/2030 11:00,0,351.68,0,237.87,65.90821129,59.88430902,177.5742683,87.19502772,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/27/2030 11:15,0,351.68,0,237.87,65.90821129,59.88430902,177.5742683,87.19502772,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/27/2030 11:30,0,351.68,0,237.87,65.90821129,59.88430902,177.5742683,87.19502772,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/27/2030 11:45,0,351.68,0,237.87,65.90821129,59.88430902,177.5742683,87.19502772,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/27/2030 12:00,0,163.27,0,69.219,65.90821128,59.88430899,177.5742683,87.21499935,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/27/2030 12:15,0,163.27,0,69.219,65.90821128,59.88430899,177.5742683,87.21499935,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/27/2030 12:30,0,163.27,0,69.219,65.90821128,59.88430899,177.5742683,87.21499935,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/27/2030 12:45,0,163.27,0,69.219,65.90821128,59.88430899,177.5742683,87.21499935,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/27/2030 13:00,0,163.27,0,131.09,65.90821128,59.88430899,177.5742683,87.21499935,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/27/2030 13:15,0,163.27,0,131.09,65.90821128,59.88430899,177.5742683,87.21499935,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/27/2030 13:30,0,163.27,0,131.09,65.90821128,59.88430899,177.5742683,87.21499935,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
2/27/2030 13:45,0,163.27,0,131.09,65.90821128,59.88430899,177.5742683,87.21499935,225.0,100.0,37.39858107,101.7871829,32.83457512,59.10223522,26.2676601,120.9174164,71.67787748,149.7072775,259.1087495
