datetime,plant_1_heat_demand,ES_DA_price,natural_gas_price,co2_price,ES_ID3_price,ES_ID3_volume,aFRR_energy_down_quantity,aFRR_energy_down_price,aFRR_capacity_down_price,grid_energy_charge,co2_intensity_kgco2_MWh
30.06.2025 22:30,8.4,157.0,59.4,,331.4234,1187.8,2.6,129.01,1.6,5.596,259.118903803132
30.06.2025 22:45,8.4,157.0,59.4,,361.07532,1497.0,1.7,127.95,1.6,5.596,261.07536723163844
30.06.2025 23:00,8.35,127.86,59.4,,169.14842,1418.9,0.0,127.36,1.57,2.878,266.9419413710505
30.06.2025 23:15,8.35,127.86,59.4,,145.83115,984.0,76.2,71.56,1.57,2.878,275.5009642654566
30.06.2025 23:30,8.35,127.86,59.4,,126.97861,1089.5,154.9,68.75,1.7,2.878,283.32088950339903
30.06.2025 23:45,8.35,127.86,59.4,,114.8764,913.8,19.4,79.85,1.69,2.878,288.1925385430152
01.07.2025 00:00,8.35,129.98,59.4,,161.51254,595.0,0.0,63.42,1.57,2.878,282.9499342812761
01.07.2025 00:15,8.35,129.98,59.4,,145.30351,334.5,1.8,57.75,1.57,2.878,277.87248639697185
01.07.2025 00:30,8.35,129.98,59.4,,134.25763,301.6,0.7,110.63,1.57,2.878,280.0235265874445
01.07.2025 00:45,8.35,129.98,59.4,,125.65498,224.1,14.4,96.95,1.57,2.878,288.1739024390244
01.07.2025 01:00,8.39,118.32,59.4,,136.1527,740.9,0.0,117.81,1.57,0.683,292.7778329403004
01.07.2025 01:15,8.39,118.32,59.4,,125.28699,323.8,3.5,96.0,1.57,0.683,298.1892911010558
01.07.2025 01:30,8.39,118.32,59.4,,121.98754,355.9,5.2,84.43,1.57,0.683,294.4045286859178
01.07.2025 01:45,8.39,118.32,59.4,,114.17583,319.5,53.5,70.29,1.57,0.683,298.30139618291275
01.07.2025 02:00,8.39,116.7,59.4,,124.199265,647.9,5.0,54.5,1.57,0.683,295.87351675577
01.07.2025 02:15,8.39,116.7,59.4,,117.158134,471.9,4.5,59.47,1.57,0.683,294.56003169990754
01.07.2025 02:30,8.39,116.7,59.4,,117.66334,464.7,6.9,78.17,1.57,0.683,297.3114754098361
01.07.2025 02:45,8.39,116.7,59.4,,117.66229,464.4,8.8,82.44,1.57,0.683,298.4995256809866
01.07.2025 03:00,8.39,115.98,59.4,,123.25859,702.7,0.0,115.48,1.57,0.683,299.8462692674942
01.07.2025 03:15,8.39,115.98,59.4,,122.47915,691.9,0.1,45.72,1.57,0.683,299.7304134929271
01.07.2025 03:30,8.39,115.98,59.4,,125.77394,629.7,0.0,0.0,1.57,0.683,306.0808052565357
01.07.2025 03:45,8.39,115.98,59.4,,128.96985,702.3,0.0,48.73,1.57,0.683,306.83256140350875
01.07.2025 04:00,8.39,114.8,59.4,,116.62265,807.4,2.1,87.11,1.57,0.683,303.2961336921116
01.07.2025 04:15,8.39,114.8,59.4,,115.46996,821.1,5.0,90.54,1.57,0.683,300.0344576911893
01.07.2025 04:30,8.39,114.8,59.4,,115.24765,797.1,17.3,78.51,1.57,0.683,298.9360465116279
01.07.2025 04:45,8.39,114.8,59.4,,115.30242,843.2,10.6,90.32,1.57,0.683,297.2442099091176
01.07.2025 05:00,8.39,115.98,59.4,,124.792725,537.2,28.0,71.25,1.57,0.683,298.66583723653395
01.07.2025 05:15,8.39,115.98,59.4,,125.84381,497.7,6.4,81.04,1.57,0.683,302.2253562509182
01.07.2025 05:30,8.39,115.98,59.4,,118.41099,464.4,1.2,77.95,2.0,0.683,303.8758418740849
01.07.2025 05:45,8.39,115.98,59.4,,118.87759,521.9,2.6,85.3,2.0,0.683,303.740459131452
01.07.2025 06:00,8.39,116.22,59.4,,118.23864,540.5,11.6,91.18,2.79,0.683,303.4138080764221
01.07.2025 06:15,8.39,116.22,59.4,,120.2577,517.1,7.7,89.47,4.0,0.683,303.0916407794408
01.07.2025 06:30,8.39,116.22,59.4,,118.08388,832.4,23.0,84.53,2.79,0.683,305.1929702695193
01.07.2025 06:45,8.39,116.22,59.4,,122.48003,723.9,91.9,69.67,4.0,0.683,305.4253112033195
01.07.2025 07:00,8.6,121.4,59.4,,133.24019,599.6,16.5,81.32,5.69,0.683,303.4534740304235
01.07.2025 07:15,8.6,121.4,59.4,,130.75677,560.0,4.0,76.8,5.66,0.683,297.27976674803364
01.07.2025 07:30,8.6,121.4,59.4,,127.702805,458.5,11.9,83.4,4.83,0.683,295.0113172785893
01.07.2025 07:45,8.6,121.4,59.4,,118.59185,931.6,50.7,78.71,4.83,0.683,284.5108597866598
01.07.2025 08:00,8.76,114.74,59.4,,150.6259,595.4,10.9,75.12,3.15,0.683,271.8200826342807
01.07.2025 08:15,8.76,114.74,59.4,,123.825584,1369.1,0.3,16.98,3.15,0.683,259.8806865922458
01.07.2025 08:30,8.76,114.74,59.4,,110.89607,887.8,13.0,77.83,3.15,0.683,244.9520579981291
01.07.2025 08:45,8.76,114.74,59.4,,77.348274,1273.8,40.6,67.1,3.15,0.683,230.7266881028939
01.07.2025 09:00,8.97,105.0,59.4,,122.9013,2365.0,21.7,50.78,2.0,12.982,212.32164787317183
01.07.2025 09:15,8.97,105.0,59.4,,107.377785,1240.7,14.5,53.1,2.0,12.982,205.7735180412371
01.07.2025 09:30,8.97,105.0,59.4,,98.02886,1091.8,28.3,44.28,2.0,12.982,193.10215688378585
01.07.2025 09:45,8.97,105.0,59.4,,85.735344,1586.9,38.6,43.94,2.0,12.982,176.2501336755427
01.07.2025 10:00,8.97,96.91,59.4,,101.14984,1387.4,38.6,43.94,2.0,23.063,166.37372139618265
01.07.2025 10:15,8.97,96.91,59.4,,98.427216,1253.4,1.8,40.63,2.0,23.063,165.10420306237796
01.07.2025 10:30,8.97,96.91,59.4,,94.498215,1089.5,4.4,43.38,2.0,23.063,155.2622208500566
01.07.2025 10:45,8.97,96.91,59.4,,80.27256,992.9,7.9,31.02,2.0,23.063,151.59454451878537
01.07.2025 11:00,8.97,80.7,59.4,,95.1986,1393.6,7.9,31.02,2.0,23.063,152.1583863683022
01.07.2025 11:15,8.97,80.7,59.4,,86.5123,1161.4,5.8,13.65,2.0,23.063,154.59370299809487
01.07.2025 11:30,8.97,80.7,59.4,,81.20422,1113.1,18.9,3.5,2.0,23.063,152.3497060874763
01.07.2025 11:45,8.97,80.7,59.4,,68.3787,1149.0,23.8,1.89,2.0,23.063,150.93248820754718
01.07.2025 12:00,8.97,80.0,59.4,,92.08138,626.1,47.1,0.39,2.0,23.063,149.53022435583424
01.07.2025 12:15,8.97,80.0,59.4,,90.15758,632.4,1.4,0.98,2.0,23.063,151.68319719953325
01.07.2025 12:30,8.97,80.0,59.4,,92.93371,600.9,0.0,79.5,2.0,23.063,153.30126213592234
01.07.2025 12:45,8.97,80.0,59.4,,92.83921,598.7,0.0,79.5,2.0,23.063,153.39709559530678
01.07.2025 13:00,8.97,80.0,59.4,,90.46035,1123.6,1.5,15.68,2.0,23.063,151.9108749760674
01.07.2025 13:15,8.97,80.0,59.4,,94.09458,748.2,1.5,15.68,2.0,23.063,152.59399353735031
01.07.2025 13:30,8.97,80.0,59.4,,93.95287,778.3,27.1,1.65,2.0,23.063,150.0702947845805
01.07.2025 13:45,8.97,80.0,59.4,,92.855965,1013.4,62.0,-1.03,2.0,23.063,148.91750119217932
01.07.2025 14:00,8.97,80.19,59.4,,91.33353,1410.3,3.9,22.59,2.0,23.063,150.10421243671792
01.07.2025 14:15,8.97,80.19,59.4,,92.57704,1403.1,0.1,46.38,2.0,23.063,144.43463989187103
01.07.2025 14:30,8.97,80.19,59.4,,93.58037,1422.0,6.3,12.08,2.0,23.063,147.7172810610493
01.07.2025 14:45,8.97,80.19,59.4,,94.22303,1544.4,37.0,0.53,2.0,23.063,147.16996124031007
01.07.2025 15:00,8.76,80.4,59.4,,93.100945,1355.1,32.0,1.42,2.25,12.982,149.1230238574303
01.07.2025 15:15,8.76,80.4,59.4,,92.46899,1264.0,7.0,12.59,2.45,12.982,147.7823523726684
01.07.2025 15:30,8.76,80.4,59.4,,92.425446,2019.7,1.0,43.63,2.45,12.982,147.75036200405444
01.07.2025 15:45,8.76,80.4,59.4,,94.55573,1758.7,3.8,9.3,2.5,12.982,149.5572931750169
01.07.2025 16:00,8.6,92.0,59.4,,86.87794,1740.4,58.9,9.3,2.5,12.982,153.87870307825918
01.07.2025 16:15,8.6,92.0,59.4,,89.736176,2038.9,147.9,-2.79,2.6,12.982,154.96058635083972
01.07.2025 16:30,8.6,92.0,59.4,,87.48299,2443.8,81.0,0.35,2.79,12.982,154.42588121680348
01.07.2025 16:45,8.6,92.0,59.4,,99.32816,1279.3,152.6,-5.84,2.6,12.982,156.56359315589353
01.07.2025 17:00,8.45,102.65,59.4,,86.97393,1902.2,41.1,25.02,2.0,12.982,160.8761867855067
01.07.2025 17:15,8.45,102.65,59.4,,87.2746,2690.6,14.9,50.72,2.0,12.982,166.94494773519165
01.07.2025 17:30,8.45,102.65,59.4,,85.60268,1099.0,1.1,82.22,2.0,12.982,172.4923444024657
01.07.2025 17:45,8.45,102.65,59.4,,84.05998,969.4,0.8,59.78,2.0,12.982,176.05396793786718
01.07.2025 18:00,8.45,109.91,59.4,,89.93803,1098.1,160.3,2.83,2.0,12.982,180.58798537693903
01.07.2025 18:15,8.45,109.91,59.4,,81.30833,1119.3,160.3,2.83,2.0,12.982,178.8848765128407
01.07.2025 18:30,8.45,109.91,59.4,,89.38105,1077.5,139.2,12.53,2.0,12.982,183.0040987606129
01.07.2025 18:45,8.45,109.91,59.4,,122.99371,702.4,39.5,56.7,2.0,12.982,190.99580201112957
01.07.2025 19:00,8.45,115.5,59.4,,87.11643,775.3,244.3,20.45,2.85,23.063,195.10587084148727
01.07.2025 19:15,8.45,115.5,59.4,,99.56573,739.9,244.3,20.45,2.79,23.063,195.70146158404108
01.07.2025 19:30,8.45,115.5,59.4,,134.627,564.6,0.0,115.0,2.79,23.063,199.8645956607495
01.07.2025 19:45,8.45,115.5,59.4,,149.55513,404.6,0.2,94.42,2.27,23.063,211.0355204736063
01.07.2025 20:00,8.45,125.0,59.4,,81.10127,750.3,68.5,76.15,2.1,23.063,216.92179157603323
01.07.2025 20:15,8.45,125.0,59.4,,107.30668,622.2,1.0,64.76,1.95,23.063,221.32081534290592
01.07.2025 20:30,8.45,125.0,59.4,,140.5563,570.8,1.0,64.76,1.95,23.063,230.3409617905031
01.07.2025 20:45,8.45,125.0,59.4,,161.80847,404.5,2.0,83.84,1.7,23.063,241.799733661135
01.07.2025 21:00,8.45,167.0,59.4,,140.92393,503.9,154.0,21.88,1.75,23.063,251.53697019696813
01.07.2025 21:15,8.45,167.0,59.4,,154.61174,467.4,233.5,-8.62,1.75,23.063,253.1143801300501
01.07.2025 21:30,8.45,167.0,59.4,,157.10703,492.1,233.5,-8.62,1.75,23.063,254.22571582928148
01.07.2025 21:45,8.45,167.0,59.4,,159.30643,530.4,237.7,25.58,1.75,23.063,254.88253830272737
01.07.2025 22:00,8.45,159.66,59.4,,152.80745,569.2,129.2,69.65,1.81,23.063,250.8333152350961
01.07.2025 22:15,8.45,159.66,59.4,,152.63763,569.6,13.6,103.99,1.94,23.063,247.7551835853132
01.07.2025 22:30,8.45,159.66,59.4,,140.13321,423.2,13.6,103.99,2.79,23.063,246.19066232356136
01.07.2025 22:45,8.45,159.66,59.4,,99.029785,561.5,1.7,131.35,2.79,23.063,247.1017543859649
01.07.2025 23:00,8.39,129.78,59.4,,130.60318,841.7,1.7,110.21,1.6,12.982,245.46757029237145
01.07.2025 23:15,8.39,129.78,59.4,,125.722404,799.0,9.8,107.57,1.6,12.982,251.423690967958
01.07.2025 23:30,8.39,129.78,59.4,,118.06439,1077.1,9.8,107.57,1.6,12.982,250.9489198919892
01.07.2025 23:45,8.39,129.78,59.4,,100.19969,1432.2,27.9,95.06,1.6,12.982,252.51202749140893
02.07.2025 00:00,8.39,130.14,59.4,,160.32286,597.6,2.2,97.83,1.6,12.982,255.44780283654964
02.07.2025 00:15,8.39,130.14,59.4,,141.69316,643.6,0.0,0.0,1.6,12.982,257.8717255961471
02.07.2025 00:30,8.39,130.14,59.4,,125.825966,626.8,1.1,87.7,1.6,12.982,252.68700107232215
02.07.2025 00:45,8.39,130.14,59.4,,118.54942,373.9,1.1,87.7,1.6,12.982,250.4532636440987
02.07.2025 01:00,8.39,120.0,59.4,,131.36255,453.5,1.4,65.87,1.6,0.683,252.9068675889328
02.07.2025 01:15,8.39,120.0,59.4,,121.26463,497.6,0.3,49.35,1.6,0.683,263.3924757884281
02.07.2025 01:30,8.39,120.0,59.4,,118.75848,344.6,14.2,78.87,1.6,0.683,266.871298405467
02.07.2025 01:45,8.39,120.0,59.4,,115.502785,190.9,7.4,95.24,1.6,0.683,269.135593220339
02.07.2025 02:00,8.39,112.13,59.4,,117.973366,579.9,4.0,52.95,1.6,0.683,266.26289604608536
02.07.2025 02:15,8.39,112.13,59.4,,113.22218,501.6,1.2,67.98,1.6,0.683,271.5408353285448
02.07.2025 02:30,8.39,112.13,59.4,,112.71465,442.9,2.9,89.35,1.6,0.683,271.6595947232422
02.07.2025 02:45,8.39,112.13,59.4,,109.43608,446.7,2.9,89.35,1.6,0.683,270.3518009348364
02.07.2025 03:00,8.39,111.63,59.4,,111.63702,566.7,1.8,70.62,1.6,0.683,270.7122562674095
02.07.2025 03:15,8.39,111.63,59.4,,111.27157,398.5,0.2,0.0,1.6,0.683,273.9701575791382
02.07.2025 03:30,8.39,111.63,59.4,,111.456764,370.2,10.9,76.92,1.6,0.683,273.24554317548746
02.07.2025 03:45,8.39,111.63,59.4,,110.99054,334.1,59.3,64.86,1.6,0.683,275.03977114150155
02.07.2025 04:00,8.39,112.13,59.4,,102.32486,360.6,8.0,65.27,1.6,0.683,274.14638596491227
02.07.2025 04:15,8.39,112.13,59.4,,94.017265,363.8,2.6,76.24,1.6,0.683,275.4801854974705
02.07.2025 04:30,8.39,112.13,59.4,,98.506645,325.8,2.8,89.47,1.6,0.683,277.4176363381466
02.07.2025 04:45,8.39,112.13,59.4,,91.21657,308.0,4.2,82.3,1.6,0.683,279.7628142114871
02.07.2025 05:00,8.39,112.92,59.4,,91.96206,350.3,7.5,86.66,1.6,0.683,279.3055240793201
02.07.2025 05:15,8.39,112.92,59.4,,96.65883,367.4,1.9,75.86,1.6,0.683,276.8710776657674
02.07.2025 05:30,8.39,112.92,59.4,,99.2289,518.3,3.0,70.51,2.0,0.683,277.9551055091347
02.07.2025 05:45,8.39,112.92,59.4,,100.43147,757.9,18.4,73.78,2.0,0.683,280.4404428251121
02.07.2025 06:00,8.39,111.0,59.4,,95.73656,601.2,57.3,65.7,2.4,0.683,281.80488481820703
02.07.2025 06:15,8.39,111.0,59.4,,94.7453,565.3,0.3,10.15,2.8,0.683,278.72694544447523
02.07.2025 06:30,8.39,111.0,59.4,,86.27247,838.5,2.0,39.06,2.5,0.683,274.3643071877562
02.07.2025 06:45,8.39,111.0,59.4,,101.36356,899.0,2.0,39.06,2.8,0.683,274.0027251669165
02.07.2025 07:00,8.6,113.55,59.4,,117.40059,534.0,55.3,80.17,5.44,0.683,274.52588887386776
02.07.2025 07:15,8.6,113.55,59.4,,123.98264,552.4,7.0,86.83,5.4,0.683,267.8938555030385
02.07.2025 07:30,8.6,113.55,59.4,,109.05851,414.3,3.7,91.33,3.14,0.683,265.8121619839071
02.07.2025 07:45,8.6,113.55,59.4,,102.489746,483.4,24.8,90.44,3.14,0.683,257.74268324268326
02.07.2025 08:00,8.76,110.45,59.4,,132.13026,986.2,4.9,56.34,4.66,0.683,249.456757768626
02.07.2025 08:15,8.76,110.45,59.4,,115.90755,1103.6,2.2,56.44,3.83,0.683,243.195051645448
02.07.2025 08:30,8.76,110.45,59.4,,88.30176,828.9,4.2,63.6,3.62,0.683,233.47209384998223
02.07.2025 08:45,8.76,110.45,59.4,,73.6653,819.6,16.3,69.02,3.44,0.683,218.15357306459
02.07.2025 09:00,8.97,104.1,59.4,,108.99913,1445.0,0.0,0.0,2.38,12.982,199.3977208620106
02.07.2025 09:15,8.97,104.1,59.4,,105.03822,764.4,0.0,103.59,2.25,12.982,188.73572611816675
02.07.2025 09:30,8.97,104.1,59.4,,84.85801,863.5,8.7,44.88,2.25,12.982,171.98439229577153
02.07.2025 09:45,8.97,104.1,59.4,,80.191414,735.4,20.0,50.37,2.25,12.982,156.85748424940255
02.07.2025 10:00,8.97,81.79,59.4,,85.23666,1695.6,0.5,21.57,2.0,23.063,146.88487512059172
02.07.2025 10:15,8.97,81.79,59.4,,87.628265,1009.7,0.0,0.0,2.0,23.063,150.35445524085176
02.07.2025 10:30,8.97,81.79,59.4,,84.20727,916.5,7.8,1.78,2.0,23.063,150.2595575491895
02.07.2025 10:45,8.97,81.79,59.4,,76.520744,715.7,19.5,1.09,2.0,23.063,150.13598774885145
02.07.2025 11:00,8.97,76.39,59.4,,94.68993,1111.2,0.2,8.95,2.0,23.063,149.1029263370333
02.07.2025 11:15,8.97,76.39,59.4,,88.0729,1033.1,0.2,55.24,2.0,23.063,150.42457433037936
02.07.2025 11:30,8.97,76.39,59.4,,78.37051,1000.5,37.0,-0.7,2.0,23.063,148.77225002453144
02.07.2025 11:45,8.97,76.39,59.4,,63.83235,1124.4,74.3,-1.36,2.0,23.063,144.06949053289088
02.07.2025 12:00,8.97,70.64,59.4,,84.67631,1182.1,8.2,10.94,2.0,23.063,144.67399664727344
02.07.2025 12:15,8.97,70.64,59.4,,76.251884,1205.6,2.1,44.23,2.0,23.063,138.32780972804366
02.07.2025 12:30,8.97,70.64,59.4,,73.81855,1100.3,1.7,39.36,2.0,23.063,144.66260442260443
02.07.2025 12:45,8.97,70.64,59.4,,71.884544,1323.2,2.5,14.74,2.0,23.063,145.02331504702195
02.07.2025 13:00,8.97,70.64,59.4,,80.41859,1478.0,12.3,5.01,1.85,23.063,144.27333333333334
02.07.2025 13:15,8.97,70.64,59.4,,78.90891,1110.3,31.8,0.74,1.85,23.063,146.34129527138558
02.07.2025 13:30,8.97,70.64,59.4,,78.51848,1047.0,34.6,0.43,1.85,23.063,146.37650135606353
02.07.2025 13:45,8.97,70.64,59.4,,77.90549,1072.1,7.9,1.85,1.85,23.063,144.27257894231693
02.07.2025 14:00,8.97,70.64,59.4,,78.4431,1067.9,2.4,16.68,1.99,23.063,141.01358071920427
02.07.2025 14:15,8.97,70.64,59.4,,80.50563,1043.0,0.0,70.14,1.99,23.063,136.5125385802469
02.07.2025 14:30,8.97,70.64,59.4,,83.91394,1389.8,1.4,19.1,1.99,23.063,135.65749616564418
02.07.2025 14:45,8.97,70.64,59.4,,86.53099,1735.2,26.4,0.59,1.99,23.063,136.12380314055918
02.07.2025 15:00,8.76,71.57,59.4,,81.39216,2211.6,83.2,-1.81,2.56,12.982,132.54884428802436
02.07.2025 15:15,8.76,71.57,59.4,,82.91741,2039.2,31.8,-0.52,2.56,12.982,133.76749500142816
02.07.2025 15:30,8.76,71.57,59.4,,85.89247,2413.4,1.3,29.63,2.66,12.982,131.98684210526315
02.07.2025 15:45,8.76,71.57,59.4,,80.45824,1397.0,58.0,-3.0,2.64,12.982,129.90294396961065
02.07.2025 16:00,8.6,79.73,59.4,,78.88661,2072.0,118.3,-6.68,2.82,12.982,129.53325677098286
02.07.2025 16:15,8.6,79.73,59.4,,86.10438,1531.9,14.0,2.79,2.83,12.982,132.54083293441838
02.07.2025 16:30,8.6,79.73,59.4,,83.39026,1037.0,18.3,0.88,2.83,12.982,129.80994704992435
02.07.2025 16:45,8.6,79.73,59.4,,85.4419,1135.1,58.2,-3.31,2.83,12.982,130.37474041910517
02.07.2025 17:00,8.45,80.0,59.4,,78.40222,1651.6,65.0,-2.14,3.09,12.982,129.3482774893818
02.07.2025 17:15,8.45,80.0,59.4,,78.91648,1328.0,5.6,4.98,3.49,12.982,127.48753672637665
02.07.2025 17:30,8.45,80.0,59.4,,79.4953,1339.2,0.5,48.77,3.56,12.982,128.7773988822582
02.07.2025 17:45,8.45,80.0,59.4,,84.794136,1128.2,1.8,26.16,4.11,12.982,130.5183385729256
02.07.2025 18:00,8.45,87.68,59.4,,69.01884,1118.4,57.9,1.45,5.53,12.982,131.5865932396506
02.07.2025 18:15,8.45,87.68,59.4,,78.716774,1125.7,59.9,5.07,5.53,12.982,130.3963044942739
02.07.2025 18:30,8.45,87.68,59.4,,79.30407,1094.4,30.3,9.82,5.53,12.982,134.08189613642932
02.07.2025 18:45,8.45,87.68,59.4,,81.8549,1327.8,1.5,46.08,5.35,12.982,138.21154223006076
02.07.2025 19:00,8.45,107.04,59.4,,25.155218,1009.2,107.1,52.62,3.93,23.063,143.01842956572884
02.07.2025 19:15,8.45,107.04,59.4,,95.43593,855.2,98.0,56.38,2.88,23.063,148.3724796942188
02.07.2025 19:30,8.45,107.04,59.4,,89.12192,1075.8,131.5,41.78,2.91,23.063,153.0047819433818
02.07.2025 19:45,8.45,107.04,59.4,,122.08944,1461.3,26.7,58.46,3.12,23.063,157.7021625796486
02.07.2025 20:00,8.45,112.92,59.4,,88.55519,877.9,0.8,93.4,3.14,23.063,173.60876338851023
02.07.2025 20:15,8.45,112.92,59.4,,105.34447,1359.3,6.0,92.31,2.4,23.063,170.13084019442516
02.07.2025 20:30,8.45,112.92,59.4,,124.929054,1203.6,131.0,66.73,2.4,23.063,180.83579573624195
02.07.2025 20:45,8.45,112.92,59.4,,132.03336,1390.2,12.0,88.24,2.4,23.063,193.2031931773106
02.07.2025 21:00,8.45,126.16,59.4,,103.14574,1852.5,9.3,103.83,2.5,23.063,195.6892
02.07.2025 21:15,8.45,126.16,59.4,,101.79334,1785.8,38.7,88.04,2.5,23.063,202.2430055955236
02.07.2025 21:30,8.45,126.16,59.4,,101.03234,1872.9,3.3,107.6,2.5,23.063,205.2085274458173
02.07.2025 21:45,8.45,126.16,59.4,,85.55169,1912.5,1.5,103.79,2.5,23.063,208.26566519189217
02.07.2025 22:00,8.45,125.1,59.4,,105.92648,1456.1,0.0,124.59,2.4,23.063,211.7077975943592
02.07.2025 22:15,8.45,125.1,59.4,,96.63216,1449.0,23.2,83.44,2.5,23.063,215.3055900621118
02.07.2025 22:30,8.45,125.1,59.4,,87.22235,1644.1,146.6,30.94,3.34,23.063,214.78416373785404
02.07.2025 22:45,8.45,125.1,59.4,,76.91694,1293.5,80.2,79.91,2.97,23.063,212.72567017836653
02.07.2025 23:00,8.39,110.25,59.4,,107.36691,2064.8,3.0,56.33,2.0,12.982,211.61113458694277
02.07.2025 23:15,8.39,110.25,59.4,,102.061615,2065.9,1.7,47.19,2.0,12.982,210.0637505321413
02.07.2025 23:30,8.39,110.25,59.4,,97.74271,1380.3,1.5,75.15,2.0,12.982,202.42655274400263
02.07.2025 23:45,8.39,110.25,59.4,,101.83188,1093.3,7.3,63.63,2.02,12.982,198.67438478747204
03.07.2025 00:00,8.39,111.96,59.4,,115.24631,494.7,7.3,63.63,2.02,12.982,198.6185923280728
03.07.2025 00:15,8.39,111.96,59.4,,121.85843,257.2,3.7,78.1,2.02,12.982,201.9641798125964
03.07.2025 00:30,8.39,111.96,59.4,,107.818054,272.6,43.6,71.69,2.0,12.982,204.5239932481312
03.07.2025 00:45,8.39,111.96,59.4,,113.20778,302.6,60.4,74.22,2.0,12.982,203.41684055480545
03.07.2025 01:00,8.39,110.0,59.4,,116.2477,338.6,3.8,62.11,2.02,0.683,203.62230895127783
03.07.2025 01:15,8.39,110.0,59.4,,111.550896,310.0,1.4,87.0,2.0,0.683,199.76944621260344
03.07.2025 01:30,8.39,110.0,59.4,,108.58134,347.9,0.4,28.93,2.0,0.683,192.7004285157772
03.07.2025 01:45,8.39,110.0,59.4,,106.20556,375.9,1.0,69.5,1.9,0.683,191.4075779502697
03.07.2025 02:00,8.39,109.12,59.4,,118.094315,783.7,0.0,108.62,2.0,0.683,180.92626357420565
03.07.2025 02:15,8.39,109.12,59.4,,106.59687,502.1,0.0,0.0,2.02,0.683,180.31742822482812
03.07.2025 02:30,8.39,109.12,59.4,,115.52474,472.5,1.2,88.64,2.1,0.683,178.8681423139598
03.07.2025 02:45,8.39,109.12,59.4,,116.27435,484.9,1.3,77.3,2.15,0.683,179.59707210288684
03.07.2025 03:00,8.39,101.9,59.4,,108.92707,639.9,1.0,50.43,2.4,0.683,176.17239475500344
03.07.2025 03:15,8.39,101.9,59.4,,112.0066,462.8,40.6,58.05,2.5,0.683,175.8859538784067
03.07.2025 03:30,8.39,101.9,59.4,,114.12498,477.2,92.8,52.91,2.5,0.683,169.0477801268499
03.07.2025 03:45,8.39,101.9,59.4,,116.15061,475.1,25.7,71.14,2.57,0.683,166.96239851872951
03.07.2025 04:00,8.39,91.21,59.4,,110.92545,491.80002,0.3,69.56,2.4,0.683,166.1849710982659
03.07.2025 04:15,8.39,91.21,59.4,,102.87779,395.0,27.2,69.69,2.5,0.683,164.98505747126435
03.07.2025 04:30,8.39,91.21,59.4,,114.0735,555.3,75.2,47.78,2.51,0.683,159.00377906976743
03.07.2025 04:45,8.39,91.21,59.4,,114.0244,560.1,72.5,53.47,2.8,0.683,157.83343091334893
03.07.2025 05:00,8.39,100.18,59.4,,105.235985,639.3,22.4,60.92,2.0,0.683,158.19438730531883
03.07.2025 05:15,8.39,100.18,59.4,,109.35522,694.3,66.6,58.76,2.08,0.683,165.51146047605053
03.07.2025 05:30,8.39,100.18,59.4,,107.06915,672.3,102.5,49.96,2.66,0.683,165.41618752764265
03.07.2025 05:45,8.39,100.18,59.4,,126.316025,613.0,92.9,53.11,2.93,0.683,166.89536090114126
03.07.2025 06:00,8.39,109.81,59.4,,108.53128,929.8,28.6,71.3,2.5,0.683,174.16340350360665
03.07.2025 06:15,8.39,109.81,59.4,,122.156456,669.1,4.1,80.33,2.85,0.683,182.38535031847127
03.07.2025 06:30,8.39,109.81,59.4,,117.26362,633.0,14.6,77.42,3.14,0.683,186.56976579134135
03.07.2025 06:45,8.39,109.81,59.4,,129.8284,605.3,8.5,75.11,3.66,0.683,191.66610549943883
03.07.2025 07:00,8.6,111.51,59.4,,131.42308,604.3,36.7,71.7,2.8,0.683,200.7422566371681
03.07.2025 07:15,8.6,111.51,59.4,,128.42245,493.0,4.9,90.15,3.1,0.683,198.52775151924376
03.07.2025 07:30,8.6,111.51,59.4,,126.661514,585.7,3.6,79.87,3.1,0.683,199.1532663316583
03.07.2025 07:45,8.6,111.51,59.4,,120.9424,909.4,3.4,43.05,4.4,0.683,194.72050816696915
03.07.2025 08:00,8.76,104.9,59.4,,109.04254,595.5,1.8,67.3,3.08,0.683,189.5926298578795
03.07.2025 08:15,8.76,104.9,59.4,,67.096825,310.8,75.4,64.31,2.55,0.683,185.84250295159387
03.07.2025 08:30,8.76,104.9,59.4,,44.186214,583.9,114.7,59.87,2.5,0.683,178.80119926199262
03.07.2025 08:45,8.76,104.9,59.4,,43.00441,388.7,63.3,62.37,2.36,0.683,166.88885146513977
03.07.2025 09:00,8.97,70.58,59.4,,76.560104,404.0,6.5,44.54,2.0,12.982,152.313608815427
03.07.2025 09:15,8.97,70.58,59.4,,75.660255,367.6,12.0,37.49,2.0,12.982,149.34954666666667
03.07.2025 09:30,8.97,70.58,59.4,,46.04279,233.8,177.0,-5.9,2.0,12.982,143.4019043632939
03.07.2025 09:45,8.97,70.58,59.4,,40.03858,242.3,245.1,-8.56,2.0,12.982,142.5749279538905
03.07.2025 10:00,8.97,67.42,59.4,,73.45937,289.5,33.6,-1.82,1.99,23.063,135.43423863289595
03.07.2025 10:15,8.97,67.42,59.4,,73.7995,270.5,1.8,49.95,1.99,23.063,135.15474974463737
03.07.2025 10:30,8.97,67.42,59.4,,69.03586,348.3,1.4,38.18,1.94,23.063,136.31825476429287
