datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120426_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120428_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120425_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120427_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120422_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120432_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120424_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120421_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand
2045-05-27 14:00:00,0.0,23.849,0.0,50.393,120.82895097941062,94.02126625360567,49.5648993573291,340.515796515782,85.59627295556054,225.0,100.0,29.944761767627,81.500229589552,26.29039664169825,47.32271394874,21.03231731278445,105.161586578279,57.391935855025,123.5648642266065,215.58125246824375
2045-05-27 14:15:00,0.0,23.849,0.0,50.393,120.82895097941062,94.02126625360567,49.5648993573291,340.515796515782,85.59627295556054,225.0,100.0,29.944761767627,81.500229589552,26.29039664169825,47.32271394874,21.03231731278445,105.161586578279,57.391935855025,123.5648642266065,215.58125246824375
2045-05-27 14:30:00,0.0,23.849,0.0,50.393,120.82895097941062,94.02126625360567,49.5648993573291,340.515796515782,85.59627295556054,225.0,100.0,29.944761767627,81.500229589552,26.29039664169825,47.32271394874,21.03231731278445,105.161586578279,57.391935855025,123.5648642266065,215.58125246824375
2045-05-27 14:45:00,0.0,23.849,0.0,50.393,120.82895097941062,94.02126625360567,49.5648993573291,340.515796515782,85.59627295556054,225.0,100.0,29.944761767627,81.500229589552,26.29039664169825,47.32271394874,21.03231731278445,105.161586578279,57.391935855025,123.5648642266065,215.58125246824375
2045-05-27 15:00:00,0.0,23.849,0.0,7.169,120.82895097941062,94.02126611085464,49.5539368124192,340.515796515782,85.61542048706234,225.0,100.0,29.91299483487475,81.4137699832695,26.26250644612325,47.27251159671175,21.0100051563251,105.050025795967,57.3310515580995,123.433780307393,215.3525528645225
2045-05-27 15:15:00,0.0,23.849,0.0,7.169,120.82895097941062,94.02126611085464,49.5539368124192,340.515796515782,85.61542048706234,225.0,100.0,29.91299483487475,81.4137699832695,26.26250644612325,47.27251159671175,21.0100051563251,105.050025795967,57.3310515580995,123.433780307393,215.3525528645225
2045-05-27 15:30:00,0.0,23.849,0.0,7.169,120.82895097941062,94.02126611085464,49.5539368124192,340.515796515782,85.61542048706234,225.0,100.0,29.91299483487475,81.4137699832695,26.26250644612325,47.27251159671175,21.0100051563251,105.050025795967,57.3310515580995,123.433780307393,215.3525528645225
2045-05-27 15:45:00,0.0,23.849,0.0,7.169,120.82895097941062,94.02126611085464,49.5539368124192,340.515796515782,85.61542048706234,225.0,100.0,29.91299483487475,81.4137699832695,26.26250644612325,47.27251159671175,21.0100051563251,105.050025795967,57.3310515580995,123.433780307393,215.3525528645225
2045-05-27 16:00:00,0.0,0.0,0.0,85.974,120.82895097941062,94.02126611085464,49.5539368124192,340.515796515782,85.61542048706234,225.0,100.0,29.88122790238325,81.32731037769625,26.23461625077725,47.2223092450955,20.987693000048825,104.9384650145705,57.2701672616735,123.302696389255,215.123853262678
2045-05-27 16:15:00,0.0,0.0,0.0,85.974,120.82895097941062,94.02126611085464,49.5539368124192,340.515796515782,85.61542048706234,225.0,100.0,29.88122790238325,81.32731037769625,26.23461625077725,47.2223092450955,20.987693000048825,104.9384650145705,57.2701672616735,123.302696389255,215.123853262678
2045-05-27 16:30:00,0.0,0.0,0.0,85.974,120.82895097941062,94.02126611085464,49.5539368124192,340.515796515782,85.61542048706234,225.0,100.0,29.88122790238325,81.32731037769625,26.23461625077725,47.2223092450955,20.987693000048825,104.9384650145705,57.2701672616735,123.302696389255,215.123853262678
2045-05-27 16:45:00,0.0,0.0,0.0,85.974,120.82895097941062,94.02126611085464,49.5539368124192,340.515796515782,85.61542048706234,225.0,100.0,29.88122790238325,81.32731037769625,26.23461625077725,47.2223092450955,20.987693000048825,104.9384650145705,57.2701672616735,123.302696389255,215.123853262678
2045-05-27 17:00:00,0.0,0.0,0.0,4.992,120.82895097941062,94.02126611085464,49.5539368124192,340.515796515782,85.61542048706234,225.0,100.0,29.88122790238325,81.32731037769625,26.23461625077725,47.2223092450955,20.987693000048825,104.9384650145705,57.2701672616735,123.302696389255,215.123853262678
2045-05-27 17:15:00,0.0,0.0,0.0,4.992,120.82895097941062,94.02126611085464,49.5539368124192,340.515796515782,85.61542048706234,225.0,100.0,29.88122790238325,81.32731037769625,26.23461625077725,47.2223092450955,20.987693000048825,104.9384650145705,57.2701672616735,123.302696389255,215.123853262678
2045-05-27 17:30:00,0.0,0.0,0.0,4.992,120.82895097941062,94.02126611085464,49.5539368124192,340.515796515782,85.61542048706234,225.0,100.0,29.88122790238325,81.32731037769625,26.23461625077725,47.2223092450955,20.987693000048825,104.9384650145705,57.2701672616735,123.302696389255,215.123853262678
2045-05-27 17:45:00,0.0,0.0,0.0,4.992,120.82895097941062,94.02126611085464,49.5539368124192,340.515796515782,85.61542048706234,225.0,100.0,29.88122790238325,81.32731037769625,26.23461625077725,47.2223092450955,20.987693000048825,104.9384650145705,57.2701672616735,123.302696389255,215.123853262678
2045-05-27 18:00:00,51.868,0.0,0.0,7.889,120.82895097941062,94.02126602331208,49.5546439700228,340.515796515782,85.73806285889783,225.0,100.0,29.88122790238325,81.32731037769625,26.23461625077725,47.2223092450955,20.987693000048825,104.9384650145705,57.2701672616735,123.302696389255,215.123853262678
2045-05-27 18:15:00,51.868,0.0,0.0,7.889,120.82895097941062,94.02126602331208,49.5546439700228,340.515796515782,85.73806285889783,225.0,100.0,29.88122790238325,81.32731037769625,26.23461625077725,47.2223092450955,20.987693000048825,104.9384650145705,57.2701672616735,123.302696389255,215.123853262678
