datetime,plant_1_heat_demand,DE_DA_price,natural_gas_price,co2_price,DE_ID3_price,DE_ID3_volume,aFRR_energy_down_price,aFRR_energy_down_quantity,aFRR_capacity_down_price
08.03.2025 11:00,4.668299255,2.07,50,,5.88,645.12,10.868,-81.05,39.2
08.03.2025 11:15,4.668299255,2.07,50,,-6.49,465.15,4.708,-66,39.2
08.03.2025 11:30,4.668299255,2.07,50,,-13.89,635.55,3.068,-60.83,39.2
08.03.2025 11:45,4.668299255,2.07,50,,-16.72,655.1,0.164,-25.68,39.2
08.03.2025 12:00,4.668299255,-0.34,50,,-11.67,504.1,0,-32.47,81.52
08.03.2025 12:15,4.668299255,-0.34,50,,-15,440.97,0,-28.46,81.52
08.03.2025 12:30,4.668299255,-0.34,50,,-17.08,523.17,1.228,-31.32,81.52
08.03.2025 12:45,4.668299255,-0.34,50,,-13.23,670.12,0.644,-0.49,81.52
08.03.2025 13:00,4.668299255,-0.1,50,,-35.77,768.95,0,-40.3,81.52
08.03.2025 13:15,4.668299255,-0.1,50,,-19.55,767.25,0,-15.01,81.52
08.03.2025 13:30,4.668299255,-0.1,50,,-6.38,652.3,0.512,-10.86,81.52
08.03.2025 13:45,4.668299255,-0.1,50,,57.38,950.67,0,-6.67,81.52
08.03.2025 14:00,4.598986895,0.07,50,,-21.69,1129.43,0.116,-5.28,81.52
08.03.2025 14:15,4.598986895,0.07,50,,29.77,945.87,0.188,24.37,81.52
08.03.2025 14:30,4.598986895,0.07,50,,75.4,1081.72,0,-9.48,81.52
08.03.2025 14:45,4.598986895,0.07,50,,81.69,1160.15,1.924,-13.2,81.52
08.03.2025 15:00,4.547002624,56.2,50,,38.08,1381.25,96.844,-11.57,81.52
08.03.2025 15:15,4.547002624,56.2,50,,73.71,1081.1,52.14,2.83,81.52
08.03.2025 15:30,4.547002624,56.2,50,,99.11,906.25,104.772,3.13,81.52
08.03.2025 15:45,4.547002624,56.2,50,,116.2,1302.5,139.788,23.54,81.52
08.03.2025 16:00,4.495018353,100.86,50,,77.33,1265.93,42.144,24.13,5.84
08.03.2025 16:15,4.495018353,100.86,50,,93.84,1157.9,0.616,78.39,5.84
08.03.2025 16:30,4.495018353,100.86,50,,110.65,945.87,13.764,54.33,5.84
08.03.2025 16:45,4.495018353,100.86,50,,162.57,1261.85,0.332,82.72,5.84
08.03.2025 17:00,4.495018353,145.58,50,,150.1,684.25,96.388,28.19,5.84
08.03.2025 17:15,4.495018353,145.58,50,,147.1,716.22,107.42,20.69,5.84
08.03.2025 17:30,4.495018353,145.58,50,,135.69,703.75,139.936,14.17,5.84
08.03.2025 17:45,4.495018353,145.58,50,,96.47,922.1,131.572,28.08,5.84
08.03.2025 18:00,4.495018353,174.05,50,,125.62,865.32,144.448,-6.18,5.84
08.03.2025 18:15,4.495018353,174.05,50,,84.84,888.77,77.384,21.58,5.84
08.03.2025 18:30,4.495018353,174.05,50,,74.95,943.7,130.7,6.03,5.84
08.03.2025 18:45,4.495018353,174.05,50,,66.52,1399.03,153.08,2.27,5.84
08.03.2025 19:00,4.495018353,140.03,50,,86.42,857.12,150.256,5.54,5.84
08.03.2025 19:15,4.495018353,140.03,50,,74.21,756.8,160.412,1.86,5.84
08.03.2025 19:30,4.495018353,140.03,50,,72.7,914.4,231.456,5.5,5.84
08.03.2025 19:45,4.495018353,140.03,50,,57.81,1275.5,125.652,26.37,5.84
08.03.2025 20:00,4.495018353,111.21,50,,63.5,902.25,71.936,30.02,1.7
08.03.2025 20:15,4.495018353,111.21,50,,62.31,861.6,138.688,16.53,1.7
08.03.2025 20:30,4.495018353,111.21,50,,58.22,846.52,78.136,38.29,1.7
08.03.2025 20:45,4.495018353,111.21,50,,50.32,1012.55,111.6,21.17,1.7
08.03.2025 21:00,4.495018353,100,50,,68.4,715.77,163.072,6.1,1.7
08.03.2025 21:15,4.495018353,100,50,,62.62,697.97,159.512,6.35,1.7
08.03.2025 21:30,4.495018353,100,50,,58.26,705.4,48.98,42.23,1.7
08.03.2025 21:45,4.495018353,100,50,,55.17,852.37,143.94,13.94,1.7
08.03.2025 22:00,4.470760555,99.24,50,,67.37,575.12,75.884,39,1.7
08.03.2025 22:15,4.470760555,99.24,50,,58.99,620.3,147.872,19.29,1.7
08.03.2025 22:30,4.470760555,99.24,50,,57.6,627.72,24.484,65.8,1.7
08.03.2025 22:45,4.470760555,99.24,50,,52.08,713.5,2.772,55.84,1.7
08.03.2025 23:00,4.470760555,97.94,50,,66.23,631.27,1.304,57.73,1.7
08.03.2025 23:15,4.470760555,97.94,50,,64.45,501.15,0.024,85.82,1.7
08.03.2025 23:30,4.470760555,97.94,50,,66.44,451.32,0.104,52.14,1.7
08.03.2025 23:45,4.470760555,97.94,50,,61.69,639.57,0.016,84.66,1.7
09.03.2025 00:00,4.470760555,95.19,50,,71.2,590.82,0,88.7,3.88
09.03.2025 00:15,4.470760555,95.19,50,,69.74,563.1,0.744,78.91,3.88
09.03.2025 00:30,4.470760555,95.19,50,,72.83,453.17,12.78,38.11,3.88
09.03.2025 00:45,4.470760555,95.19,50,,73.91,543.95,11.676,28.02,3.88
09.03.2025 01:00,4.470760555,94.81,50,,72.24,411.8,6.372,52.48,3.88
09.03.2025 01:15,4.470760555,94.81,50,,70.35,366.42,12.684,35.79,3.88
09.03.2025 01:30,4.470760555,94.81,50,,77.31,291.8,1.308,61.31,3.88
09.03.2025 01:45,4.470760555,94.81,50,,77.7,439.22,0.296,83.18,3.88
09.03.2025 02:00,4.470760555,94.44,50,,75.49,293.88,0,95.52,3.88
09.03.2025 02:15,4.470760555,94.44,50,,76.83,301.63,0,95.52,3.88
09.03.2025 02:30,4.470760555,94.44,50,,80.47,344.2,0,95.52,3.88
09.03.2025 02:45,4.470760555,94.44,50,,81.09,375.55,0.492,75.26,3.88
09.03.2025 03:00,4.470760555,96.51,50,,79.99,264.03,0.036,60.94,3.88
09.03.2025 03:15,4.470760555,96.51,50,,80.56,255.23,0,,3.88
09.03.2025 03:30,4.470760555,96.51,50,,82.57,287.33,0,,3.88
09.03.2025 03:45,4.470760555,96.51,50,,78.36,321.83,0.128,55.43,3.88
09.03.2025 04:00,4.470760555,98.67,50,,79.46,323.12,4.952,54.81,3.86
09.03.2025 04:15,4.470760555,98.67,50,,81.15,286.63,0.176,85.93,3.86
09.03.2025 04:30,4.470760555,98.67,50,,85.97,302.15,1.272,70.5,3.86
09.03.2025 04:45,4.470760555,98.67,50,,82.35,391.65,0.044,83.7,3.86
09.03.2025 05:00,4.470760555,101.51,50,,71.28,407.72,0,89.57,3.86
09.03.2025 05:15,4.470760555,101.51,50,,80.49,352.48,0.612,59.03,3.86
09.03.2025 05:30,4.470760555,101.51,50,,84.56,464.8,4.972,34.11,3.86
09.03.2025 05:45,4.470760555,101.51,50,,84.48,576.32,2.688,46.7,3.86
09.03.2025 06:00,4.547002624,100,50,,92.56,603.55,0.164,81.14,3.86
09.03.2025 06:15,4.547002624,100,50,,87.3,623.37,0.636,39.33,3.86
09.03.2025 06:30,4.547002624,100,50,,69.01,596.42,1.048,53.24,3.86
09.03.2025 06:45,4.547002624,100,50,,53.32,850.45,13.436,37.45,3.86
09.03.2025 07:00,4.598986895,93.01,50,,75.79,1101.62,8.172,-19.78,3.86
09.03.2025 07:15,4.598986895,93.01,50,,58.1,862.32,3.684,-4.07,3.86
09.03.2025 07:30,4.598986895,93.01,50,,31.61,823.52,8.464,-93.06,3.86
09.03.2025 07:45,4.598986895,93.01,50,,-6.83,1104.82,6.012,7.98,3.86
09.03.2025 08:00,4.668299255,65.4,50,,56.48,1051.85,0,46.93,52.5
09.03.2025 08:15,4.668299255,65.4,50,,17.67,604.05,0,19.98,52.5
09.03.2025 08:30,4.668299255,65.4,50,,-2,736.27,0.084,11.41,52.5
09.03.2025 08:45,4.668299255,65.4,50,,-28.58,1263,0,78.34,52.5
09.03.2025 09:00,4.668299255,29.27,50,,41.78,879,0,54.21,52.5
09.03.2025 09:15,4.668299255,29.27,50,,6.41,752.9,0.112,17.62,52.5
09.03.2025 09:30,4.668299255,29.27,50,,-12.97,1045.17,0.368,-17.14,52.5
09.03.2025 09:45,4.668299255,29.27,50,,-34.58,1166,2.708,-16.61,52.5
09.03.2025 10:00,4.668299255,10.1,50,,3.71,596,8.656,-61.56,52.5
09.03.2025 10:15,4.668299255,10.1,50,,-7.91,477.45,1.236,-0.57,52.5
09.03.2025 10:30,4.668299255,10.1,50,,-11.03,552.02,16.12,-86.04,52.5
09.03.2025 10:45,4.668299255,10.1,50,,-30.52,787.85,11.832,-75.68,52.5
09.03.2025 11:00,4.668299255,0.03,50,,-3.79,485.12,78.74,-108.28,52.5
09.03.2025 11:15,4.668299255,0.03,50,,-11.29,411.47,53.884,-16.7,52.5
09.03.2025 11:30,4.668299255,0.03,50,,-19.42,507.15,79.236,-49.96,52.5
09.03.2025 11:45,4.668299255,0.03,50,,-23.81,555.3,110.884,-52.85,52.5
09.03.2025 12:00,4.668299255,-2.26,50,,-24.12,547.45,87.664,-20.85,87
09.03.2025 12:15,4.668299255,-2.26,50,,-24.53,530.32,46.56,6.1,87
09.03.2025 12:30,4.668299255,-2.26,50,,-19.95,522.7,55.284,-0.77,87
09.03.2025 12:45,4.668299255,-2.26,50,,-16.25,683,18.42,19.52,87
09.03.2025 13:00,4.668299255,-2.04,50,,-31.41,754.17,52.212,-14.41,87
09.03.2025 13:15,4.668299255,-2.04,50,,-12.77,614.62,60.944,-10.67,87
09.03.2025 13:30,4.668299255,-2.04,50,,1.87,561.15,0,20,87
09.03.2025 13:45,4.668299255,-2.04,50,,34.53,816.45,7.688,14.53,87
09.03.2025 14:00,4.598986895,0.09,50,,-15.52,975.8,18.712,12.47,87
09.03.2025 14:15,4.598986895,0.09,50,,22.61,763.05,25.928,8.87,87
09.03.2025 14:30,4.598986895,0.09,50,,54.47,835.25,0,85,87
09.03.2025 14:45,4.598986895,0.09,50,,91.47,1265.55,0,85,87
09.03.2025 15:00,4.547002624,17.39,50,,33.04,1389.03,0,97.9,87
09.03.2025 15:15,4.547002624,17.39,50,,79.02,1097.85,0.116,98.25,87
09.03.2025 15:30,4.547002624,17.39,50,,114.86,1030.55,0.624,97.88,87
09.03.2025 15:45,4.547002624,17.39,50,,139.41,1269.28,0.024,93.56,87
09.03.2025 16:00,4.495018353,90.56,50,,81.05,1067.57,0,,8.1
09.03.2025 16:15,4.495018353,90.56,50,,118.45,682.25,0,,8.1
09.03.2025 16:30,4.495018353,90.56,50,,138.61,942.8,9.92,65.56,8.1
09.03.2025 16:45,4.495018353,90.56,50,,149.67,1366.67,0.292,88.09,8.1
09.03.2025 17:00,4.495018353,125.74,50,,129.22,686.47,7.472,52.3,8.1
09.03.2025 17:15,4.495018353,125.74,50,,145.84,594.97,0,,8.1
09.03.2025 17:30,4.495018353,125.74,50,,147.45,741.52,0.992,114.22,8.1
09.03.2025 17:45,4.495018353,125.74,50,,146.53,898.05,1.288,98.45,8.1
09.03.2025 18:00,4.495018353,135.37,50,,153.25,790.12,0.916,102.49,8.1
09.03.2025 18:15,4.495018353,135.37,50,,135.71,434.82,0.064,112.64,8.1
09.03.2025 18:30,4.495018353,135.37,50,,132.57,436,1.5,80.21,8.1
09.03.2025 18:45,4.495018353,135.37,50,,119.64,665.95,27.772,40.95,8.1
09.03.2025 19:00,4.495018353,136.7,50,,147.54,712.6,4.18,53.42,8.1
09.03.2025 19:15,4.495018353,136.7,50,,136.25,444.67,6.716,60.12,8.1
09.03.2025 19:30,4.495018353,136.7,50,,123.86,446.07,24.876,26.03,8.1
09.03.2025 19:45,4.495018353,136.7,50,,116.51,749.05,6.16,54.47,8.1
09.03.2025 20:00,4.495018353,130.2,50,,129.51,490.67,1.004,69.77,1.64
09.03.2025 20:15,4.495018353,130.2,50,,109.71,440.05,1.56,68.86,1.64
09.03.2025 20:30,4.495018353,130.2,50,,115.34,452.1,0.284,83.14,1.64
09.03.2025 20:45,4.495018353,130.2,50,,101.99,522.65,8.868,41.58,1.64
09.03.2025 21:00,4.495018353,122.7,50,,107.34,314.35,13.672,49.39,1.64
09.03.2025 21:15,4.495018353,122.7,50,,100.31,259.35,16.488,42.14,1.64
09.03.2025 21:30,4.495018353,122.7,50,,102.72,346.93,11.56,34.49,1.64
09.03.2025 21:45,4.495018353,122.7,50,,97.82,454.3,3.42,45.53,1.64
09.03.2025 22:00,4.470760555,112.8,50,,117.38,565.67,0.392,70.24,1.64
09.03.2025 22:15,4.470760555,112.8,50,,103.21,415.6,0,74.55,1.64
09.03.2025 22:30,4.470760555,112.8,50,,98.91,359.5,0,85.59,1.64
09.03.2025 22:45,4.470760555,112.8,50,,85.57,485.6,0,94.75,1.64
09.03.2025 23:00,4.470760555,106.83,50,,110.81,411.97,0,93.53,1.64
09.03.2025 23:15,4.470760555,106.83,50,,100.73,267.3,3.736,64.86,1.64
09.03.2025 23:30,4.470760555,106.83,50,,94.84,258.4,0.22,92.76,1.64
09.03.2025 23:45,4.470760555,106.83,50,,84.65,473.7,0.484,80.84,1.64
10.03.2025 00:00,4.309188265,96.83,50,,110.72,342.63,6.976,71.33,3.02
10.03.2025 00:15,4.309188265,96.83,50,,98,255.38,12.012,67.49,3.02
10.03.2025 00:30,4.309188265,96.83,50,,96.68,313.4,7.132,69.88,3.02
10.03.2025 00:45,4.309188265,96.83,50,,88.64,423.55,17.72,51.45,3.02
10.03.2025 01:00,4.309188265,94.92,50,,100.61,232.6,0.716,85.31,3.02
10.03.2025 01:15,4.309188265,94.92,50,,92.55,209.13,0.088,83.31,3.02
10.03.2025 01:30,4.309188265,94.92,50,,94.19,182.2,0.124,96.47,3.02
10.03.2025 01:45,4.309188265,94.92,50,,92.16,231.7,0,85.89,3.02
10.03.2025 02:00,4.309188265,96.7,50,,94.09,198.23,0.02,87.67,3.02
10.03.2025 02:15,4.309188265,96.7,50,,92.31,192.13,0,,3.02
10.03.2025 02:30,4.309188265,96.7,50,,95.66,167.73,0.004,,3.02
10.03.2025 02:45,4.309188265,96.7,50,,97.78,274.4,0,,3.02
10.03.2025 03:00,4.309188265,96.87,50,,94.74,345.48,0,,3.02
10.03.2025 03:15,4.309188265,96.87,50,,99.93,290.35,0,,3.02
10.03.2025 03:30,4.309188265,96.87,50,,103.93,276.68,0,,3.02
10.03.2025 03:45,4.309188265,96.87,50,,113.94,344.25,0.144,107.5,3.02
10.03.2025 04:00,4.309188265,94.65,50,,97.76,590.47,0.852,100.67,3.03
10.03.2025 04:15,4.309188265,94.65,50,,115.72,461.25,0.344,96.55,3.03
10.03.2025 04:30,4.309188265,94.65,50,,133.58,358.05,0.048,120.64,3.03
10.03.2025 04:45,4.309188265,94.65,50,,143.74,683.95,3.348,59.48,3.03
10.03.2025 05:00,4.309188265,106.37,50,,119.98,713.42,8.212,46.34,3.03
10.03.2025 05:15,4.309188265,106.37,50,,128.68,499,0,,3.03
10.03.2025 05:30,4.309188265,106.37,50,,153.21,577.3,0.548,99.07,3.03
10.03.2025 05:45,4.309188265,106.37,50,,165.61,784.17,4.94,74.49,3.03
10.03.2025 06:00,4.382674963,148.49,50,,167.02,633.75,2.748,87.38,3.03
10.03.2025 06:15,4.382674963,148.49,50,,162.84,623.77,0.136,115.52,3.03
10.03.2025 06:30,4.382674963,148.49,50,,144.32,569,8.848,70.44,3.03
10.03.2025 06:45,4.382674963,148.49,50,,123.68,792.9,0.676,85.8,3.03
10.03.2025 07:00,4.432780534,159.75,50,,170.24,794.92,0.492,95.43,3.03
10.03.2025 07:15,4.432780534,159.75,50,,127.25,820.7,7.216,59.84,3.03
10.03.2025 07:30,4.432780534,159.75,50,,106.85,796.87,49.2,39.71,3.03
10.03.2025 07:45,4.432780534,159.75,50,,88.1,1280.32,10.676,67.74,3.03
10.03.2025 08:00,4.49958796,133.96,50,,140.72,976.62,27.132,54.19,23.12
10.03.2025 08:15,4.49958796,133.96,50,,108.42,835.92,10,81.09,23.12
10.03.2025 08:30,4.49958796,133.96,50,,95.98,904.17,5.728,72.92,23.12
10.03.2025 08:45,4.49958796,133.96,50,,71.45,1438.05,16.736,63.88,23.12
10.03.2025 09:00,4.49958796,98.88,50,,116.19,1082.75,185.848,18.25,23.12
10.03.2025 09:15,4.49958796,98.88,50,,87.36,657.95,46.476,57.87,23.12
10.03.2025 09:30,4.49958796,98.88,50,,76.41,815.72,29.504,58.88,23.12
10.03.2025 09:45,4.49958796,98.88,50,,58.95,1136.32,27.132,49.98,23.12
10.03.2025 10:00,4.49958796,84.38,50,,101.04,745.1,15.372,56.92,23.12
10.03.2025 10:15,4.49958796,84.38,50,,86.24,711.42,39,54.73,23.12
10.03.2025 10:30,4.49958796,84.38,50,,82.25,739.7,57.24,42.46,23.12
10.03.2025 10:45,4.49958796,84.38,50,,63.12,850.92,40.812,50.09,23.12
10.03.2025 11:00,4.49958796,77.88,50,,81.55,577.27,82.224,38.89,23.12
10.03.2025 11:15,4.49958796,77.88,50,,66.03,586,64.984,43.31,23.12
10.03.2025 11:30,4.49958796,77.88,50,,63.93,707.1,15.084,62.67,23.12
10.03.2025 11:45,4.49958796,77.88,50,,60.74,866.7,0,78.19,23.12
10.03.2025 12:00,4.49958796,76.02,50,,79.59,640.82,57.884,44.26,41.15
10.03.2025 12:15,4.49958796,76.02,50,,64.59,635.67,3.016,52.27,41.15
10.03.2025 12:30,4.49958796,76.02,50,,65.13,696.47,0.3,61.01,41.15
10.03.2025 12:45,4.49958796,76.02,50,,68.63,878.15,4.652,55.49,41.15
10.03.2025 13:00,4.49958796,77.32,50,,63.93,1027.27,8.332,63.82,41.15
10.03.2025 13:15,4.49958796,77.32,50,,81.53,731.55,0.096,95.76,41.15
10.03.2025 13:30,4.49958796,77.32,50,,95.89,671.95,0,,41.15
10.03.2025 13:45,4.49958796,77.32,50,,101.56,883.42,0.256,88.97,41.15
10.03.2025 14:00,4.432780534,83.91,50,,86.73,929.5,0,101.52,41.15
10.03.2025 14:15,4.432780534,83.91,50,,96.98,859.67,0.784,95.4,41.15
10.03.2025 14:30,4.432780534,83.91,50,,105.22,714.05,6.304,69.57,41.15
10.03.2025 14:45,4.432780534,83.91,50,,127.39,1033.2,3.66,86.08,41.15
10.03.2025 15:00,4.382674963,97.47,50,,94.47,1349.75,61.92,47.9,41.15
10.03.2025 15:15,4.382674963,97.47,50,,121.34,781.12,6.704,59.51,41.15
10.03.2025 15:30,4.382674963,97.47,50,,137.96,660.87,1.788,70.4,41.15
10.03.2025 15:45,4.382674963,97.47,50,,157.26,1099.3,0,76.51,41.15
10.03.2025 16:00,4.332569397,127.47,50,,107.27,864.02,0.072,76.46,3.74
10.03.2025 16:15,4.332569397,127.47,50,,125.64,591.8,0.144,112.84,3.74
10.03.2025 16:30,4.332569397,127.47,50,,142.33,633.32,0.112,96.08,3.74
10.03.2025 16:45,4.332569397,127.47,50,,177.8,1081.77,0,,3.74
10.03.2025 17:00,4.332569397,147.97,50,,136.43,364.08,0.42,88.16,3.74
10.03.2025 17:15,4.332569397,147.97,50,,148.24,369.95,1.78,83.64,3.74
10.03.2025 17:30,4.332569397,147.97,50,,159.47,675.82,0.088,98.14,3.74
10.03.2025 17:45,4.332569397,147.97,50,,158.59,733.85,1.716,91.7,3.74
10.03.2025 18:00,4.332569397,174.92,50,,163.08,714.42,18.86,89.57,3.74
10.03.2025 18:15,4.332569397,174.92,50,,145.62,477.65,4.856,86.68,3.74
10.03.2025 18:30,4.332569397,174.92,50,,143.26,319.18,56.108,79.69,3.74
10.03.2025 18:45,4.332569397,174.92,50,,130.78,536.22,200.536,71.98,3.74
10.03.2025 19:00,4.332569397,160.24,50,,154.12,816.67,4.872,81.66,3.74
10.03.2025 19:15,4.332569397,160.24,50,,129.09,555.07,1.496,77.21,3.74
10.03.2025 19:30,4.332569397,160.24,50,,121.62,691.85,1.628,80.55,3.74
10.03.2025 19:45,4.332569397,160.24,50,,110.93,709,0.792,85.64,3.74
10.03.2025 20:00,4.332569397,142.14,50,,127.66,742.4,0.432,99.23,1.26
10.03.2025 20:15,4.332569397,142.14,50,,120.12,550.9,1.368,89.23,1.26
10.03.2025 20:30,4.332569397,142.14,50,,113.91,607.47,0.736,80.55,1.26
10.03.2025 20:45,4.332569397,142.14,50,,100.71,905.7,0.964,82.95,1.26
10.03.2025 21:00,4.332569397,126.59,50,,121.88,572.97,6.844,84.56,1.26
10.03.2025 21:15,4.332569397,126.59,50,,113.52,359.17,2.268,84.26,1.26
10.03.2025 21:30,4.332569397,126.59,50,,102.62,365.45,1.264,88.68,1.26
10.03.2025 21:45,4.332569397,126.59,50,,96.71,665.25,0.736,83.26,1.26
10.03.2025 22:00,4.309188265,106.88,50,,115.26,419.6,0,,1.26
10.03.2025 22:15,4.309188265,106.88,50,,102.19,423.25,0.244,89.7,1.26
10.03.2025 22:30,4.309188265,106.88,50,,99.8,340.63,0.508,82.43,1.26
10.03.2025 22:45,4.309188265,106.88,50,,94.41,664.05,1.644,81.51,1.26
10.03.2025 23:00,4.309188265,97.97,50,,109.66,290.32,0.6,84.45,1.26
10.03.2025 23:15,4.309188265,97.97,50,,101.09,198.1,4.336,78.74,1.26
10.03.2025 23:30,4.309188265,97.97,50,,97.2,266.5,0.5,84.02,1.26
10.03.2025 23:45,4.309188265,97.97,50,,93.6,492.17,0,85.6,1.26
11.03.2025 00:00,4.299597778,104.39,50,,107.73,280.48,0,,2.79
11.03.2025 00:15,4.299597778,104.39,50,,96.34,247.58,0,84.94,2.79
11.03.2025 00:30,4.299597778,104.39,50,,94.1,331.28,0.344,92.95,2.79
11.03.2025 00:45,4.299597778,104.39,50,,88.39,568.37,0.028,84.32,2.79
11.03.2025 01:00,4.299597778,101.8,50,,100.33,205.43,0.292,86.29,2.79
11.03.2025 01:15,4.299597778,101.8,50,,92.21,236.75,0.064,80.7,2.79
11.03.2025 01:30,4.299597778,101.8,50,,94.09,231.15,1.624,84.06,2.79
11.03.2025 01:45,4.299597778,101.8,50,,91.05,351.62,0,83.62,2.79
11.03.2025 02:00,4.299597778,99.73,50,,95.37,232.88,1.696,82.2,2.79
11.03.2025 02:15,4.299597778,99.73,50,,92.98,247.8,0,82.45,2.79
11.03.2025 02:30,4.299597778,99.73,50,,94.76,260,1.152,94.25,2.79
11.03.2025 02:45,4.299597778,99.73,50,,93.8,328.78,1.164,83.17,2.79
11.03.2025 03:00,4.299597778,100.5,50,,94.97,346.3,2.284,86.49,2.79
11.03.2025 03:15,4.299597778,100.5,50,,95.34,233.85,15.5,83.06,2.79
11.03.2025 03:30,4.299597778,100.5,50,,93.76,276.58,11.848,86.32,2.79
11.03.2025 03:45,4.299597778,100.5,50,,94.75,281.08,13.672,82.93,2.79
11.03.2025 04:00,4.299597778,102.53,50,,91.12,400.3,12.184,82.92,2.8
11.03.2025 04:15,4.299597778,102.53,50,,94.32,314.93,2.156,86.5,2.8
11.03.2025 04:30,4.299597778,102.53,50,,107.53,229.43,6.952,85.17,2.8
11.03.2025 04:45,4.299597778,102.53,50,,125.45,435.4,0.884,82.53,2.8
11.03.2025 05:00,4.299597778,110.86,50,,105.43,720.6,12.448,79.68,2.8
11.03.2025 05:15,4.299597778,110.86,50,,121.42,383.12,0,,2.8
11.03.2025 05:30,4.299597778,110.86,50,,136.63,438.75,0.172,97.03,2.8
11.03.2025 05:45,4.299597778,110.86,50,,137.41,715.67,0.544,94.96,2.8
11.03.2025 06:00,4.372920921,148.04,50,,137.5,370.13,9.872,83.94,2.8
11.03.2025 06:15,4.372920921,148.04,50,,144.56,509.82,2.404,87.85,2.8
11.03.2025 06:30,4.372920921,148.04,50,,137.98,503.97,1.052,96.7,2.8
11.03.2025 06:45,4.372920921,148.04,50,,131.43,773.22,0.012,79.39,2.8
11.03.2025 07:00,4.422914979,152.98,50,,152.39,748.02,0.092,87.18,2.8
11.03.2025 07:15,4.422914979,152.98,50,,142.14,746.6,0,,2.8
11.03.2025 07:30,4.422914979,152.98,50,,134.04,742.65,0.108,105.94,2.8
11.03.2025 07:45,4.422914979,152.98,50,,120.91,878.37,0.504,98.42,2.8
11.03.2025 08:00,4.48957372,146.49,50,,136.52,904.67,24.876,79.73,14.12
11.03.2025 08:15,4.48957372,146.49,50,,133.49,771.05,47.208,81.94,14.12
11.03.2025 08:30,4.48957372,146.49,50,,123.23,781.12,0.608,,14.12
11.03.2025 08:45,4.48957372,146.49,50,,98.29,1184.6,0.092,95.81,14.12
11.03.2025 09:00,4.48957372,128.53,50,,134.52,1364.68,1.04,92.78,14.12
11.03.2025 09:15,4.48957372,128.53,50,,106.94,929.82,0.98,89.54,14.12
11.03.2025 09:30,4.48957372,128.53,50,,101.93,1098.6,0.008,,14.12
11.03.2025 09:45,4.48957372,128.53,50,,91.18,1382.1,0,,14.12
11.03.2025 10:00,4.48957372,102,50,,115.5,905.02,0.444,85.81,14.12
11.03.2025 10:15,4.48957372,102,50,,102.86,578.5,0.048,,14.12
11.03.2025 10:30,4.48957372,102,50,,92.07,915.25,9.228,81.54,14.12
11.03.2025 10:45,4.48957372,102,50,,89.1,1073.5,8.956,79.69,14.12
11.03.2025 11:00,4.48957372,97.48,50,,110.32,718.27,0.716,90.42,14.12
11.03.2025 11:15,4.48957372,97.48,50,,99.59,569,0.104,99.62,14.12
11.03.2025 11:30,4.48957372,97.48,50,,96.84,689.85,1.752,82.15,14.12
11.03.2025 11:45,4.48957372,97.48,50,,94.79,916.7,21.816,82.41,14.12
11.03.2025 12:00,4.48957372,96.44,50,,105.28,652.42,1.052,86.01,28.33
11.03.2025 12:15,4.48957372,96.44,50,,97.97,632.9,1.016,93.23,28.33
11.03.2025 12:30,4.48957372,96.44,50,,97.46,684.75,1.544,85.68,28.33
11.03.2025 12:45,4.48957372,96.44,50,,98.08,868.77,0.664,83.64,28.33
11.03.2025 13:00,4.48957372,98.38,50,,90.08,935.97,8.22,82.06,28.33
11.03.2025 13:15,4.48957372,98.38,50,,98.23,751.27,0,,28.33
11.03.2025 13:30,4.48957372,98.38,50,,105.75,673.92,0,,28.33
11.03.2025 13:45,4.48957372,98.38,50,,111.03,955.67,0,,28.33
11.03.2025 14:00,4.422914979,102.35,50,,96.28,826.5,0,94.9,28.33
11.03.2025 14:15,4.422914979,102.35,50,,99.34,623.75,0,,28.33
11.03.2025 14:30,4.422914979,102.35,50,,114.95,654.9,0,,28.33
11.03.2025 14:45,4.422914979,102.35,50,,132.26,885.4,0,,28.33
11.03.2025 15:00,4.372920921,112.84,50,,98.13,860.65,0,,28.33
11.03.2025 15:15,4.372920921,112.84,50,,128.62,559.27,0,,28.33
11.03.2025 15:30,4.372920921,112.84,50,,144.57,626.05,2.052,95.74,28.33
11.03.2025 15:45,4.372920921,112.84,50,,164.38,1100.42,0.504,92.85,28.33
11.03.2025 16:00,4.322926867,132.86,50,,117.9,902.45,27.916,82.13,2.77
11.03.2025 16:15,4.322926867,132.86,50,,139.55,562.95,0.252,114.97,2.77
11.03.2025 16:30,4.322926867,132.86,50,,160.13,566.57,0.728,86.65,2.77
11.03.2025 16:45,4.322926867,132.86,50,,198.48,1087.65,0,,2.77
11.03.2025 17:00,4.322926867,171.95,50,,150.29,631.62,0.336,108.19,2.77
11.03.2025 17:15,4.322926867,171.95,50,,152.1,473.42,0,,2.77
11.03.2025 17:30,4.322926867,171.95,50,,158.43,446.25,24.676,83.77,2.77
11.03.2025 17:45,4.322926867,171.95,50,,164.33,708.85,0.596,96.49,2.77
11.03.2025 18:00,4.322926867,205.02,50,,187.57,602.47,0.208,124.37,2.77
11.03.2025 18:15,4.322926867,205.02,50,,154.77,480.7,0.08,148.65,2.77
11.03.2025 18:30,4.322926867,205.02,50,,143.46,524.15,11.364,90.45,2.77
11.03.2025 18:45,4.322926867,205.02,50,,137.33,611.67,4.18,100.9,2.77
