datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_dri_bof_natural_gas_external_steel_demand,P100000120426_dri_bof_natural_gas_external_steel_demand,P100000120428_dri_bof_natural_gas_external_steel_demand,P100000120425_dri_bof_natural_gas_external_steel_demand,P100000120427_dri_bof_natural_gas_external_steel_demand,P100000120422_dri_bof_natural_gas_external_steel_demand,P100000120432_dri_bof_natural_gas_external_steel_demand,P100000120424_dri_bof_natural_gas_external_steel_demand,P100000120421_dri_bof_natural_gas_external_steel_demand
2040-02-26 15:15:00,0.0,199.55,0.0,72.204,195.4646981852707,139.64081634790716,79.72776294819987,562.7562047889996,116.65155384375672,225.0,100.0,44.23882092472175,112.5400076576725,36.94495200883175,68.20606524707425,31.07204278558925,119.36061418238,76.7318234029585,147.77980803532776,255.7727446765275
2040-02-26 15:30:00,0.0,199.55,0.0,72.204,195.4646981852707,139.64081634790716,79.72776294819987,562.7562047889996,116.65155384375672,225.0,100.0,44.23882092472175,112.5400076576725,36.94495200883175,68.20606524707425,31.07204278558925,119.36061418238,76.7318234029585,147.77980803532776,255.7727446765275
2040-02-26 15:45:00,0.0,199.55,0.0,72.204,195.4646981852707,139.64081634790716,79.72776294819987,562.7562047889996,116.65155384375672,225.0,100.0,44.23882092472175,112.5400076576725,36.94495200883175,68.20606524707425,31.07204278558925,119.36061418238,76.7318234029585,147.77980803532776,255.7727446765275
2040-02-26 16:00:00,0.0,0.0,0.0,74.699,195.4646981852707,139.64081634790716,79.72776294819987,562.7562047889996,116.65155384375672,225.0,100.0,44.19184028484,112.42049268278075,36.90571729485225,68.133631928958,31.039044970051,119.2338558756765,76.65033592007775,147.622869179409,255.5011197335925
2040-02-26 16:15:00,0.0,0.0,0.0,74.699,195.4646981852707,139.64081634790716,79.72776294819987,562.7562047889996,116.65155384375672,225.0,100.0,44.19184028484,112.42049268278075,36.90571729485225,68.133631928958,31.039044970051,119.2338558756765,76.65033592007775,147.622869179409,255.5011197335925
2040-02-26 16:30:00,0.0,0.0,0.0,74.699,195.4646981852707,139.64081634790716,79.72776294819987,562.7562047889996,116.65155384375672,225.0,100.0,44.19184028484,112.42049268278075,36.90571729485225,68.133631928958,31.039044970051,119.2338558756765,76.65033592007775,147.622869179409,255.5011197335925
2040-02-26 16:45:00,0.0,0.0,0.0,74.699,195.4646981852707,139.64081634790716,79.72776294819987,562.7562047889996,116.65155384375672,225.0,100.0,44.19184028484,112.42049268278075,36.90571729485225,68.133631928958,31.039044970051,119.2338558756765,76.65033592007775,147.622869179409,255.5011197335925
2040-02-26 17:00:00,0.0,0.0,0.0,94.722,195.4646981852707,139.64081634790716,79.72776294819987,562.7562047889996,116.65155384375672,225.0,100.0,44.19184028484,112.42049268278075,36.90571729485225,68.133631928958,31.039044970051,119.2338558756765,76.65033592007775,147.622869179409,255.5011197335925
2040-02-26 17:15:00,0.0,0.0,0.0,94.722,195.4646981852707,139.64081634790716,79.72776294819987,562.7562047889996,116.65155384375672,225.0,100.0,44.19184028484,112.42049268278075,36.90571729485225,68.133631928958,31.039044970051,119.2338558756765,76.65033592007775,147.622869179409,255.5011197335925
2040-02-26 17:30:00,0.0,0.0,0.0,94.722,195.4646981852707,139.64081634790716,79.72776294819987,562.7562047889996,116.65155384375672,225.0,100.0,44.19184028484,112.42049268278075,36.90571729485225,68.133631928958,31.039044970051,119.2338558756765,76.65033592007775,147.622869179409,255.5011197335925
