datetime,building_1_electricity_demand,bus_route_7k_availability,bus_route_7k_trip_distance_km,bus_route_79_availability,bus_route_79_trip_distance_km,bus_route_101_availability,bus_route_101_trip_distance_km,regional_grid_load_mw,regional_grid_load_fraction,grid_congestion_weight,regional_grid_load_state,regional_grid_load_source_year,regional_grid_load_profile,regional_grid_load_interpolated,tou_period,is_public_holiday,base_energy_charge_thb_per_kwh,fuel_adjustment_thb_per_kwh,vat_rate,electricity_import_price_thb_per_mwh,electricity_import_price_with_vat_thb_per_mwh,v2g_export_price_current_thb_per_mwh,tariff_assumption_year,v2g_export_price_plus_500_thb_per_mwh,v2g_export_price_plus_1000_thb_per_mwh,v2g_export_price_plus_1500_thb_per_mwh,v2g_export_price_plus_2000_thb_per_mwh,v2g_export_price_plus_2500_thb_per_mwh,v2g_export_price_plus_3000_thb_per_mwh,v2g_export_price_plus_3500_thb_per_mwh,v2g_export_price_plus_4000_thb_per_mwh,v2g_export_price_plus_4500_thb_per_mwh,v2g_export_price_plus_5000_thb_per_mwh,grid_stress_threshold,solar_pv_capacity_factor,wind_capacity_factor,renewable_availability_weight,renewable_availability_weight_2025_capacity,modelled_vre_potential_mw,national_system_demand_mw,modelled_vre_potential_share_of_demand,renewable_rich_threshold,renewable_rich,renewable_weather_source,renewable_weather_year,renewable_weather_scope,renewable_capacity_basis_year,renewable_weather_api_version,pv_generation_conservative_mw,pv_generation_base_mw,pv_generation_optimistic_mw,pv_1_generation_mw,pv_roof_count,pv_roof_gross_area_m2,pv_roof_usable_fraction,pv_roof_usable_area_m2,pv_module_density_kwp_per_m2,pv_dc_capacity_mwp,pv_dc_to_ac_ratio,pv_ac_capacity_mw,pv_inverter_efficiency,pv_roof_area_assessment,pv_structural_survey_completed
2024-04-13 02:45:00,0,1.0,0.0,1.0,0.0,1.0,0.0,6574.625,0.5763069546466576,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.0557491689041499,0.0174704113635087,0.010270458989143,86.07671678800757,23581.7,0.0036501489200527,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.0,0.0,0.0,0.0,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 03:00:00,0,1.0,0.0,1.0,0.0,1.0,0.0,6495.7,0.5693886853316036,0.0,normal,2024,historical_2024,0,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.0410894174922121,0.0128764076736301,0.0075697483126089,63.44206060797562,22390.9,0.0028333859115969,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.0,0.0,0.0,0.0,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 03:15:00,0,1.0,0.0,1.0,0.0,1.0,0.0,6434.95,0.5640635683105134,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.0410894174922121,0.0128764076736301,0.0075697483126089,63.44206060797562,22390.9,0.0028333859115969,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.0,0.0,0.0,0.0,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 03:30:00,0,1.0,0.0,1.0,0.0,1.0,0.0,6374.2,0.5587384512894233,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.0410894174922121,0.0128764076736301,0.0075697483126089,63.44206060797562,22390.9,0.0028333859115969,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.0,0.0,0.0,0.0,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 03:45:00,0,1.0,0.0,1.0,0.0,1.0,0.0,6313.45,0.5534133342683333,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.0410894174922121,0.0128764076736301,0.0075697483126089,63.44206060797562,22390.9,0.0028333859115969,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.0,0.0,0.0,0.0,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 04:00:00,0,1.0,0.0,0.0,4.375,0.0,4.8,6252.7,0.5480882172472432,0.0,normal,2024,historical_2024,0,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.030344193448949,0.0095091200903546,0.00559019623973,46.851434685177374,21614.1,0.0021676329194913,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.0,0.0,0.0,0.0,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 04:15:00,0,1.0,0.0,0.0,4.375,0.0,4.8,6204.525,0.5438653775354569,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.030344193448949,0.0095091200903546,0.00559019623973,46.851434685177374,21614.1,0.0021676329194913,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.0,0.0,0.0,0.0,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 04:30:00,0,1.0,0.0,0.0,4.375,0.0,4.8,6156.35,0.5396425378236707,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.030344193448949,0.0095091200903546,0.00559019623973,46.851434685177374,21614.1,0.0021676329194913,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.0,0.0,0.0,0.0,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 04:45:00,0,1.0,0.0,0.0,4.375,0.0,4.8,6108.175,0.5354196981118844,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.030344193448949,0.0095091200903546,0.00559019623973,46.851434685177374,21614.1,0.0021676329194913,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.0,0.0,0.0,0.0,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 05:00:00,0,0.0,4.0,0.0,4.375,0.0,4.8,6060.0,0.5311968584000981,0.0,normal,2024,historical_2024,0,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.02323868785049,0.0072824302904722,0.0042811757595939,35.88053404115664,21395.9,0.0016769817601108,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.0,0.0,0.0,0.0,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 05:15:00,0,0.0,4.0,0.0,4.375,0.0,4.8,6020.775,0.5277585421012955,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.02323868785049,0.0072824302904722,0.0042811757595939,35.88053404115664,21395.9,0.0016769817601108,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.0,0.0,0.0,0.0,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 05:30:00,0,0.0,4.0,0.0,4.375,0.0,4.8,5981.55,0.5243202258024929,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.02323868785049,0.0072824302904722,0.0042811757595939,35.88053404115664,21395.9,0.0016769817601108,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.0,0.0,0.0,0.0,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 05:45:00,0,0.0,4.0,0.0,4.375,0.0,4.8,5942.325000000001,0.5208819095036904,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.02323868785049,0.0072824302904722,0.0042811757595939,35.88053404115664,21395.9,0.0016769817601108,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.0,0.0,0.0,0.0,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 06:00:00,0,0.0,4.0,1.0,0.0,0.0,4.8,5903.1,0.5174435932048878,0.0,normal,2024,historical_2024,0,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.02527290961875,0.0180514231388079,0.0230098742777655,0.0239425224185315,113.36965056655067,21152.0,0.0053597603331387,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.0095179799456982,0.01237337392940766,0.015228767913117119,0.01237337392940766,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 06:15:00,0,0.0,4.0,1.0,0.0,0.0,4.8,5810.175,0.5092981364281832,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.02527290961875,0.0180514231388079,0.0230098742777655,0.0239425224185315,113.36965056655067,21152.0,0.0053597603331387,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.0095179799456982,0.01237337392940766,0.015228767913117119,0.01237337392940766,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 06:30:00,0,0.0,4.0,0.0,4.375,1.0,0.0,5717.25,0.5011526796514787,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.02527290961875,0.0180514231388079,0.0230098742777655,0.0239425224185315,113.36965056655067,21152.0,0.0053597603331387,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.0095179799456982,0.01237337392940766,0.015228767913117119,0.01237337392940766,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 06:45:00,0,0.0,4.0,0.0,4.375,1.0,0.0,5624.325,0.4930072228747742,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.02527290961875,0.0180514231388079,0.0230098742777655,0.0239425224185315,113.36965056655067,21152.0,0.0053597603331387,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.0095179799456982,0.01237337392940766,0.015228767913117119,0.01237337392940766,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 07:00:00,0,0.0,4.0,0.0,4.375,0.0,4.8,5531.4,0.4848617660980697,0.0,normal,2024,historical_2024,0,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.156252798,0.0229198440157314,0.114469546335354,0.1316893710877328,563.9914547942893,18853.4,0.0299145753441973,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.058846053749184,0.0764998698739392,0.09415368599869439,0.0764998698739392,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 07:15:00,0,0.0,4.0,0.0,4.375,0.0,4.8,5546.625,0.4861963324626145,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.156252798,0.0229198440157314,0.114469546335354,0.1316893710877328,563.9914547942893,18853.4,0.0299145753441973,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.058846053749184,0.0764998698739392,0.09415368599869439,0.0764998698739392,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 07:30:00,0,1.0,0.0,0.0,4.375,0.0,4.8,5561.85,0.4875308988271594,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.156252798,0.0229198440157314,0.114469546335354,0.1316893710877328,563.9914547942893,18853.4,0.0299145753441973,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.058846053749184,0.0764998698739392,0.09415368599869439,0.0764998698739392,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 07:45:00,0,1.0,0.0,0.0,4.375,0.0,4.8,5577.075,0.4888654651917041,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.156252798,0.0229198440157314,0.114469546335354,0.1316893710877328,563.9914547942893,18853.4,0.0299145753441973,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.058846053749184,0.0764998698739392,0.09415368599869439,0.0764998698739392,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 08:00:00,0,0.0,4.0,0.0,4.375,0.0,4.8,5592.3,0.4902000315562489,0.0,normal,2024,historical_2024,0,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.335580936075,0.0120479265339942,0.2341936889202785,0.2759776707449305,1153.8723053102124,18311.1,0.0630149092796288,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.12638246517333362,0.16429720472533368,0.20221194427733374,0.16429720472533368,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 08:15:00,0,0.0,4.0,0.0,4.375,0.0,4.8,5640.925,0.4944623165793026,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.335580936075,0.0120479265339942,0.2341936889202785,0.2759776707449305,1153.8723053102124,18311.1,0.0630149092796288,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.12638246517333362,0.16429720472533368,0.20221194427733374,0.16429720472533368,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 08:30:00,0,0.0,4.0,1.0,0.0,0.0,4.8,5689.55,0.4987246016023562,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.335580936075,0.0120479265339942,0.2341936889202785,0.2759776707449305,1153.8723053102124,18311.1,0.0630149092796288,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.12638246517333362,0.16429720472533368,0.20221194427733374,0.16429720472533368,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 08:45:00,0,0.0,4.0,1.0,0.0,0.0,4.8,5738.175,0.5029868866254098,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.335580936075,0.0120479265339942,0.2341936889202785,0.2759776707449305,1153.8723053102124,18311.1,0.0630149092796288,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.12638246517333362,0.16429720472533368,0.20221194427733374,0.16429720472533368,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 09:00:00,0,0.0,4.0,0.0,4.375,0.0,4.8,5786.8,0.5072491716484634,0.0,normal,2024,historical_2024,0,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.4910628214687499,0.0,0.3371758727478752,0.4005961711468612,1661.2655250287812,18239.5,0.091080650512831,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.18493818706770299,0.24041964318801387,0.29590109930832476,0.24041964318801387,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 09:15:00,0,0.0,4.0,0.0,4.375,0.0,4.8,5853.275,0.5130761206851212,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.4910628214687499,0.0,0.3371758727478752,0.4005961711468612,1661.2655250287812,18239.5,0.091080650512831,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.18493818706770299,0.24041964318801387,0.29590109930832476,0.24041964318801387,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 09:30:00,0,0.0,4.0,0.0,4.375,1.0,0.0,5919.75,0.518903069721779,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.4910628214687499,0.0,0.3371758727478752,0.4005961711468612,1661.2655250287812,18239.5,0.091080650512831,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.18493818706770299,0.24041964318801387,0.29590109930832476,0.24041964318801387,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 09:45:00,0,0.0,4.0,0.0,4.375,1.0,0.0,5986.225,0.524730018758437,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.4910628214687499,0.0,0.3371758727478752,0.4005961711468612,1661.2655250287812,18239.5,0.091080650512831,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.18493818706770299,0.24041964318801387,0.29590109930832476,0.24041964318801387,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 10:00:00,0,0.0,4.0,0.0,4.375,0.0,4.8,6052.7,0.5305569677950948,0.0,normal,2024,historical_2024,0,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.60519027058875,0.0,0.4155386006498358,0.4936983510339199,2047.3586854017408,18597.2,0.110089620233247,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.22791949742588796,0.29629534665365437,0.3646711958814207,0.29629534665365437,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 10:15:00,0,0.0,4.0,0.0,4.375,0.0,4.8,6075.125,0.5325226591399169,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.60519027058875,0.0,0.4155386006498358,0.4936983510339199,2047.3586854017408,18597.2,0.110089620233247,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.22791949742588796,0.29629534665365437,0.3646711958814207,0.29629534665365437,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 10:30:00,0,1.0,0.0,0.0,4.375,0.0,4.8,6097.549999999999,0.534488350484739,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.60519027058875,0.0,0.4155386006498358,0.4936983510339199,2047.3586854017408,18597.2,0.110089620233247,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.22791949742588796,0.29629534665365437,0.3646711958814207,0.29629534665365437,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 10:45:00,0,1.0,0.0,0.0,4.375,0.0,4.8,6119.974999999999,0.5364540418295611,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.60519027058875,0.0,0.4155386006498358,0.4936983510339199,2047.3586854017408,18597.2,0.110089620233247,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.22791949742588796,0.29629534665365437,0.3646711958814207,0.29629534665365437,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 11:00:00,0,0.0,4.0,1.0,0.0,0.0,4.8,6142.4,0.5384197331743833,0.0,normal,2024,historical_2024,0,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.66434465554875,0.0,0.4561554637145162,0.5419549469021362,2247.477969721421,18790.0,0.1196103230293465,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.25019751203690366,0.32525676564797473,0.4003160192590458,0.32525676564797473,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 11:15:00,0,0.0,4.0,1.0,0.0,0.0,4.8,6155.775,0.5395921354814956,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.66434465554875,0.0,0.4561554637145162,0.5419549469021362,2247.477969721421,18790.0,0.1196103230293465,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.25019751203690366,0.32525676564797473,0.4003160192590458,0.32525676564797473,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 11:30:00,0,0.0,4.0,0.0,4.375,0.0,4.8,6169.15,0.5407645377886081,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.66434465554875,0.0,0.4561554637145162,0.5419549469021362,2247.477969721421,18790.0,0.1196103230293465,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.25019751203690366,0.32525676564797473,0.4003160192590458,0.32525676564797473,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
2024-04-13 11:45:00,0,0.0,4.0,0.0,4.375,0.0,4.8,6182.525,0.5419369400957206,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.66434465554875,0.0,0.4561554637145162,0.5419549469021362,2247.477969721421,18790.0,0.1196103230293465,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0,0.25019751203690366,0.32525676564797473,0.4003160192590458,0.32525676564797473,7,3923.0,0.65,2549.9500000000003,0.2,0.50999,1.2,0.4249916666666667,0.96,desktop_satellite_digitisation,0
