datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_bf_bof_coal_external_steel_demand,P100000120426_bf_bof_coal_external_steel_demand,P100000120428_bf_bof_coal_external_steel_demand,P100000120425_bf_bof_coal_external_steel_demand,P100000120427_bf_bof_coal_external_steel_demand,P100000120422_bf_bof_coal_external_steel_demand,P100000120432_bf_bof_coal_external_steel_demand,P100000120424_bf_bof_coal_external_steel_demand,P100000120421_bf_bof_coal_external_steel_demand
2035-07-25 05:30:00,41.179,319.69,0.0,0.041,177.0404151264283,128.1498893052115,97.18944417946868,508.0628459357132,105.01636101467308,225.0,100.0,39.0135935654615,106.18273926279025,34.25249654273225,61.6544937600495,27.4019972257515,118.08106347924875,74.77319993729375,146.19560240287925,253.030850312675
2035-07-25 05:45:00,41.179,319.69,0.0,0.041,177.0404151264283,128.1498893052115,97.18944417946868,508.0628459357132,105.01636101467308,225.0,100.0,39.0135935654615,106.18273926279025,34.25249654273225,61.6544937600495,27.4019972257515,118.08106347924875,74.77319993729375,146.19560240287925,253.030850312675
2035-07-25 06:00:00,0.0,319.69,0.0,0.107,177.0404151180378,128.14988930473285,97.18944417808709,508.0628459357132,104.94093635885146,225.0,100.0,39.80384856757525,108.33356499228275,34.94631129431,62.90336031254775,27.95704902684275,120.47290033767125,76.28779753967424,149.156924227593,258.156215009295
2035-07-25 06:15:00,0.0,319.69,0.0,0.107,177.0404151180378,128.14988930473285,97.18944417808709,508.0628459357132,104.94093635885146,225.0,100.0,39.80384856757525,108.33356499228275,34.94631129431,62.90336031254775,27.95704902684275,120.47290033767125,76.28779753967424,149.156924227593,258.156215009295
2035-07-25 06:30:00,0.0,319.69,0.0,0.107,177.0404151180378,128.14988930473285,97.18944417808709,508.0628459357132,104.94093635885146,225.0,100.0,39.80384856757525,108.33356499228275,34.94631129431,62.90336031254775,27.95704902684275,120.47290033767125,76.28779753967424,149.156924227593,258.156215009295
2035-07-25 06:45:00,0.0,319.69,0.0,0.107,177.0404151180378,128.14988930473285,97.18944417808709,508.0628459357132,104.94093635885146,225.0,100.0,39.80384856757525,108.33356499228275,34.94631129431,62.90336031254775,27.95704902684275,120.47290033767125,76.28779753967424,149.156924227593,258.156215009295
2035-07-25 07:00:00,0.0,319.69,0.0,11.613,177.0404151180378,128.14988930473285,97.18944417808709,508.0628459357132,104.94093635885146,225.0,100.0,39.84611936588325,108.4486128190775,34.98342349650875,62.97016227648725,27.98673878859275,120.600839867516,76.36881347705724,149.31532555025774,258.430371144675
2035-07-25 07:15:00,0.0,319.69,0.0,11.613,177.0404151180378,128.14988930473285,97.18944417808709,508.0628459357132,104.94093635885146,225.0,100.0,39.84611936588325,108.4486128190775,34.98342349650875,62.97016227648725,27.98673878859275,120.600839867516,76.36881347705724,149.31532555025774,258.430371144675
2035-07-25 07:30:00,0.0,319.69,0.0,11.613,177.0404151180378,128.14988930473285,97.18944417808709,508.0628459357132,104.94093635885146,225.0,100.0,39.84611936588325,108.4486128190775,34.98342349650875,62.97016227648725,27.98673878859275,120.600839867516,76.36881347705724,149.31532555025774,258.430371144675
2035-07-25 07:45:00,0.0,319.69,0.0,11.613,177.0404151180378,128.14988930473285,97.18944417808709,508.0628459357132,104.94093635885146,225.0,100.0,39.84611936588325,108.4486128190775,34.98342349650875,62.97016227648725,27.98673878859275,120.600839867516,76.36881347705724,149.31532555025774,258.430371144675
2035-07-25 08:00:00,0.0,291.38,0.0,29.926,177.0404151180378,128.14988930473285,97.18944417808709,508.0628459357132,104.94093635885146,225.0,100.0,39.90248043040925,108.60200992178525,35.03290643287525,63.0592315619225,28.02632513767375,120.77142590765875,76.476834727123,149.52652731424425,258.7959126592675
2035-07-25 08:15:00,0.0,291.38,0.0,29.926,177.0404151180378,128.14988930473285,97.18944417808709,508.0628459357132,104.94093635885146,225.0,100.0,39.90248043040925,108.60200992178525,35.03290643287525,63.0592315619225,28.02632513767375,120.77142590765875,76.476834727123,149.52652731424425,258.7959126592675
2035-07-25 08:30:00,0.0,291.38,0.0,29.926,177.0404151180378,128.14988930473285,97.18944417808709,508.0628459357132,104.94093635885146,225.0,100.0,39.90248043040925,108.60200992178525,35.03290643287525,63.0592315619225,28.02632513767375,120.77142590765875,76.476834727123,149.52652731424425,258.7959126592675
