Réserves contractualisées : Volumes retenus et Prix marginaux du  Q4 2025;;;;;
Date;Heures;Type de réserve;Type de produit;Sens de la réserve;Volume contractualisé (en MW);Prix Marginal (en euros);Temporalité;
01/10/2025;16:45 - 17:00;aFRR;STD;UP;818;10,2;D
01/10/2025;16:45 - 17:00;aFRR;STD;DOWN;704;5,79;D
01/10/2025;17:00 - 17:15;RR;SPE0;UP;250;0,03;D
01/10/2025;17:00 - 17:15;mFRR;SPE0;UP;500;0,73;D
01/10/2025;17:00 - 17:15;FCR;STD;UP_DOWN;611;6,71;D
01/10/2025;17:00 - 17:15;aFRR;STD;UP;818;11,28;D
01/10/2025;17:00 - 17:15;aFRR;STD;DOWN;704;5,79;D
01/10/2025;17:15 - 17:30;RR;SPE0;UP;250;0,03;D
01/10/2025;17:15 - 17:30;mFRR;SPE0;UP;500;0,73;D
01/10/2025;17:15 - 17:30;FCR;STD;UP_DOWN;611;6,71;D
01/10/2025;17:15 - 17:30;aFRR;STD;UP;818;11,28;D
01/10/2025;17:15 - 17:30;aFRR;STD;DOWN;704;5,79;D
01/10/2025;17:30 - 17:45;RR;SPE0;UP;250;0,03;D
01/10/2025;17:30 - 17:45;mFRR;SPE0;UP;500;0,73;D
01/10/2025;17:30 - 17:45;FCR;STD;UP_DOWN;611;6,71;D
01/10/2025;17:30 - 17:45;aFRR;STD;UP;818;11,28;D
01/10/2025;17:30 - 17:45;aFRR;STD;DOWN;704;5,79;D
01/10/2025;17:45 - 18:00;RR;SPE0;UP;250;0,03;D
01/10/2025;17:45 - 18:00;mFRR;SPE0;UP;500;0,73;D
01/10/2025;17:45 - 18:00;FCR;STD;UP_DOWN;611;6,71;D
01/10/2025;17:45 - 18:00;aFRR;STD;UP;818;11,28;D
01/10/2025;17:45 - 18:00;aFRR;STD;DOWN;704;5,79;D
01/10/2025;18:00 - 18:15;RR;SPE0;UP;250;0,03;D
