datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,A360_clinker_demand
1/21/2030 7:45,53.435,237.34,0.0,0.0,36.93579375,42.10626984,62.3787941,60,59.65778689,225,100,35.347325
1/21/2030 8:00,57.919,227.22,0.0,0.0,36.93579375,42.10626984,62.3787941,60,59.65778689,225,100,35.8453
1/21/2030 8:15,57.919,227.22,0.0,0.0,36.93579375,42.10626984,62.3787941,60,59.65778689,225,100,35.8453
1/21/2030 8:30,57.919,227.22,0.0,0.0,36.93579375,42.10626984,62.3787941,60,59.65778689,225,100,35.8453
1/21/2030 8:45,57.919,227.22,0.0,0.0,36.93579375,42.10626984,62.3787941,60,59.65778689,225,100,35.8453
1/21/2030 9:00,0.0,227.22,-0.01658,82.596,36.93579375,42.10626981,62.37879441,60,59.39447918,225,100,35.8453
1/21/2030 9:15,0.0,227.22,-0.01658,82.596,36.93579375,42.10626981,62.37879441,60,59.39447918,225,100,35.8453
1/21/2030 9:30,0.0,227.22,-0.01658,82.596,36.93579375,42.10626981,62.37879441,60,59.39447918,225,100,35.8453
1/21/2030 9:45,0.0,227.22,-0.01658,82.596,36.93579375,42.10626981,62.37879441,60,59.39447918,225,100,35.8453
1/21/2030 10:00,0.0,227.22,-0.01658,6.179,36.93579375,42.10626981,62.37879441,60,59.39447918,225,100,35.8453
1/21/2030 10:15,0.0,227.22,-0.01658,6.179,36.93579375,42.10626981,62.37879441,60,59.39447918,225,100,35.8453
1/21/2030 10:30,0.0,227.22,-0.01658,6.179,36.93579375,42.10626981,62.37879441,60,59.39447918,225,100,35.8453
1/21/2030 10:45,0.0,227.22,-0.01658,6.179,36.93579375,42.10626981,62.37879441,60,59.39447918,225,100,35.8453
1/21/2030 11:00,0.0,227.22,-0.01658,0.028,36.93579375,42.10626981,62.37879441,60,59.39447918,225,100,35.8453
1/21/2030 11:15,0.0,227.22,-0.01658,0.028,36.93579375,42.10626981,62.37879441,60,59.39447918,225,100,35.8453
1/21/2030 11:30,0.0,227.22,-0.01658,0.028,36.93579375,42.10626981,62.37879441,60,59.39447918,225,100,35.8453
1/21/2030 11:45,0.0,227.22,-0.01658,0.028,36.93579375,42.10626981,62.37879441,60,59.39447918,225,100,35.8453
1/21/2030 12:00,0.0,105.74,-0.01658,5.617,36.93579375,42.10626981,62.37879472,60,59.40271014,225,100,35.8453
1/21/2030 12:15,0.0,105.74,-0.01658,5.617,36.93579375,42.10626981,62.37879472,60,59.40271014,225,100,35.8453
1/21/2030 12:30,0.0,105.74,-0.01658,5.617,36.93579375,42.10626981,62.37879472,60,59.40271014,225,100,35.8453
1/21/2030 12:45,0.0,105.74,-0.01658,5.617,36.93579375,42.10626981,62.37879472,60,59.40271014,225,100,35.8453
1/21/2030 13:00,0.0,105.74,0.0,0.0,36.93579375,42.10626981,62.37879472,60,59.40271014,225,100,35.8453
1/21/2030 13:15,0.0,105.74,0.0,0.0,36.93579375,42.10626981,62.37879472,60,59.40271014,225,100,35.8453
1/21/2030 13:30,0.0,105.74,0.0,0.0,36.93579375,42.10626981,62.37879472,60,59.40271014,225,100,35.8453
1/21/2030 13:45,0.0,105.74,0.0,0.0,36.93579375,42.10626981,62.37879472,60,59.40271014,225,100,35.8453
1/21/2030 14:00,0.0,105.74,0.0,0.0,36.93579375,42.10626981,62.37879472,60,59.40271014,225,100,35.347325
1/21/2030 14:15,0.0,105.74,0.0,0.0,36.93579375,42.10626981,62.37879472,60,59.40271014,225,100,35.347325
1/21/2030 14:30,0.0,105.74,0.0,0.0,36.93579375,42.10626981,62.37879472,60,59.40271014,225,100,35.347325
1/21/2030 14:45,0.0,105.74,0.0,0.0,36.93579375,42.10626981,62.37879472,60,59.40271014,225,100,35.347325
1/21/2030 15:00,57.122,105.74,0.0,0.0,36.93579375,42.10626983,62.37879503,60,59.67924928,225,100,34.973825
1/21/2030 15:15,57.122,105.74,0.0,0.0,36.93579375,42.10626983,62.37879503,60,59.67924928,225,100,34.973825
1/21/2030 15:30,57.122,105.74,0.0,0.0,36.93579375,42.10626983,62.37879503,60,59.67924928,225,100,34.973825
1/21/2030 15:45,57.122,105.74,0.0,0.0,36.93579375,42.10626983,62.37879503,60,59.67924928,225,100,34.973825
1/21/2030 16:00,57.122,12.123,0.0,0.0,36.93579375,42.10626983,62.37879503,60,59.67924928,225,100,34.600325
1/21/2030 16:15,57.122,12.123,0.0,0.0,36.93579375,42.10626983,62.37879503,60,59.67924928,225,100,34.600325
1/21/2030 16:30,57.122,12.123,0.0,0.0,36.93579375,42.10626983,62.37879503,60,59.67924928,225,100,34.600325
1/21/2030 16:45,57.122,12.123,0.0,0.0,36.93579375,42.10626983,62.37879503,60,59.67924928,225,100,34.600325
1/21/2030 17:00,57.48,12.123,0.0,0.0,36.93579375,42.10626983,62.37879503,60,59.67924928,225,100,34.600325
1/21/2030 17:15,57.48,12.123,0.0,0.0,36.93579375,42.10626983,62.37879503,60,59.67924928,225,100,34.600325
1/21/2030 17:30,57.48,12.123,0.0,0.0,36.93579375,42.10626983,62.37879503,60,59.67924928,225,100,34.600325
1/21/2030 17:45,57.48,12.123,0.0,0.0,36.93579375,42.10626983,62.37879503,60,59.67924928,225,100,34.600325
1/21/2030 18:00,58.544,12.123,0.0,0.0,36.93579375,42.10626983,62.37879533,60,59.70023429,225,100,34.600325
1/21/2030 18:15,58.544,12.123,0.0,0.0,36.93579375,42.10626983,62.37879533,60,59.70023429,225,100,34.600325
1/21/2030 18:30,58.544,12.123,0.0,0.0,36.93579375,42.10626983,62.37879533,60,59.70023429,225,100,34.600325
1/21/2030 18:45,58.544,12.123,0.0,0.0,36.93579375,42.10626983,62.37879533,60,59.70023429,225,100,34.600325
1/21/2030 19:00,58.544,12.123,0.0,0.0,36.93579375,42.10626983,62.37879533,60,59.70023429,225,100,34.600325
1/21/2030 19:15,58.544,12.123,0.0,0.0,36.93579375,42.10626983,62.37879533,60,59.70023429,225,100,34.600325
1/21/2030 19:30,58.544,12.123,0.0,0.0,36.93579375,42.10626983,62.37879533,60,59.70023429,225,100,34.600325
1/21/2030 19:45,58.544,12.123,0.0,0.0,36.93579375,42.10626983,62.37879533,60,59.70023429,225,100,34.600325
1/21/2030 20:00,58.544,53.36,-0.01658,0.004,36.93579375,42.10626983,62.37879533,60,59.70023429,225,100,34.600325
1/21/2030 20:15,58.544,53.36,-0.01658,0.004,36.93579375,42.10626983,62.37879533,60,59.70023429,225,100,34.600325
1/21/2030 20:30,58.544,53.36,-0.01658,0.004,36.93579375,42.10626983,62.37879533,60,59.70023429,225,100,34.600325
1/21/2030 20:45,58.544,53.36,-0.01658,0.004,36.93579375,42.10626983,62.37879533,60,59.70023429,225,100,34.600325
1/21/2030 21:00,58.544,53.36,-0.01658,46.349,36.93579375,42.10626981,62.37879563,60,59.50434978,225,100,34.600325
1/21/2030 21:15,58.544,53.36,-0.01658,46.349,36.93579375,42.10626981,62.37879563,60,59.50434978,225,100,34.600325
1/21/2030 21:30,58.544,53.36,-0.01658,46.349,36.93579375,42.10626981,62.37879563,60,59.50434978,225,100,34.600325
1/21/2030 21:45,58.544,53.36,-0.01658,46.349,36.93579375,42.10626981,62.37879563,60,59.50434978,225,100,34.600325
1/21/2030 22:00,57.565,53.36,0.0,0.0,36.93579375,42.10626981,62.37879563,60,59.50434978,225,100,34.37955
1/21/2030 22:15,57.565,53.36,0.0,0.0,36.93579375,42.10626981,62.37879563,60,59.50434978,225,100,34.37955
1/21/2030 22:30,57.565,53.36,0.0,0.0,36.93579375,42.10626981,62.37879563,60,59.50434978,225,100,34.37955
1/21/2030 22:45,57.565,53.36,0.0,0.0,36.93579375,42.10626981,62.37879563,60,59.50434978,225,100,34.37955
1/21/2030 23:00,58.544,53.36,0.0,0.0,36.93579375,42.10626981,62.37879563,60,59.50434978,225,100,34.37955
1/21/2030 23:15,58.544,53.36,0.0,0.0,36.93579375,42.10626981,62.37879563,60,59.50434978,225,100,34.37955
1/21/2030 23:30,58.544,53.36,0.0,0.0,36.93579375,42.10626981,62.37879563,60,59.50434978,225,100,34.37955
1/21/2030 23:45,58.544,53.36,0.0,0.0,36.93579375,42.10626981,62.37879563,60,59.50434978,225,100,34.37955
1/22/2030 0:00,42.863,132.05,-0.01658,6.413,36.93579375,42.1062698,62.37879593,60,59.41955251,225,100,35.667675
1/22/2030 0:15,42.863,132.05,-0.01658,6.413,36.93579375,42.1062698,62.37879593,60,59.41955251,225,100,35.667675
1/22/2030 0:30,42.863,132.05,-0.01658,6.413,36.93579375,42.1062698,62.37879593,60,59.41955251,225,100,35.667675
1/22/2030 0:45,42.863,132.05,-0.01658,6.413,36.93579375,42.1062698,62.37879593,60,59.41955251,225,100,35.667675
1/22/2030 1:00,42.863,132.05,-0.01658,7.633,36.93579375,42.1062698,62.37879593,60,59.41955251,225,100,35.667675
1/22/2030 1:15,42.863,132.05,-0.01658,7.633,36.93579375,42.1062698,62.37879593,60,59.41955251,225,100,35.667675
1/22/2030 1:30,42.863,132.05,-0.01658,7.633,36.93579375,42.1062698,62.37879593,60,59.41955251,225,100,35.667675
1/22/2030 1:45,42.863,132.05,-0.01658,7.633,36.93579375,42.1062698,62.37879593,60,59.41955251,225,100,35.667675
1/22/2030 2:00,42.863,132.05,-0.01658,0.385,36.93579375,42.1062698,62.37879593,60,59.41955251,225,100,35.667675
1/22/2030 2:15,42.863,132.05,-0.01658,0.385,36.93579375,42.1062698,62.37879593,60,59.41955251,225,100,35.667675
1/22/2030 2:30,42.863,132.05,-0.01658,0.385,36.93579375,42.1062698,62.37879593,60,59.41955251,225,100,35.667675
1/22/2030 2:45,42.863,132.05,-0.01658,0.385,36.93579375,42.1062698,62.37879593,60,59.41955251,225,100,35.667675
1/22/2030 3:00,56.33,132.05,-0.01658,0.043,36.93579375,42.10626983,62.37879622,60,59.42519824,225,100,35.667675
1/22/2030 3:15,56.33,132.05,-0.01658,0.043,36.93579375,42.10626983,62.37879622,60,59.42519824,225,100,35.667675
1/22/2030 3:30,56.33,132.05,-0.01658,0.043,36.93579375,42.10626983,62.37879622,60,59.42519824,225,100,35.667675
1/22/2030 3:45,56.33,132.05,-0.01658,0.043,36.93579375,42.10626983,62.37879622,60,59.42519824,225,100,35.667675
1/22/2030 4:00,56.33,196.35,-0.01658,0.004,36.93579375,42.10626983,62.37879622,60,59.42519824,225,100,35.667675
1/22/2030 4:15,56.33,196.35,-0.01658,0.004,36.93579375,42.10626983,62.37879622,60,59.42519824,225,100,35.667675
1/22/2030 4:30,56.33,196.35,-0.01658,0.004,36.93579375,42.10626983,62.37879622,60,59.42519824,225,100,35.667675
1/22/2030 4:45,56.33,196.35,-0.01658,0.004,36.93579375,42.10626983,62.37879622,60,59.42519824,225,100,35.667675
1/22/2030 5:00,56.194,196.35,0.0,0.0,36.93579375,42.10626983,62.37879622,60,59.42519824,225,100,35.667675
1/22/2030 5:15,56.194,196.35,0.0,0.0,36.93579375,42.10626983,62.37879622,60,59.42519824,225,100,35.667675
1/22/2030 5:30,56.194,196.35,0.0,0.0,36.93579375,42.10626983,62.37879622,60,59.42519824,225,100,35.667675
1/22/2030 5:45,56.194,196.35,0.0,0.0,36.93579375,42.10626983,62.37879622,60,59.42519824,225,100,35.667675
1/22/2030 6:00,42.863,196.35,-0.01658,8.138,36.93579371,42.10626983,62.37879651,60,59.38671221,225,100,36.2842
1/22/2030 6:15,42.863,196.35,-0.01658,8.138,36.93579371,42.10626983,62.37879651,60,59.38671221,225,100,36.2842
1/22/2030 6:30,42.863,196.35,-0.01658,8.138,36.93579371,42.10626983,62.37879651,60,59.38671221,225,100,36.2842
1/22/2030 6:45,42.863,196.35,-0.01658,8.138,36.93579371,42.10626983,62.37879651,60,59.38671221,225,100,36.2842
1/22/2030 7:00,13.479,196.35,-0.01658,0.009,36.93579371,42.10626983,62.37879651,60,59.38671221,225,100,36.671675
1/22/2030 7:15,13.479,196.35,-0.01658,0.009,36.93579371,42.10626983,62.37879651,60,59.38671221,225,100,36.671675
1/22/2030 7:30,13.479,196.35,-0.01658,0.009,36.93579371,42.10626983,62.37879651,60,59.38671221,225,100,36.671675
1/22/2030 7:45,13.479,196.35,-0.01658,0.009,36.93579371,42.10626983,62.37879651,60,59.38671221,225,100,36.671675
1/22/2030 8:00,13.479,149.8,-0.01658,1.354,36.93579371,42.10626983,62.37879651,60,59.38671221,225,100,37.188325
1/22/2030 8:15,13.479,149.8,-0.01658,1.354,36.93579371,42.10626983,62.37879651,60,59.38671221,225,100,37.188325
1/22/2030 8:30,13.479,149.8,-0.01658,1.354,36.93579371,42.10626983,62.37879651,60,59.38671221,225,100,37.188325
1/22/2030 8:45,13.479,149.8,-0.01658,1.354,36.93579371,42.10626983,62.37879651,60,59.38671221,225,100,37.188325
1/22/2030 9:00,0.0,149.8,-0.01658,17.028,36.9357937,42.10626982,62.3787968,60,59.4432465,225,100,37.188325
1/22/2030 9:15,0.0,149.8,-0.01658,17.028,36.9357937,42.10626982,62.3787968,60,59.4432465,225,100,37.188325
1/22/2030 9:30,0.0,149.8,-0.01658,17.028,36.9357937,42.10626982,62.3787968,60,59.4432465,225,100,37.188325
1/22/2030 9:45,0.0,149.8,-0.01658,17.028,36.9357937,42.10626982,62.3787968,60,59.4432465,225,100,37.188325
1/22/2030 10:00,0.0,149.8,0.0,0.0,36.9357937,42.10626982,62.3787968,60,59.4432465,225,100,37.188325
1/22/2030 10:15,0.0,149.8,0.0,0.0,36.9357937,42.10626982,62.3787968,60,59.4432465,225,100,37.188325
1/22/2030 10:30,0.0,149.8,0.0,0.0,36.9357937,42.10626982,62.3787968,60,59.4432465,225,100,37.188325
1/22/2030 10:45,0.0,149.8,0.0,0.0,36.9357937,42.10626982,62.3787968,60,59.4432465,225,100,37.188325
1/22/2030 11:00,0.0,149.8,-0.01658,29.675,36.9357937,42.10626982,62.3787968,60,59.4432465,225,100,37.188325
1/22/2030 11:15,0.0,149.8,-0.01658,29.675,36.9357937,42.10626982,62.3787968,60,59.4432465,225,100,37.188325
1/22/2030 11:30,0.0,149.8,-0.01658,29.675,36.9357937,42.10626982,62.3787968,60,59.4432465,225,100,37.188325
1/22/2030 11:45,0.0,149.8,-0.01658,29.675,36.9357937,42.10626982,62.3787968,60,59.4432465,225,100,37.188325
1/22/2030 12:00,0.0,86.667,-0.01658,68.1,36.9357937,42.10626981,62.37879708,60,59.61151533,225,100,37.188325
1/22/2030 12:15,0.0,86.667,-0.01658,68.1,36.9357937,42.10626981,62.37879708,60,59.61151533,225,100,37.188325
1/22/2030 12:30,0.0,86.667,-0.01658,68.1,36.9357937,42.10626981,62.37879708,60,59.61151533,225,100,37.188325
1/22/2030 12:45,0.0,86.667,-0.01658,68.1,36.9357937,42.10626981,62.37879708,60,59.61151533,225,100,37.188325
1/22/2030 13:00,0.0,86.667,-0.01658,62.467,36.9357937,42.10626981,62.37879708,60,59.61151533,225,100,37.188325
1/22/2030 13:15,0.0,86.667,-0.01658,62.467,36.9357937,42.10626981,62.37879708,60,59.61151533,225,100,37.188325
1/22/2030 13:30,0.0,86.667,-0.01658,62.467,36.9357937,42.10626981,62.37879708,60,59.61151533,225,100,37.188325
1/22/2030 13:45,0.0,86.667,-0.01658,62.467,36.9357937,42.10626981,62.37879708,60,59.61151533,225,100,37.188325
1/22/2030 14:00,0.0,86.667,-0.01658,10.271,36.9357937,42.10626981,62.37879708,60,59.61151533,225,100,36.671675
1/22/2030 14:15,0.0,86.667,-0.01658,10.271,36.9357937,42.10626981,62.37879708,60,59.61151533,225,100,36.671675
1/22/2030 14:30,0.0,86.667,-0.01658,10.271,36.9357937,42.10626981,62.37879708,60,59.61151533,225,100,36.671675
1/22/2030 14:45,0.0,86.667,-0.01658,10.271,36.9357937,42.10626981,62.37879708,60,59.61151533,225,100,36.671675
1/22/2030 15:00,18.826,86.667,0.0,0.0,36.93579374,42.10626982,62.37879737,60,59.89808246,225,100,36.2842
1/22/2030 15:15,18.826,86.667,0.0,0.0,36.93579374,42.10626982,62.37879737,60,59.89808246,225,100,36.2842
1/22/2030 15:30,18.826,86.667,0.0,0.0,36.93579374,42.10626982,62.37879737,60,59.89808246,225,100,36.2842
1/22/2030 15:45,18.826,86.667,0.0,0.0,36.93579374,42.10626982,62.37879737,60,59.89808246,225,100,36.2842
1/22/2030 16:00,18.826,48.463,-0.01658,0.007,36.93579374,42.10626982,62.37879737,60,59.89808246,225,100,35.896725
1/22/2030 16:15,18.826,48.463,-0.01658,0.007,36.93579374,42.10626982,62.37879737,60,59.89808246,225,100,35.896725
1/22/2030 16:30,18.826,48.463,-0.01658,0.007,36.93579374,42.10626982,62.37879737,60,59.89808246,225,100,35.896725
1/22/2030 16:45,18.826,48.463,-0.01658,0.007,36.93579374,42.10626982,62.37879737,60,59.89808246,225,100,35.896725
1/22/2030 17:00,18.826,48.463,-0.01658,0.014,36.93579374,42.10626982,62.37879737,60,59.89808246,225,100,35.896725
1/22/2030 17:15,18.826,48.463,-0.01658,0.014,36.93579374,42.10626982,62.37879737,60,59.89808246,225,100,35.896725
1/22/2030 17:30,18.826,48.463,-0.01658,0.014,36.93579374,42.10626982,62.37879737,60,59.89808246,225,100,35.896725
1/22/2030 17:45,18.826,48.463,-0.01658,0.014,36.93579374,42.10626982,62.37879737,60,59.89808246,225,100,35.896725
1/22/2030 18:00,42.863,48.463,0.0,0.0,36.93579375,42.10626982,62.37879765,60,60.16339375,225,100,35.896725
1/22/2030 18:15,42.863,48.463,0.0,0.0,36.93579375,42.10626982,62.37879765,60,60.16339375,225,100,35.896725
1/22/2030 18:30,42.863,48.463,0.0,0.0,36.93579375,42.10626982,62.37879765,60,60.16339375,225,100,35.896725
1/22/2030 18:45,42.863,48.463,0.0,0.0,36.93579375,42.10626982,62.37879765,60,60.16339375,225,100,35.896725
1/22/2030 19:00,42.863,48.463,-0.01658,1.964,36.93579375,42.10626982,62.37879765,60,60.16339375,225,100,35.896725
1/22/2030 19:15,42.863,48.463,-0.01658,1.964,36.93579375,42.10626982,62.37879765,60,60.16339375,225,100,35.896725
1/22/2030 19:30,42.863,48.463,-0.01658,1.964,36.93579375,42.10626982,62.37879765,60,60.16339375,225,100,35.896725
1/22/2030 19:45,42.863,48.463,-0.01658,1.964,36.93579375,42.10626982,62.37879765,60,60.16339375,225,100,35.896725
1/22/2030 20:00,42.863,13.332,-0.01658,36.3,36.93579375,42.10626982,62.37879765,60,60.16339375,225,100,35.896725
1/22/2030 20:15,42.863,13.332,-0.01658,36.3,36.93579375,42.10626982,62.37879765,60,60.16339375,225,100,35.896725
1/22/2030 20:30,42.863,13.332,-0.01658,36.3,36.93579375,42.10626982,62.37879765,60,60.16339375,225,100,35.896725
1/22/2030 20:45,42.863,13.332,-0.01658,36.3,36.93579375,42.10626982,62.37879765,60,60.16339375,225,100,35.896725
1/22/2030 21:00,42.863,13.332,-0.01658,68.3,36.93579375,42.1062698,62.37879792,60,60.51902052,225,100,35.896725
1/22/2030 21:15,42.863,13.332,-0.01658,68.3,36.93579375,42.1062698,62.37879792,60,60.51902052,225,100,35.896725
1/22/2030 21:30,42.863,13.332,-0.01658,68.3,36.93579375,42.1062698,62.37879792,60,60.51902052,225,100,35.896725
1/22/2030 21:45,42.863,13.332,-0.01658,68.3,36.93579375,42.1062698,62.37879792,60,60.51902052,225,100,35.896725
1/22/2030 22:00,42.863,13.332,-0.01658,1.674,36.93579375,42.1062698,62.37879792,60,60.51902052,225,100,35.667675
1/22/2030 22:15,42.863,13.332,-0.01658,1.674,36.93579375,42.1062698,62.37879792,60,60.51902052,225,100,35.667675
1/22/2030 22:30,42.863,13.332,-0.01658,1.674,36.93579375,42.1062698,62.37879792,60,60.51902052,225,100,35.667675
1/22/2030 22:45,42.863,13.332,-0.01658,1.674,36.93579375,42.1062698,62.37879792,60,60.51902052,225,100,35.667675
1/22/2030 23:00,42.863,13.332,-0.01658,2.587,36.93579375,42.1062698,62.37879792,60,60.51902052,225,100,35.667675
1/22/2030 23:15,42.863,13.332,-0.01658,2.587,36.93579375,42.1062698,62.37879792,60,60.51902052,225,100,35.667675
1/22/2030 23:30,42.863,13.332,-0.01658,2.587,36.93579375,42.1062698,62.37879792,60,60.51902052,225,100,35.667675
1/22/2030 23:45,42.863,13.332,-0.01658,2.587,36.93579375,42.1062698,62.37879792,60,60.51902052,225,100,35.667675
1/23/2030 0:00,42.863,35.788,-0.01658,0.222,36.93579375,42.1062698,62.3787982,60,61.07628394,225,100,35.667675
1/23/2030 0:15,42.863,35.788,-0.01658,0.222,36.93579375,42.1062698,62.3787982,60,61.07628394,225,100,35.667675
1/23/2030 0:30,42.863,35.788,-0.01658,0.222,36.93579375,42.1062698,62.3787982,60,61.07628394,225,100,35.667675
1/23/2030 0:45,42.863,35.788,-0.01658,0.222,36.93579375,42.1062698,62.3787982,60,61.07628394,225,100,35.667675
1/23/2030 1:00,42.863,35.788,-0.01658,155.71,36.93579375,42.1062698,62.3787982,60,61.07628394,225,100,35.667675
1/23/2030 1:15,42.863,35.788,-0.01658,155.71,36.93579375,42.1062698,62.3787982,60,61.07628394,225,100,35.667675
1/23/2030 1:30,42.863,35.788,-0.01658,155.71,36.93579375,42.1062698,62.3787982,60,61.07628394,225,100,35.667675
1/23/2030 1:45,42.863,35.788,-0.01658,155.71,36.93579375,42.1062698,62.3787982,60,61.07628394,225,100,35.667675
1/23/2030 2:00,42.863,35.788,-0.01658,137.62,36.93579375,42.1062698,62.3787982,60,61.07628394,225,100,35.667675
1/23/2030 2:15,42.863,35.788,-0.01658,137.62,36.93579375,42.1062698,62.3787982,60,61.07628394,225,100,35.667675
1/23/2030 2:30,42.863,35.788,-0.01658,137.62,36.93579375,42.1062698,62.3787982,60,61.07628394,225,100,35.667675
1/23/2030 2:45,42.863,35.788,-0.01658,137.62,36.93579375,42.1062698,62.3787982,60,61.07628394,225,100,35.667675
1/23/2030 3:00,58.544,35.788,-0.01658,0.019,36.93579375,42.10626984,62.37879847,60,62.111023,225,100,35.667675
1/23/2030 3:15,58.544,35.788,-0.01658,0.019,36.93579375,42.10626984,62.37879847,60,62.111023,225,100,35.667675
1/23/2030 3:30,58.544,35.788,-0.01658,0.019,36.93579375,42.10626984,62.37879847,60,62.111023,225,100,35.667675
1/23/2030 3:45,58.544,35.788,-0.01658,0.019,36.93579375,42.10626984,62.37879847,60,62.111023,225,100,35.667675
1/23/2030 4:00,58.544,541.83,-0.01658,38.816,36.93579375,42.10626984,62.37879847,60,62.111023,225,100,35.667675
1/23/2030 4:15,58.544,541.83,-0.01658,38.816,36.93579375,42.10626984,62.37879847,60,62.111023,225,100,35.667675
1/23/2030 4:30,58.544,541.83,-0.01658,38.816,36.93579375,42.10626984,62.37879847,60,62.111023,225,100,35.667675
1/23/2030 4:45,58.544,541.83,-0.01658,38.816,36.93579375,42.10626984,62.37879847,60,62.111023,225,100,35.667675
1/23/2030 5:00,58.544,541.83,-0.01658,352.83,36.93579375,42.10626984,62.37879847,60,62.111023,225,100,35.667675
1/23/2030 5:15,58.544,541.83,-0.01658,352.83,36.93579375,42.10626984,62.37879847,60,62.111023,225,100,35.667675
1/23/2030 5:30,58.544,541.83,-0.01658,352.83,36.93579375,42.10626984,62.37879847,60,62.111023,225,100,35.667675
1/23/2030 5:45,58.544,541.83,-0.01658,352.83,36.93579375,42.10626984,62.37879847,60,62.111023,225,100,35.667675
1/23/2030 6:00,58.544,541.83,-0.01658,152.75,36.93579375,42.10626984,62.37879874,60,62.66794371,225,100,36.2842
1/23/2030 6:15,58.544,541.83,-0.01658,152.75,36.93579375,42.10626984,62.37879874,60,62.66794371,225,100,36.2842
1/23/2030 6:30,58.544,541.83,-0.01658,152.75,36.93579375,42.10626984,62.37879874,60,62.66794371,225,100,36.2842
1/23/2030 6:45,58.544,541.83,-0.01658,152.75,36.93579375,42.10626984,62.37879874,60,62.66794371,225,100,36.2842
1/23/2030 7:00,56.07,541.83,-0.01658,78.413,36.93579375,42.10626984,62.37879874,60,62.66794371,225,100,36.671675
1/23/2030 7:15,56.07,541.83,-0.01658,78.413,36.93579375,42.10626984,62.37879874,60,62.66794371,225,100,36.671675
1/23/2030 7:30,56.07,541.83,-0.01658,78.413,36.93579375,42.10626984,62.37879874,60,62.66794371,225,100,36.671675
1/23/2030 7:45,56.07,541.83,-0.01658,78.413,36.93579375,42.10626984,62.37879874,60,62.66794371,225,100,36.671675
1/23/2030 8:00,56.07,1175.8,-0.01658,40.301,36.93579375,42.10626984,62.37879874,60,62.66794371,225,100,37.188325
1/23/2030 8:15,56.07,1175.8,-0.01658,40.301,36.93579375,42.10626984,62.37879874,60,62.66794371,225,100,37.188325
1/23/2030 8:30,56.07,1175.8,-0.01658,40.301,36.93579375,42.10626984,62.37879874,60,62.66794371,225,100,37.188325
1/23/2030 8:45,56.07,1175.8,-0.01658,40.301,36.93579375,42.10626984,62.37879874,60,62.66794371,225,100,37.188325
1/23/2030 9:00,10.016,1175.8,-0.01658,7.785,36.93579375,42.10626982,62.37879901,60,64.16747913,225,100,37.188325
1/23/2030 9:15,10.016,1175.8,-0.01658,7.785,36.93579375,42.10626982,62.37879901,60,64.16747913,225,100,37.188325
1/23/2030 9:30,10.016,1175.8,-0.01658,7.785,36.93579375,42.10626982,62.37879901,60,64.16747913,225,100,37.188325
1/23/2030 9:45,10.016,1175.8,-0.01658,7.785,36.93579375,42.10626982,62.37879901,60,64.16747913,225,100,37.188325
1/23/2030 10:00,10.016,1175.8,0.0,0.0,36.93579375,42.10626982,62.37879901,60,64.16747913,225,100,37.188325
1/23/2030 10:15,10.016,1175.8,0.0,0.0,36.93579375,42.10626982,62.37879901,60,64.16747913,225,100,37.188325
1/23/2030 10:30,10.016,1175.8,0.0,0.0,36.93579375,42.10626982,62.37879901,60,64.16747913,225,100,37.188325
1/23/2030 10:45,10.016,1175.8,0.0,0.0,36.93579375,42.10626982,62.37879901,60,64.16747913,225,100,37.188325
1/23/2030 11:00,10.016,1175.8,-0.01658,313.09,36.93579375,42.10626982,62.37879901,60,64.16747913,225,100,37.188325
1/23/2030 11:15,10.016,1175.8,-0.01658,313.09,36.93579375,42.10626982,62.37879901,60,64.16747913,225,100,37.188325
1/23/2030 11:30,10.016,1175.8,-0.01658,313.09,36.93579375,42.10626982,62.37879901,60,64.16747913,225,100,37.188325
1/23/2030 11:45,10.016,1175.8,-0.01658,313.09,36.93579375,42.10626982,62.37879901,60,64.16747913,225,100,37.188325
1/23/2030 12:00,42.863,912.06,-0.01658,163.97,36.93579375,42.10626983,62.37879927,60,64.6737694,225,100,37.188325
1/23/2030 12:15,42.863,912.06,-0.01658,163.97,36.93579375,42.10626983,62.37879927,60,64.6737694,225,100,37.188325
1/23/2030 12:30,42.863,912.06,-0.01658,163.97,36.93579375,42.10626983,62.37879927,60,64.6737694,225,100,37.188325
1/23/2030 12:45,42.863,912.06,-0.01658,163.97,36.93579375,42.10626983,62.37879927,60,64.6737694,225,100,37.188325
1/23/2030 13:00,42.863,912.06,-0.01658,78.399,36.93579375,42.10626983,62.37879927,60,64.6737694,225,100,37.188325
1/23/2030 13:15,42.863,912.06,-0.01658,78.399,36.93579375,42.10626983,62.37879927,60,64.6737694,225,100,37.188325
1/23/2030 13:30,42.863,912.06,-0.01658,78.399,36.93579375,42.10626983,62.37879927,60,64.6737694,225,100,37.188325
1/23/2030 13:45,42.863,912.06,-0.01658,78.399,36.93579375,42.10626983,62.37879927,60,64.6737694,225,100,37.188325
1/23/2030 14:00,42.863,912.06,-0.01658,141.38,36.93579375,42.10626983,62.37879927,60,64.6737694,225,100,36.671675
