datetime,plant_1_heat_demand,FR_DA_price,natural_gas_price,co2_price,FR_ID3_price,FR_ID3_volume,aFRR_energy_down_quantity,aFRR_energy_down_price,aFRR_capacity_down_price,TURPE,accise,grid_energy_charge,FR_aFRR_capacity_down_marginal_price,co2_intensity_kgco2_MWh,aFRR_capacity_down_quantity
2025-03-01 21:15:00,8.06,110.27,64.9,,130.89,13.18,614.0,113.4,3.21,1.66,22.5,24.16,0.8025,42.02193197068679,614.0
2025-03-01 21:30:00,8.06,110.27,64.9,,124.11,21.55,577.0,110.94,3.21,1.66,22.5,24.16,0.8025,42.331925263548015,577.0
2025-03-01 21:45:00,8.06,110.27,64.9,,109.31,32.73,669.0,-55.61,3.21,1.66,22.5,24.16,0.8025,42.73945828800384,669.0
2025-03-01 22:00:00,8.02,114.44,64.9,,135.8,8.35,76.0,125.37,2.68,1.66,22.5,24.16,0.67,42.72487756271188,76.0
2025-03-01 22:15:00,8.02,114.44,64.9,,115.9,8.35,11.0,127.05,2.68,1.66,22.5,24.16,0.67,42.6059521672638,11.0
2025-03-01 22:30:00,8.02,114.44,64.9,,117.79,8.35,7.0,93.81,2.68,1.66,22.5,24.16,0.67,42.25598228019093,7.0
2025-03-01 22:45:00,8.02,114.44,64.9,,98.8,22.15,7.0,129.37,2.68,1.66,22.5,24.16,0.67,42.38947596041676,7.0
2025-03-01 23:00:00,8.02,119.92,64.9,,133.27,13.35,31.0,130.5,3.61,1.66,22.5,24.16,0.9025,42.14502990299914,31.0
2025-03-01 23:15:00,8.02,119.92,64.9,,129.67,13.35,220.0,122.17,3.61,1.66,22.5,24.16,0.9025,42.56570865594074,220.0
2025-03-01 23:30:00,8.02,119.92,64.9,,129.67,13.35,85.0,113.99,3.61,1.66,22.5,24.16,0.9025,42.65313077343792,85.0
2025-03-01 23:45:00,8.02,119.92,64.9,,105.92,5.35,3.0,122.28,3.61,1.66,22.5,24.16,0.9025,41.99796501670873,3.0
2025-03-02 00:00:00,8.0,124.07,64.9,,123.12,5.35,0.0,185.1,3.04,1.66,22.5,24.16,0.76,40.59239055239763,0.0
2025-03-02 00:15:00,8.0,124.07,64.9,,129.63,5.35,1.0,120.6,3.04,1.66,22.5,24.16,0.76,40.93479389742593,1.0
2025-03-02 00:30:00,8.0,124.07,64.9,,123.12,5.35,111.0,118.58,3.04,1.66,22.5,24.16,0.76,41.17501966521352,111.0
2025-03-02 00:45:00,8.0,124.07,64.9,,98.97,12.98,629.0,75.99,3.04,1.66,22.5,24.16,0.76,41.22612051469788,629.0
2025-03-02 01:00:00,8.0,108.23,64.9,,121.86,18.88,246.0,73.57,4.67,1.66,22.5,24.16,1.1675,40.19541724391998,246.0
2025-03-02 01:15:00,8.0,108.23,64.9,,100.62,18.88,5.0,116.97,4.67,1.66,22.5,24.16,1.1675,39.43744760870772,5.0
2025-03-02 01:30:00,8.0,108.23,64.9,,99.36,6.68,5.0,111.98,4.67,1.66,22.5,24.16,1.1675,38.91543781749765,5.0
2025-03-02 01:45:00,8.0,108.23,64.9,,100.62,6.68,125.0,119.66,4.67,1.66,22.5,24.16,1.1675,38.77817949423009,125.0
2025-03-02 02:00:00,8.0,99.66,64.9,,109.41,3.5,41.0,120.52,9.27,1.66,22.5,24.16,2.3175,38.7413155536481,41.0
2025-03-02 02:15:00,8.0,99.66,64.9,,99.31,3.5,234.0,69.23,9.27,1.66,22.5,24.16,2.3175,38.85057148782005,234.0
2025-03-02 02:30:00,8.0,99.66,64.9,,99.31,3.5,311.0,110.48,9.27,1.66,22.5,24.16,2.3175,36.71639028438249,311.0
2025-03-02 02:45:00,8.0,99.66,64.9,,96.22,3.5,99.0,119.03,9.27,1.66,22.5,24.16,2.3175,33.832195684824185,99.0
2025-03-02 03:00:00,8.0,93.68,64.9,,101.96,5.65,1.0,74.84,9.07,1.66,22.5,24.16,2.2675,33.28910953038054,1.0
2025-03-02 03:15:00,8.0,93.68,64.9,,102.26,5.65,0.0,120.6,9.07,1.66,22.5,24.16,2.2675,33.31065689358602,0.0
2025-03-02 03:30:00,8.0,93.68,64.9,,102.26,5.65,0.0,120.6,9.07,1.66,22.5,24.16,2.2675,33.31055085686602,0.0
2025-03-02 03:45:00,8.0,93.68,64.9,,102.26,5.65,0.0,120.6,9.07,1.66,22.5,24.16,2.2675,33.2751992055056,0.0
2025-03-02 04:00:00,8.0,95.24,64.9,,104.95,19.3,0.0,131.6,6.04,1.66,22.5,24.16,1.51,33.31860449594813,0.0
2025-03-02 04:15:00,8.0,95.24,64.9,,99.68,19.3,0.0,131.6,6.04,1.66,22.5,24.16,1.51,33.316847120368486,0.0
2025-03-02 04:30:00,8.0,95.24,64.9,,99.68,19.3,3.0,82.6,6.04,1.66,22.5,24.16,1.51,33.204131610740454,3.0
2025-03-02 04:45:00,8.0,95.24,64.9,,124.93,13.23,98.0,67.39,6.04,1.66,22.5,24.16,1.51,33.299544905180795,98.0
2025-03-02 05:00:00,8.0,95.17,64.9,,101.82,5.65,187.0,75.96,5.51,1.66,22.5,24.16,1.3775,33.45119208629599,187.0
2025-03-02 05:15:00,8.0,95.17,64.9,,115.11,4.5,33.0,117.08,5.51,1.66,22.5,24.16,1.3775,33.47018294465999,33.0
2025-03-02 05:30:00,8.0,95.17,64.9,,114.03,4.5,425.0,-40.79,5.51,1.66,22.5,24.16,1.3775,33.14383268034835,425.0
2025-03-02 05:45:00,8.0,95.17,64.9,,95.42,7.05,297.0,99.78,5.51,1.66,22.5,24.16,1.3775,33.33706351509951,297.0
2025-03-02 06:00:00,8.13,97.92,64.9,,128.26,8.95,33.0,82.28,5.89,1.66,22.5,24.16,1.4725,33.408795569201345,33.0
2025-03-02 06:15:00,8.13,97.92,64.9,,161.35,8.95,0.0,131.6,5.89,1.66,22.5,24.16,1.4725,33.07815191634566,0.0
2025-03-02 06:30:00,8.13,97.92,64.9,,105.81,8.95,7.0,118.67,5.89,1.66,22.5,24.16,1.4725,33.0294243652576,7.0
2025-03-02 06:45:00,8.13,97.92,64.9,,105.31,7.4,3.0,125.73,5.89,1.66,22.5,24.16,1.4725,33.31493323567525,3.0
2025-03-02 07:00:00,8.23,104.14,64.9,,114.21,35.95,65.0,112.0,3.95,1.66,22.5,24.16,0.9875,33.35693694028811,65.0
2025-03-02 07:15:00,8.23,104.14,64.9,,115.76,2.55,31.0,98.46,3.95,1.66,22.5,24.16,0.9875,33.13339401169475,31.0
2025-03-02 07:30:00,8.23,104.14,64.9,,84.88,2.63,284.0,68.55,3.95,1.66,22.5,24.16,0.9875,33.27855840626341,284.0
2025-03-02 07:45:00,8.23,104.14,64.9,,88.64,7.45,509.0,-9.75,3.95,1.66,22.5,24.16,0.9875,33.59500120430586,509.0
2025-03-02 08:00:00,8.35,103.58,64.9,,89.45,30.85,88.0,37.32,4.75,1.66,22.5,24.16,1.1875,33.23658177802184,88.0
2025-03-02 08:15:00,8.35,103.58,64.9,,82.87,5.95,15.0,121.74,4.75,1.66,22.5,24.16,1.1875,33.27940033180714,15.0
2025-03-02 08:30:00,8.35,103.58,64.9,,79.1,39.38,5.0,111.3,4.75,1.66,22.5,24.16,1.1875,33.723352105234724,5.0
2025-03-02 08:45:00,8.35,103.58,64.9,,71.09,82.58,145.0,-15.92,4.75,1.66,22.5,24.16,1.1875,34.07155325986733,145.0
2025-03-02 09:00:00,8.35,89.0,64.9,,75.3,14.73,463.0,-35.51,9.28,1.66,22.5,24.16,2.32,34.03755530924143,463.0
2025-03-02 09:15:00,8.35,89.0,64.9,,68.55,14.73,474.0,37.1,9.28,1.66,22.5,24.16,2.32,34.36923706485623,474.0
2025-03-02 09:30:00,8.35,89.0,64.9,,58.86,14.73,304.0,45.22,9.28,1.66,22.5,24.16,2.32,34.95426279162063,304.0
2025-03-02 09:45:00,8.35,89.0,64.9,,-1.81,23.13,368.0,92.07,9.28,1.66,22.5,24.16,2.32,35.34466826672049,368.0
2025-03-02 10:00:00,8.35,68.3,64.9,,41.9,9.18,42.0,0.0,7.63,1.66,22.5,24.16,1.9075,35.38359006427161,42.0
2025-03-02 10:15:00,8.35,68.3,64.9,,5.33,10.2,44.0,116.9,7.63,1.66,22.5,24.16,1.9075,35.80541020342831,44.0
2025-03-02 10:30:00,8.35,68.3,64.9,,47.83,10.2,286.0,25.84,7.63,1.66,22.5,24.16,1.9075,36.29741316934628,286.0
2025-03-02 10:45:00,8.35,68.3,64.9,,6.62,10.2,723.0,-73.85,7.63,1.66,22.5,24.16,1.9075,36.646355651340855,723.0
2025-03-02 11:00:00,8.35,49.0,64.9,,31.97,3.53,799.0,-123.55,5.79,1.66,22.5,24.16,1.4475,36.74332621581152,799.0
2025-03-02 11:15:00,8.35,49.0,64.9,,20.44,3.53,819.0,-141.88,5.79,1.66,22.5,24.16,1.4475,37.59492398843154,819.0
2025-03-02 11:30:00,8.35,49.0,64.9,,12.45,7.33,764.0,-473.6,5.79,1.66,22.5,24.16,1.4475,38.33809397839872,764.0
2025-03-02 11:45:00,8.35,49.0,64.9,,6.98,11.55,719.0,-440.85,5.79,1.66,22.5,24.16,1.4475,38.50883264650078,719.0
2025-03-02 12:00:00,8.35,27.5,64.9,,96.24,23.78,820.0,-452.55,4.75,1.66,22.5,24.16,1.1875,38.37377398688304,820.0
2025-03-02 12:15:00,8.35,27.5,64.9,,-12.27,10.03,834.0,-459.0,4.75,1.66,22.5,24.16,1.1875,39.20440504636564,834.0
2025-03-02 12:30:00,8.35,27.5,64.9,,-48.74,6.88,252.0,-49.32,4.75,1.66,22.5,24.16,1.1875,39.64704318438088,252.0
2025-03-02 12:45:00,8.35,27.5,64.9,,-42.55,7.3,98.0,13.36,4.75,1.66,22.5,24.16,1.1875,39.539710007880224,98.0
2025-03-02 13:00:00,8.35,20.1,64.9,,-53.56,15.93,0.0,104.6,4.75,1.66,22.5,24.16,1.1875,39.40917625044348,0.0
2025-03-02 13:15:00,8.35,20.1,64.9,,-25.03,7.45,349.0,16.37,4.75,1.66,22.5,24.16,1.1875,39.75129727552238,349.0
2025-03-02 13:30:00,8.35,20.1,64.9,,-2.98,4.08,758.0,17.09,4.75,1.66,22.5,24.16,1.1875,39.98447314366968,758.0
2025-03-02 13:45:00,8.35,20.1,64.9,,17.19,28.03,958.0,-347.26,4.75,1.66,22.5,24.16,1.1875,40.06173366431512,958.0
2025-03-02 14:00:00,8.23,22.37,64.9,,-26.16,11.3,814.0,7.52,4.75,1.66,22.5,24.16,1.1875,40.23897248201645,814.0
2025-03-02 14:15:00,8.23,22.37,64.9,,4.07,9.38,975.0,-446.36,4.75,1.66,22.5,24.16,1.1875,40.48546692223457,975.0
2025-03-02 14:30:00,8.23,22.37,64.9,,64.49,9.38,632.0,-27.37,4.75,1.66,22.5,24.16,1.1875,40.210319838177305,632.0
2025-03-02 14:45:00,8.23,22.37,64.9,,89.9,13.18,51.0,19.34,4.75,1.66,22.5,24.16,1.1875,40.16634762409583,51.0
2025-03-02 15:00:00,8.13,51.9,64.9,,27.8,51.75,0.0,63.99,4.75,1.66,22.5,24.16,1.1875,40.121797972444,0.0
2025-03-02 15:15:00,8.13,51.9,64.9,,75.61,7.38,2.0,38.29,4.75,1.66,22.5,24.16,1.1875,39.35466625286869,2.0
2025-03-02 15:30:00,8.13,51.9,64.9,,96.7,3.1,0.0,63.99,4.75,1.66,22.5,24.16,1.1875,38.7156538609778,0.0
2025-03-02 15:45:00,8.13,51.9,64.9,,112.49,35.75,0.0,63.99,4.75,1.66,22.5,24.16,1.1875,38.23158665043361,0.0
2025-03-02 16:00:00,8.04,76.04,64.9,,80.13,72.45,2.0,75.59,11.41,1.66,22.5,24.16,2.8525,38.49942408445884,2.0
2025-03-02 16:15:00,8.04,76.04,64.9,,114.14,72.45,0.0,120.6,11.41,1.66,22.5,24.16,2.8525,38.43960448340184,0.0
2025-03-02 16:30:00,8.04,76.04,64.9,,129.05,2.75,0.0,120.6,11.41,1.66,22.5,24.16,2.8525,38.30102807186292,0.0
2025-03-02 16:45:00,8.04,76.04,64.9,,145.74,12.78,0.0,120.6,11.41,1.66,22.5,24.16,2.8525,38.6174103406091,0.0
2025-03-02 17:00:00,8.04,97.29,64.9,,112.33,20.45,140.0,62.79,12.27,1.66,22.5,24.16,3.0675,39.93318691826154,140.0
2025-03-02 17:15:00,8.04,97.29,64.9,,139.13,17.63,0.0,120.6,12.27,1.66,22.5,24.16,3.0675,41.11852451357772,0.0
2025-03-02 17:30:00,8.04,97.29,64.9,,155.65,12.65,0.0,120.6,12.27,1.66,22.5,24.16,3.0675,42.52599128701174,0.0
2025-03-02 17:45:00,8.04,97.29,64.9,,157.48,30.7,0.0,120.6,12.27,1.66,22.5,24.16,3.0675,44.64450346125626,0.0
2025-03-02 18:00:00,8.04,129.43,64.9,,159.74,8.4,0.0,122.11,4.75,1.66,22.5,24.16,1.1875,45.65388791618535,0.0
2025-03-02 18:15:00,8.04,129.43,64.9,,144.52,8.4,18.0,78.52,4.75,1.66,22.5,24.16,1.1875,47.20638936175085,18.0
2025-03-02 18:30:00,8.04,129.43,64.9,,154.97,10.8,0.0,132.0,4.75,1.66,22.5,24.16,1.1875,49.14142003902352,0.0
2025-03-02 18:45:00,8.04,129.43,64.9,,131.74,31.58,0.0,132.01,4.75,1.66,22.5,24.16,1.1875,61.49505471395892,0.0
2025-03-02 19:00:00,8.04,147.09,64.9,,181.0,15.08,260.0,120.67,3.98,1.66,22.5,24.16,0.995,71.22839629526658,260.0
2025-03-02 19:15:00,8.04,147.09,64.9,,142.48,3.65,615.0,89.31,3.98,1.66,22.5,24.16,0.995,72.30307809519411,615.0
2025-03-02 19:30:00,8.04,147.09,64.9,,121.04,19.43,919.0,-193.92,3.98,1.66,22.5,24.16,0.995,72.72603905533202,919.0
2025-03-02 19:45:00,8.04,147.09,64.9,,106.59,13.03,895.0,-78.58,3.98,1.66,22.5,24.16,0.995,68.20767373066575,895.0
2025-03-02 20:00:00,8.04,134.36,64.9,,134.16,6.63,52.0,1.35,3.13,1.66,22.5,24.16,0.7825,64.15658619521078,52.0
2025-03-02 20:15:00,8.04,134.36,64.9,,135.06,6.63,68.0,115.16,3.13,1.66,22.5,24.16,0.7825,63.68300259190934,68.0
2025-03-02 20:30:00,8.04,134.36,64.9,,118.54,11.4,228.0,87.09,3.13,1.66,22.5,24.16,0.7825,58.16306930119366,228.0
2025-03-02 20:45:00,8.04,134.36,64.9,,96.81,22.98,1.0,125.63,3.13,1.66,22.5,24.16,0.7825,52.445317253083466,1.0
2025-03-02 21:00:00,8.04,121.69,64.9,,131.23,25.83,0.0,87.05,3.81,1.66,22.5,24.16,0.9525,52.20561265244673,0.0
2025-03-02 21:15:00,8.04,121.69,64.9,,127.43,35.33,0.0,134.51,3.81,1.66,22.5,24.16,0.9525,52.37583504538493,0.0
2025-03-02 21:30:00,8.04,121.69,64.9,,118.74,37.88,14.0,94.53,3.81,1.66,22.5,24.16,0.9525,52.39407616446578,14.0
2025-03-02 21:45:00,8.04,121.69,64.9,,107.75,9.3,0.0,130.31,3.81,1.66,22.5,24.16,0.9525,52.78702787373943,0.0
2025-03-02 22:00:00,8.0,121.07,64.9,,130.92,24.28,0.0,134.51,3.13,1.66,22.5,24.16,0.7825,52.861103037515086,0.0
2025-03-02 22:15:00,8.0,121.07,64.9,,114.73,36.4,0.0,134.51,3.13,1.66,22.5,24.16,0.7825,53.97645492524522,0.0
2025-03-02 22:30:00,8.0,121.07,64.9,,112.16,20.05,0.0,134.51,3.13,1.66,22.5,24.16,0.7825,57.24359661930062,0.0
2025-03-02 22:45:00,8.0,121.07,64.9,,92.43,37.23,0.0,134.51,3.13,1.66,22.5,24.16,0.7825,57.30448743360025,0.0
2025-03-02 23:00:00,8.0,112.94,64.9,,130.03,36.18,0.0,4.62,4.12,1.66,22.5,24.16,1.03,57.95511104183803,0.0
2025-03-02 23:15:00,8.0,112.94,64.9,,114.89,36.18,67.0,114.69,4.12,1.66,22.5,24.16,1.03,58.43036336810162,67.0
2025-03-02 23:30:00,8.0,112.94,64.9,,114.89,36.18,63.0,87.37,4.12,1.66,22.5,24.16,1.03,59.106520372144665,63.0
2025-03-02 23:45:00,8.0,112.94,64.9,,93.89,27.95,8.0,93.3,4.12,1.66,22.5,24.16,1.03,56.56123836154562,8.0
2025-03-03 00:00:00,8.31,109.2,64.9,,102.74,2.73,1.0,63.92,11.2,1.66,22.5,24.16,2.8,49.771767807881815,1.0
2025-03-03 00:15:00,8.31,109.2,64.9,,100.11,2.98,3.0,118.59,11.2,1.66,22.5,24.16,2.8,43.02632554322288,3.0
2025-03-03 00:30:00,8.31,109.2,64.9,,95.32,2.78,6.0,119.2,11.2,1.66,22.5,24.16,2.8,40.15264757703326,6.0
2025-03-03 00:45:00,8.31,109.2,64.9,,96.75,60.55,75.0,120.5,11.2,1.66,22.5,24.16,2.8,39.38201248921155,75.0
2025-03-03 01:00:00,8.31,104.56,64.9,,104.76,60.55,1.0,55.12,11.2,1.66,22.5,24.16,2.8,39.59541791228904,1.0
2025-03-03 01:15:00,8.31,104.56,64.9,,106.04,60.55,6.0,118.53,11.2,1.66,22.5,24.16,2.8,39.80856348910502,6.0
2025-03-03 01:30:00,8.31,104.56,64.9,,106.04,60.55,57.0,116.57,11.2,1.66,22.5,24.16,2.8,39.94053301511536,57.0
2025-03-03 01:45:00,8.31,104.56,64.9,,96.99,75.38,59.0,117.37,11.2,1.66,22.5,24.16,2.8,39.89651253978487,59.0
2025-03-03 02:00:00,8.31,103.56,64.9,,106.97,75.38,1.0,49.54,9.09,1.66,22.5,24.16,2.2725,40.16514475670358,1.0
2025-03-03 02:15:00,8.31,103.56,64.9,,104.63,75.38,19.0,120.5,9.09,1.66,22.5,24.16,2.2725,40.15705507293664,19.0
2025-03-03 02:30:00,8.31,103.56,64.9,,104.41,75.38,11.0,78.0,9.09,1.66,22.5,24.16,2.2725,40.08496293034469,11.0
2025-03-03 02:45:00,8.31,103.56,64.9,,97.67,37.83,53.0,109.34,9.09,1.66,22.5,24.16,2.2725,40.34102668938884,53.0
2025-03-03 03:00:00,8.31,100.31,64.9,,99.8,37.83,6.0,28.7,5.36,1.66,22.5,24.16,1.34,41.41756268122121,6.0
2025-03-03 03:15:00,8.31,100.31,64.9,,100.64,37.83,0.0,124.19,5.36,1.66,22.5,24.16,1.34,41.52476839641724,0.0
2025-03-03 03:30:00,8.31,100.31,64.9,,107.42,37.83,0.0,124.19,5.36,1.66,22.5,24.16,1.34,41.34222911055373,0.0
2025-03-03 03:45:00,8.31,100.31,64.9,,101.46,25.13,0.0,124.19,5.36,1.66,22.5,24.16,1.34,42.09216395119857,0.0
2025-03-03 04:00:00,8.31,103.95,64.9,,96.26,34.75,0.0,120.5,2.99,1.66,22.5,24.16,0.7475,42.407581504506624,0.0
2025-03-03 04:15:00,8.31,103.95,64.9,,104.97,12.85,1.0,98.16,2.99,1.66,22.5,24.16,0.7475,42.65896436383009,1.0
2025-03-03 04:30:00,8.31,103.95,64.9,,125.16,12.8,0.0,120.5,2.99,1.66,22.5,24.16,0.7475,43.436131383762,0.0
2025-03-03 04:45:00,8.31,103.95,64.9,,137.09,13.03,0.0,120.5,2.99,1.66,22.5,24.16,0.7475,44.17763870644477,0.0
2025-03-03 05:00:00,8.31,117.16,64.9,,103.8,105.28,0.0,296.8,2.79,1.66,22.5,24.16,0.6975,46.92370297217676,0.0
2025-03-03 05:15:00,8.31,117.16,64.9,,134.01,105.28,0.0,129.7,2.79,1.66,22.5,24.16,0.6975,53.74128699670851,0.0
2025-03-03 05:30:00,8.31,117.16,64.9,,159.69,105.28,0.0,129.7,2.79,1.66,22.5,24.16,0.6975,56.95701946192011,0.0
2025-03-03 05:45:00,8.31,117.16,64.9,,179.97,30.3,0.0,129.7,2.79,1.66,22.5,24.16,0.6975,59.31590118395431,0.0
2025-03-03 06:00:00,8.48,137.77,64.9,,157.67,39.5,31.0,121.2,3.02,1.66,22.5,24.16,0.755,62.48388006979354,31.0
2025-03-03 06:15:00,8.48,137.77,64.9,,178.71,39.5,0.0,125.0,3.02,1.66,22.5,24.16,0.755,65.83096266591306,0.0
2025-03-03 06:30:00,8.48,137.77,64.9,,197.64,3.25,52.0,106.77,3.02,1.66,22.5,24.16,0.755,66.43559188671934,52.0
2025-03-03 06:45:00,8.48,137.77,64.9,,164.64,16.73,0.0,0.0,3.02,1.66,22.5,24.16,0.755,66.59223252720588,0.0
2025-03-03 07:00:00,8.63,163.0,64.9,,169.61,56.3,48.0,115.64,4.55,2.19,22.5,24.69,1.1375,67.54047610325094,48.0
2025-03-03 07:15:00,8.63,163.0,64.9,,144.45,23.7,1.0,138.57,4.55,2.19,22.5,24.69,1.1375,67.49166522332077,1.0
2025-03-03 07:30:00,8.63,163.0,64.9,,135.67,25.2,8.0,128.21,4.55,2.19,22.5,24.69,1.1375,68.60847340815273,8.0
2025-03-03 07:45:00,8.63,163.0,64.9,,103.07,76.1,5.0,121.7,4.55,2.19,22.5,24.69,1.1375,74.89244958776483,5.0
2025-03-03 08:00:00,8.84,148.46,64.9,,147.77,68.53,29.0,124.6,3.46,2.19,22.5,24.69,0.865,77.43455333837308,29.0
2025-03-03 08:15:00,8.84,148.46,64.9,,106.47,26.58,84.0,117.88,3.46,2.19,22.5,24.69,0.865,77.02574943003482,84.0
2025-03-03 08:30:00,8.84,148.46,64.9,,135.73,4.83,295.0,109.02,3.46,2.19,22.5,24.69,0.865,77.1367947519057,295.0
2025-03-03 08:45:00,8.84,148.46,64.9,,99.83,81.65,472.0,8.42,3.46,2.19,22.5,24.69,0.865,75.3885517127287,472.0
2025-03-03 09:00:00,8.84,116.95,64.9,,123.41,85.85,239.0,62.73,6.37,2.19,22.5,24.69,1.5925,73.31122054522841,239.0
2025-03-03 09:15:00,8.84,116.95,64.9,,73.84,31.43,98.0,116.32,6.37,2.19,22.5,24.69,1.5925,70.16710875331566,98.0
2025-03-03 09:30:00,8.84,116.95,64.9,,103.72,31.3,476.0,-148.3,6.37,2.19,22.5,24.69,1.5925,67.65207855561974,476.0
2025-03-03 09:45:00,8.84,116.95,64.9,,65.25,94.85,493.0,32.02,6.37,2.19,22.5,24.69,1.5925,63.117808413091424,493.0
2025-03-03 10:00:00,8.84,109.79,64.9,,78.93,19.8,1.0,0.0,6.42,2.19,22.5,24.69,1.605,49.9067950380636,1.0
2025-03-03 10:15:00,8.84,109.79,64.9,,92.68,5.45,0.0,120.5,6.42,2.19,22.5,24.69,1.605,42.51791389244512,0.0
2025-03-03 10:30:00,8.84,109.79,64.9,,78.08,14.55,79.0,112.78,6.42,2.19,22.5,24.69,1.605,40.82868339319717,79.0
2025-03-03 10:45:00,8.84,109.79,64.9,,53.67,47.28,206.0,113.0,6.42,2.19,22.5,24.69,1.605,39.22171393717597,206.0
2025-03-03 11:00:00,8.84,103.96,64.9,,109.82,8.13,258.0,74.51,7.42,2.19,22.5,24.69,1.855,38.20060168314548,258.0
2025-03-03 11:15:00,8.84,103.96,64.9,,65.22,8.13,306.0,79.35,7.42,2.19,22.5,24.69,1.855,38.08014887471312,306.0
2025-03-03 11:30:00,8.84,103.96,64.9,,93.42,8.13,746.0,-115.82,7.42,2.19,22.5,24.69,1.855,38.32145821269321,746.0
2025-03-03 11:45:00,8.84,103.96,64.9,,71.32,8.13,816.0,-96.49,7.42,2.19,22.5,24.69,1.855,38.25758161013013,816.0
2025-03-03 12:00:00,8.84,90.48,64.9,,65.86,28.95,274.0,76.42,9.05,2.19,22.5,24.69,2.2625,38.95027925587844,274.0
2025-03-03 12:15:00,8.84,90.48,64.9,,80.06,6.98,694.0,-429.1,9.05,2.19,22.5,24.69,2.2625,39.13317957089484,694.0
2025-03-03 12:30:00,8.84,90.48,64.9,,70.13,10.48,520.0,-1.88,9.05,2.19,22.5,24.69,2.2625,38.71240177012943,520.0
2025-03-03 12:45:00,8.84,90.48,64.9,,65.91,25.65,293.0,81.56,9.05,2.19,22.5,24.69,2.2625,38.40115643385649,293.0
2025-03-03 13:00:00,8.84,90.24,64.9,,55.4,52.98,244.0,117.06,9.0,2.19,22.5,24.69,2.25,38.14034738574576,244.0
2025-03-03 13:15:00,8.84,90.24,64.9,,89.49,32.73,259.0,118.73,9.0,2.19,22.5,24.69,2.25,38.29400798702037,259.0
2025-03-03 13:30:00,8.84,90.24,64.9,,54.99,23.88,101.0,116.41,9.0,2.19,22.5,24.69,2.25,38.36230106567767,101.0
2025-03-03 13:45:00,8.84,90.24,64.9,,81.64,36.53,644.0,-239.43,9.0,2.19,22.5,24.69,2.25,38.348328913255045,644.0
2025-03-03 14:00:00,8.63,66.91,64.9,,48.27,8.03,676.0,-265.0,6.78,2.19,22.5,24.69,1.695,38.47981903435595,676.0
2025-03-03 14:15:00,8.63,66.91,64.9,,71.73,2.85,640.0,-244.61,6.78,2.19,22.5,24.69,1.695,38.77488707833921,640.0
2025-03-03 14:30:00,8.63,66.91,64.9,,79.85,7.98,230.0,-2.72,6.78,2.19,22.5,24.69,1.695,39.97876741874088,230.0
2025-03-03 14:45:00,8.63,66.91,64.9,,109.22,7.98,2.0,120.4,6.78,2.19,22.5,24.69,1.695,41.10228023431655,2.0
2025-03-03 15:00:00,8.48,86.44,64.9,,40.77,15.13,6.0,118.22,6.71,2.19,22.5,24.69,1.6775,40.82342687317826,6.0
2025-03-03 15:15:00,8.48,86.44,64.9,,98.95,7.38,0.0,120.6,6.71,2.19,22.5,24.69,1.6775,39.38883007307819,0.0
2025-03-03 15:30:00,8.48,86.44,64.9,,115.6,7.38,7.0,79.43,6.71,2.19,22.5,24.69,1.6775,39.501454170184815,7.0
2025-03-03 15:45:00,8.48,86.44,64.9,,112.0,3.28,0.0,125.6,6.71,2.19,22.5,24.69,1.6775,40.56906016367845,0.0
2025-03-03 16:00:00,8.36,107.08,64.9,,79.7,38.3,109.0,120.82,7.95,2.19,22.5,24.69,1.9875,39.70317723594027,109.0
2025-03-03 16:15:00,8.36,107.08,64.9,,120.17,18.33,107.0,117.09,7.95,2.19,22.5,24.69,1.9875,39.75091067655596,107.0
2025-03-03 16:30:00,8.36,107.08,64.9,,99.68,23.55,4.0,109.26,7.95,2.19,22.5,24.69,1.9875,40.746513535685,4.0
2025-03-03 16:45:00,8.36,107.08,64.9,,180.15,26.63,0.0,122.01,7.95,2.19,22.5,24.69,1.9875,41.25807927402133,0.0
2025-03-03 17:00:00,8.36,111.91,64.9,,116.0,90.95,0.0,122.1,3.07,2.19,22.5,24.69,0.7675,46.48022537318287,0.0
2025-03-03 17:15:00,8.36,111.91,64.9,,166.56,38.18,0.0,122.0,3.07,2.19,22.5,24.69,0.7675,54.06942546329197,0.0
2025-03-03 17:30:00,8.36,111.91,64.9,,173.62,21.9,45.0,120.64,3.07,2.19,22.5,24.69,0.7675,58.01253680700148,45.0
2025-03-03 17:45:00,8.36,111.91,64.9,,177.98,14.0,5.0,70.01,3.07,2.19,22.5,24.69,0.7675,62.92299601657998,5.0
2025-03-03 18:00:00,8.36,157.0,64.9,,211.85,9.83,302.0,101.76,5.28,2.19,22.5,24.69,1.32,65.98917313492247,302.0
2025-03-03 18:15:00,8.36,157.0,64.9,,179.85,3.08,33.0,75.97,5.28,2.19,22.5,24.69,1.32,65.87233574149953,33.0
2025-03-03 18:30:00,8.36,157.0,64.9,,173.2,18.18,0.0,141.1,5.28,2.19,22.5,24.69,1.32,64.92525282794901,0.0
2025-03-03 18:45:00,8.36,157.0,64.9,,141.41,23.68,0.0,141.1,5.28,2.19,22.5,24.69,1.32,64.86107292008651,0.0
2025-03-03 19:00:00,8.36,175.1,64.9,,194.84,5.9,89.0,121.09,7.0,2.19,22.5,24.69,1.75,65.16205723153301,89.0
