datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_bf_bof_hybrid_hydrogen_natural_gas_external_steel_demand,P100000120426_bf_bof_hybrid_hydrogen_natural_gas_external_steel_demand,P100000120428_bf_bof_hybrid_hydrogen_natural_gas_external_steel_demand,P100000120425_bf_bof_hybrid_hydrogen_natural_gas_external_steel_demand,P100000120427_bf_bof_hybrid_hydrogen_natural_gas_external_steel_demand,P100000120422_bf_bof_hybrid_hydrogen_natural_gas_external_steel_demand,P100000120432_bf_bof_hybrid_hydrogen_natural_gas_external_steel_demand,P100000120424_bf_bof_hybrid_hydrogen_natural_gas_external_steel_demand,P100000120421_bf_bof_hybrid_hydrogen_natural_gas_external_steel_demand
3/28/2040 18:15,71.767,0,0,46.798,195.4646982,139.6408163,562.7562048,105.5879804,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/28/2040 18:30,71.767,0,0,46.798,195.4646982,139.6408163,562.7562048,105.5879804,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/28/2040 18:45,71.767,0,0,46.798,195.4646982,139.6408163,562.7562048,105.5879804,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/28/2040 19:00,71.646,0,0,49.348,195.4646982,139.6408163,562.7562048,105.5879804,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/28/2040 19:15,71.646,0,0,49.348,195.4646982,139.6408163,562.7562048,105.5879804,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/28/2040 19:30,71.646,0,0,49.348,195.4646982,139.6408163,562.7562048,105.5879804,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/28/2040 19:45,71.646,0,0,49.348,195.4646982,139.6408163,562.7562048,105.5879804,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/28/2040 20:00,71.525,4.3048,0,65.813,195.4646982,139.6408163,562.7562048,105.5879804,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/28/2040 20:15,71.525,4.3048,0,65.813,195.4646982,139.6408163,562.7562048,105.5879804,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/28/2040 20:30,71.525,4.3048,0,65.813,195.4646982,139.6408163,562.7562048,105.5879804,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/28/2040 20:45,71.525,4.3048,0,65.813,195.4646982,139.6408163,562.7562048,105.5879804,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/28/2040 21:00,69.322,4.3048,0,102.59,195.4646982,139.6408162,562.7562048,105.5771121,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/28/2040 21:15,69.322,4.3048,0,102.59,195.4646982,139.6408162,562.7562048,105.5771121,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/28/2040 21:30,69.322,4.3048,0,102.59,195.4646982,139.6408162,562.7562048,105.5771121,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/28/2040 21:45,69.322,4.3048,0,102.59,195.4646982,139.6408162,562.7562048,105.5771121,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/28/2040 22:00,67.536,4.3048,0,36.413,195.4646982,139.6408162,562.7562048,105.5771121,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/28/2040 22:15,67.536,4.3048,0,36.413,195.4646982,139.6408162,562.7562048,105.5771121,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/28/2040 22:30,67.536,4.3048,0,36.413,195.4646982,139.6408162,562.7562048,105.5771121,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/28/2040 22:45,67.536,4.3048,0,36.413,195.4646982,139.6408162,562.7562048,105.5771121,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/28/2040 23:00,65.751,4.3048,0,26.831,195.4646982,139.6408162,562.7562048,105.5771121,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/28/2040 23:15,65.751,4.3048,0,26.831,195.4646982,139.6408162,562.7562048,105.5771121,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/28/2040 23:30,65.751,4.3048,0,26.831,195.4646982,139.6408162,562.7562048,105.5771121,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/28/2040 23:45,65.751,4.3048,0,26.831,195.4646982,139.6408162,562.7562048,105.5771121,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 0:00,63.954,137.21,0,8.1589,195.4646982,139.6408162,562.7562048,105.5705155,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 0:15,63.954,137.21,0,8.1589,195.4646982,139.6408162,562.7562048,105.5705155,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 0:30,63.954,137.21,0,8.1589,195.4646982,139.6408162,562.7562048,105.5705155,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 0:45,63.954,137.21,0,8.1589,195.4646982,139.6408162,562.7562048,105.5705155,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 1:00,61.876,137.21,0,13.768,195.4646982,139.6408162,562.7562048,105.5705155,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 1:15,61.876,137.21,0,13.768,195.4646982,139.6408162,562.7562048,105.5705155,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 1:30,61.876,137.21,0,13.768,195.4646982,139.6408162,562.7562048,105.5705155,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 1:45,61.876,137.21,0,13.768,195.4646982,139.6408162,562.7562048,105.5705155,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 2:00,59.798,137.21,0,24.914,195.4646982,139.6408162,562.7562048,105.5705155,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 2:15,59.798,137.21,0,24.914,195.4646982,139.6408162,562.7562048,105.5705155,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 2:30,59.798,137.21,0,24.914,195.4646982,139.6408162,562.7562048,105.5705155,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 2:45,59.798,137.21,0,24.914,195.4646982,139.6408162,562.7562048,105.5705155,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 3:00,0,137.21,0,24.123,195.4646982,139.6408162,562.7562048,105.5717672,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 3:15,0,137.21,0,24.123,195.4646982,139.6408162,562.7562048,105.5717672,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 3:30,0,137.21,0,24.123,195.4646982,139.6408162,562.7562048,105.5717672,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 3:45,0,137.21,0,24.123,195.4646982,139.6408162,562.7562048,105.5717672,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 4:00,0,248.91,0,8.9738,195.4646982,139.6408162,562.7562048,105.5717672,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 4:15,0,248.91,0,8.9738,195.4646982,139.6408162,562.7562048,105.5717672,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 4:30,0,248.91,0,8.9738,195.4646982,139.6408162,562.7562048,105.5717672,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 4:45,0,248.91,0,8.9738,195.4646982,139.6408162,562.7562048,105.5717672,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 5:00,0,248.91,0,41.459,195.4646982,139.6408162,562.7562048,105.5717672,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 5:15,0,248.91,0,41.459,195.4646982,139.6408162,562.7562048,105.5717672,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 5:30,0,248.91,0,41.459,195.4646982,139.6408162,562.7562048,105.5717672,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 5:45,0,248.91,0,41.459,195.4646982,139.6408162,562.7562048,105.5717672,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 6:00,0,248.91,0,35.331,195.4646982,139.6408162,562.7562048,105.2580239,225.0,100.0,44.65266452,113.5927925,37.29056321,68.84411669,31.36271432,120.4772042,77.44963127,149.1622528,258.1654376
3/29/2040 6:15,0,248.91,0,35.331,195.4646982,139.6408162,562.7562048,105.2580239,225.0,100.0,44.65266452,113.5927925,37.29056321,68.84411669,31.36271432,120.4772042,77.44963127,149.1622528,258.1654376
3/29/2040 6:30,0,248.91,0,35.331,195.4646982,139.6408162,562.7562048,105.2580239,225.0,100.0,44.65266452,113.5927925,37.29056321,68.84411669,31.36271432,120.4772042,77.44963127,149.1622528,258.1654376
3/29/2040 6:45,0,248.91,0,35.331,195.4646982,139.6408162,562.7562048,105.2580239,225.0,100.0,44.65266452,113.5927925,37.29056321,68.84411669,31.36271432,120.4772042,77.44963127,149.1622528,258.1654376
3/29/2040 7:00,0,248.91,0,47.617,195.4646982,139.6408162,562.7562048,105.2580239,225.0,100.0,44.70008466,113.7134255,37.33016495,68.9172276,31.39602082,120.6051483,77.53188105,149.3206598,258.4396035
3/29/2040 7:15,0,248.91,0,47.617,195.4646982,139.6408162,562.7562048,105.2580239,225.0,100.0,44.70008466,113.7134255,37.33016495,68.9172276,31.39602082,120.6051483,77.53188105,149.3206598,258.4396035
3/29/2040 7:30,0,248.91,0,47.617,195.4646982,139.6408162,562.7562048,105.2580239,225.0,100.0,44.70008466,113.7134255,37.33016495,68.9172276,31.39602082,120.6051483,77.53188105,149.3206598,258.4396035
3/29/2040 7:45,0,248.91,0,47.617,195.4646982,139.6408162,562.7562048,105.2580239,225.0,100.0,44.70008466,113.7134255,37.33016495,68.9172276,31.39602082,120.6051483,77.53188105,149.3206598,258.4396035
3/29/2040 8:00,0,244.36,0,36.682,195.4646982,139.6408162,562.7562048,105.2580239,225.0,100.0,44.7633115,113.8742696,37.38296728,69.01470882,31.44042949,120.7757404,77.64154743,149.5318691,258.8051581
3/29/2040 8:15,0,244.36,0,36.682,195.4646982,139.6408162,562.7562048,105.2580239,225.0,100.0,44.7633115,113.8742696,37.38296728,69.01470882,31.44042949,120.7757404,77.64154743,149.5318691,258.8051581
3/29/2040 8:30,0,244.36,0,36.682,195.4646982,139.6408162,562.7562048,105.2580239,225.0,100.0,44.7633115,113.8742696,37.38296728,69.01470882,31.44042949,120.7757404,77.64154743,149.5318691,258.8051581
3/29/2040 8:45,0,244.36,0,36.682,195.4646982,139.6408162,562.7562048,105.2580239,225.0,100.0,44.7633115,113.8742696,37.38296728,69.01470882,31.44042949,120.7757404,77.64154743,149.5318691,258.8051581
3/29/2040 9:00,0,244.36,0,31.066,195.4646982,139.6408162,562.7562048,105.0797263,225.0,100.0,44.7633115,113.8742696,37.38296728,69.01470882,31.44042949,120.7757404,77.64154743,149.5318691,258.8051581
3/29/2040 9:15,0,244.36,0,31.066,195.4646982,139.6408162,562.7562048,105.0797263,225.0,100.0,44.7633115,113.8742696,37.38296728,69.01470882,31.44042949,120.7757404,77.64154743,149.5318691,258.8051581
3/29/2040 9:30,0,244.36,0,31.066,195.4646982,139.6408162,562.7562048,105.0797263,225.0,100.0,44.7633115,113.8742696,37.38296728,69.01470882,31.44042949,120.7757404,77.64154743,149.5318691,258.8051581
3/29/2040 9:45,0,244.36,0,31.066,195.4646982,139.6408162,562.7562048,105.0797263,225.0,100.0,44.7633115,113.8742696,37.38296728,69.01470882,31.44042949,120.7757404,77.64154743,149.5318691,258.8051581
3/29/2040 10:00,0,244.36,0,30.519,195.4646982,139.6408162,562.7562048,105.0797263,225.0,100.0,44.7633115,113.8742696,37.38296728,69.01470882,31.44042949,120.7757404,77.64154743,149.5318691,258.8051581
3/29/2040 10:15,0,244.36,0,30.519,195.4646982,139.6408162,562.7562048,105.0797263,225.0,100.0,44.7633115,113.8742696,37.38296728,69.01470882,31.44042949,120.7757404,77.64154743,149.5318691,258.8051581
3/29/2040 10:30,0,244.36,0,30.519,195.4646982,139.6408162,562.7562048,105.0797263,225.0,100.0,44.7633115,113.8742696,37.38296728,69.01470882,31.44042949,120.7757404,77.64154743,149.5318691,258.8051581
3/29/2040 10:45,0,244.36,0,30.519,195.4646982,139.6408162,562.7562048,105.0797263,225.0,100.0,44.7633115,113.8742696,37.38296728,69.01470882,31.44042949,120.7757404,77.64154743,149.5318691,258.8051581
3/29/2040 11:00,0,244.36,0,57.905,195.4646982,139.6408162,562.7562048,105.0797263,225.0,100.0,44.7633115,113.8742696,37.38296728,69.01470882,31.44042949,120.7757404,77.64154743,149.5318691,258.8051581
3/29/2040 11:15,0,244.36,0,57.905,195.4646982,139.6408162,562.7562048,105.0797263,225.0,100.0,44.7633115,113.8742696,37.38296728,69.01470882,31.44042949,120.7757404,77.64154743,149.5318691,258.8051581
3/29/2040 11:30,0,244.36,0,57.905,195.4646982,139.6408162,562.7562048,105.0797263,225.0,100.0,44.7633115,113.8742696,37.38296728,69.01470882,31.44042949,120.7757404,77.64154743,149.5318691,258.8051581
3/29/2040 11:45,0,244.36,0,57.905,195.4646982,139.6408162,562.7562048,105.0797263,225.0,100.0,44.7633115,113.8742696,37.38296728,69.01470882,31.44042949,120.7757404,77.64154743,149.5318691,258.8051581
3/29/2040 12:00,0,120.99,0,80.206,195.4646982,139.6408162,562.7562048,105.0912081,225.0,100.0,44.7633115,113.8742696,37.38296728,69.01470882,31.44042949,120.7757404,77.64154743,149.5318691,258.8051581
3/29/2040 12:15,0,120.99,0,80.206,195.4646982,139.6408162,562.7562048,105.0912081,225.0,100.0,44.7633115,113.8742696,37.38296728,69.01470882,31.44042949,120.7757404,77.64154743,149.5318691,258.8051581
3/29/2040 12:30,0,120.99,0,80.206,195.4646982,139.6408162,562.7562048,105.0912081,225.0,100.0,44.7633115,113.8742696,37.38296728,69.01470882,31.44042949,120.7757404,77.64154743,149.5318691,258.8051581
3/29/2040 12:45,0,120.99,0,80.206,195.4646982,139.6408162,562.7562048,105.0912081,225.0,100.0,44.7633115,113.8742696,37.38296728,69.01470882,31.44042949,120.7757404,77.64154743,149.5318691,258.8051581
3/29/2040 13:00,0,120.99,0,40.908,195.4646982,139.6408162,562.7562048,105.0912081,225.0,100.0,44.7633115,113.8742696,37.38296728,69.01470882,31.44042949,120.7757404,77.64154743,149.5318691,258.8051581
3/29/2040 13:15,0,120.99,0,40.908,195.4646982,139.6408162,562.7562048,105.0912081,225.0,100.0,44.7633115,113.8742696,37.38296728,69.01470882,31.44042949,120.7757404,77.64154743,149.5318691,258.8051581
3/29/2040 13:30,0,120.99,0,40.908,195.4646982,139.6408162,562.7562048,105.0912081,225.0,100.0,44.7633115,113.8742696,37.38296728,69.01470882,31.44042949,120.7757404,77.64154743,149.5318691,258.8051581
3/29/2040 13:45,0,120.99,0,40.908,195.4646982,139.6408162,562.7562048,105.0912081,225.0,100.0,44.7633115,113.8742696,37.38296728,69.01470882,31.44042949,120.7757404,77.64154743,149.5318691,258.8051581
3/29/2040 14:00,0,120.99,0,90.417,195.4646982,139.6408162,562.7562048,105.0912081,225.0,100.0,44.70008466,113.7134255,37.33016495,68.9172276,31.39602082,120.6051483,77.53188105,149.3206598,258.4396035
3/29/2040 14:15,0,120.99,0,90.417,195.4646982,139.6408162,562.7562048,105.0912081,225.0,100.0,44.70008466,113.7134255,37.33016495,68.9172276,31.39602082,120.6051483,77.53188105,149.3206598,258.4396035
3/29/2040 14:30,0,120.99,0,90.417,195.4646982,139.6408162,562.7562048,105.0912081,225.0,100.0,44.70008466,113.7134255,37.33016495,68.9172276,31.39602082,120.6051483,77.53188105,149.3206598,258.4396035
3/29/2040 14:45,0,120.99,0,90.417,195.4646982,139.6408162,562.7562048,105.0912081,225.0,100.0,44.70008466,113.7134255,37.33016495,68.9172276,31.39602082,120.6051483,77.53188105,149.3206598,258.4396035
3/29/2040 15:00,0,120.99,0,105.59,195.4646982,139.6408162,562.7562048,105.0387269,225.0,100.0,44.65266452,113.5927925,37.29056321,68.84411669,31.36271432,120.4772042,77.44963127,149.1622528,258.1654376
3/29/2040 15:15,0,120.99,0,105.59,195.4646982,139.6408162,562.7562048,105.0387269,225.0,100.0,44.65266452,113.5927925,37.29056321,68.84411669,31.36271432,120.4772042,77.44963127,149.1622528,258.1654376
3/29/2040 15:30,0,120.99,0,105.59,195.4646982,139.6408162,562.7562048,105.0387269,225.0,100.0,44.65266452,113.5927925,37.29056321,68.84411669,31.36271432,120.4772042,77.44963127,149.1622528,258.1654376
3/29/2040 15:45,0,120.99,0,105.59,195.4646982,139.6408162,562.7562048,105.0387269,225.0,100.0,44.65266452,113.5927925,37.29056321,68.84411669,31.36271432,120.4772042,77.44963127,149.1622528,258.1654376
3/29/2040 16:00,0,0,0,120.63,195.4646982,139.6408162,562.7562048,105.0387269,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/29/2040 16:15,0,0,0,120.63,195.4646982,139.6408162,562.7562048,105.0387269,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/29/2040 16:30,0,0,0,120.63,195.4646982,139.6408162,562.7562048,105.0387269,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/29/2040 16:45,0,0,0,120.63,195.4646982,139.6408162,562.7562048,105.0387269,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/29/2040 17:00,0,0,0,102.34,195.4646982,139.6408162,562.7562048,105.0387269,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/29/2040 17:15,0,0,0,102.34,195.4646982,139.6408162,562.7562048,105.0387269,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/29/2040 17:30,0,0,0,102.34,195.4646982,139.6408162,562.7562048,105.0387269,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/29/2040 17:45,0,0,0,102.34,195.4646982,139.6408162,562.7562048,105.0387269,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/29/2040 18:00,57.152,0,0,164.2,195.4646982,139.6408162,562.7562048,105.3212988,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/29/2040 18:15,57.152,0,0,164.2,195.4646982,139.6408162,562.7562048,105.3212988,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/29/2040 18:30,57.152,0,0,164.2,195.4646982,139.6408162,562.7562048,105.3212988,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/29/2040 18:45,57.152,0,0,164.2,195.4646982,139.6408162,562.7562048,105.3212988,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/29/2040 19:00,56.814,0,0,12.496,195.4646982,139.6408162,562.7562048,105.3212988,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/29/2040 19:15,56.814,0,0,12.496,195.4646982,139.6408162,562.7562048,105.3212988,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/29/2040 19:30,56.814,0,0,12.496,195.4646982,139.6408162,562.7562048,105.3212988,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/29/2040 19:45,56.814,0,0,12.496,195.4646982,139.6408162,562.7562048,105.3212988,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/29/2040 20:00,56.476,0,0,42.056,195.4646982,139.6408162,562.7562048,105.3212988,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/29/2040 20:15,56.476,0,0,42.056,195.4646982,139.6408162,562.7562048,105.3212988,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/29/2040 20:30,56.476,0,0,42.056,195.4646982,139.6408162,562.7562048,105.3212988,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/29/2040 20:45,56.476,0,0,42.056,195.4646982,139.6408162,562.7562048,105.3212988,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/29/2040 21:00,0,0,0,48.252,195.4646982,139.6408162,562.7562048,105.2270178,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/29/2040 21:15,0,0,0,48.252,195.4646982,139.6408162,562.7562048,105.2270178,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/29/2040 21:30,0,0,0,48.252,195.4646982,139.6408162,562.7562048,105.2270178,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/29/2040 21:45,0,0,0,48.252,195.4646982,139.6408162,562.7562048,105.2270178,225.0,100.0,44.60524439,113.4721595,37.25096146,68.77100577,31.32940782,120.3492601,77.3673815,149.0038458,257.8912717
3/29/2040 22:00,0,0,0,35.737,195.4646982,139.6408162,562.7562048,105.2270178,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 22:15,0,0,0,35.737,195.4646982,139.6408162,562.7562048,105.2270178,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 22:30,0,0,0,35.737,195.4646982,139.6408162,562.7562048,105.2270178,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 22:45,0,0,0,35.737,195.4646982,139.6408162,562.7562048,105.2270178,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 23:00,0,0,0,93.382,195.4646982,139.6408162,562.7562048,105.2270178,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 23:15,0,0,0,93.382,195.4646982,139.6408162,562.7562048,105.2270178,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 23:30,0,0,0,93.382,195.4646982,139.6408162,562.7562048,105.2270178,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/29/2040 23:45,0,0,0,93.382,195.4646982,139.6408162,562.7562048,105.2270178,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/30/2040 0:00,0,124.46,0,116.94,195.4646982,139.6408162,562.7562048,105.2219786,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/30/2040 0:15,0,124.46,0,116.94,195.4646982,139.6408162,562.7562048,105.2219786,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/30/2040 0:30,0,124.46,0,116.94,195.4646982,139.6408162,562.7562048,105.2219786,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/30/2040 0:45,0,124.46,0,116.94,195.4646982,139.6408162,562.7562048,105.2219786,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
3/30/2040 1:00,0,124.46,0,19.486,195.4646982,139.6408162,562.7562048,105.2219786,225.0,100.0,43.76614242,111.3375515,36.5502063,67.47730394,30.74004735,118.0852819,75.91196693,146.2008252,253.0398898
