Hour;T2
1986;22,11515976
1987;21,80367864
1988;21,80367864
1989;21,80367864
1990;21,80367864
1991;21,80367864
1992;21,80367864
1993;14,21156134
1994;21,65571251
1995;21,65571251
1996;21,65571251
1997;21,65571251
1998;21,65571251
1999;21,65571251
2000;91,29236307
2001;101,8630577
2002;112,4337524
2003;112,4337524
2004;134,536114
2005;134,536114
2006;89,37041858
2007;134,536114
2008;134,536114
2009;79,28021003
2010;33,8370508
2011;22,33245353
2012;22,33245353
2013;22,33245353
2014;22,33245353
2015;22,33245353
2016;22,33245353
2017;22,17726569
2018;22,17726569
2019;22,17726569
2020;22,17726569
2021;22,17726569
2022;22,17726569
2023;22,17726569
2024;90,65797399
2025;101,1552131
2026;111,6524522
2027;111,6524522
2028;133,6012248
2029;133,6012248
2030;88,74938506
2031;133,6012248
2032;133,6012248
2033;78,7292932
2034;33,60191771
2035;22,17726569
2036;22,17726569
2037;22,17726569
2038;22,17726569
2039;22,17726569
2040;22,17726569
2041;22,99121181
2042;22,99121181
2043;22,99121181
2044;22,99121181
2045;22,99121181
2046;22,99121181
2047;22,99121181
2048;93,98528707
2049;104,867794
2050;115,7503009
2051;115,7503009
2052;138,5046336
2053;138,5046336
2054;92,00664945
2055;138,5046336
2056;138,5046336
2057;81,61880193
2058;34,83516941
2059;22,99121181
2060;22,99121181
2061;22,99121181
2062;22,99121181
2063;22,99121181
2064;22,99121181
2065;35,94065278
2066;21,78221381
2067;21,78221381
2068;21,78221381
2069;21,78221381
2070;21,78221381
2071;21,78221381
2072;92,79223082
2073;115,9902885
2074;127,5893174
2075;127,5893174
2076;150,7873751
2077;150,7873751
2078;104,3912597
2079;150,7873751
2080;115,9902885
2081;54,45553452
2082;35,94065278
2083;22,8713245
2084;21,78221381
2085;21,78221381
2086;21,78221381
2087;21,78221381
2088;21,78221381
2089;39,0429232
2090;35,13863088
2091;35,13863088
2092;35,13863088
2093;35,13863088
2094;35,13863088
2095;35,13863088
2096;35,13863088
2097;35,13863088
2098;35,13863088
2099;35,13863088
2100;35,13863088
2101;35,13863088
2102;35,13863088
2103;35,13863088
2104;35,13863088
2105;35,13863088
2106;35,13863088
2107;35,13863088
2108;35,13863088
2109;35,13863088
2110;35,13863088
2111;35,13863088
2112;35,13863088
2113;32,94306897
2114;32,94306897
2115;32,94306897
2116;32,94306897
2117;32,94306897
2118;32,94306897
2119;32,94306897
2120;32,94306897
2121;32,94306897
2122;32,94306897
2123;32,94306897
2124;32,94306897
2125;32,94306897
2126;32,94306897
2127;32,94306897
2128;32,94306897
2129;32,94306897
2130;32,94306897
2131;32,94306897
2132;32,94306897
2133;32,94306897
2134;32,94306897
2135;32,94306897
2136;32,94306897
2137;21,1403112
2138;21,1403112
2139;21,1403112
2140;21,1403112
2141;21,1403112
2142;21,1403112
2143;21,1403112
2144;90,05772569
2145;101,3149414
2146;112,5721571
2147;112,5721571
2148;135,0865885
2149;135,0865885
2150;90,05772569
2151;135,0865885
2152;135,0865885
2153;78,80050998
2154;22,51443142
2155;22,19732676
2156;22,19732676
2157;22,19732676
2158;22,19732676
2159;22,19732676
2160;22,19732676
2161;14,2011142
2162;21,63979306
2163;21,63979306
2164;21,63979306
2165;21,63979306
2166;21,63979306
2167;21,63979306
2168;91,22525262
2169;101,7881766
2170;112,3511006
2171;112,3511006
2172;134,4372144
2173;134,4372144
2174;89,30472098
2175;134,4372144
2176;134,4372144
2177;79,22192991
2178;33,81217666
2179;22,31603659
2180;22,31603659
2181;22,31603659
2182;22,31603659
2183;22,31603659
2184;22,31603659
2185;22,77958582
2186;22,77958582
2187;22,77958582
2188;22,77958582
2189;22,77958582
2190;22,77958582
2191;22,77958582
2192;93,12018567
2193;103,902523
2194;114,6848602
2195;114,6848602
2196;137,2297473
2197;137,2297473
2198;91,15976071
2199;137,2297473
2200;137,2297473
2201;80,86752966
2202;34,51452397
2203;22,77958582
2204;22,77958582
2205;22,77958582
2206;22,77958582
2207;22,77958582
2208;22,77958582
2209;23,43074272
2210;23,43074272
2211;23,43074272
2212;23,43074272
2213;23,43074272
2214;23,43074272
2215;23,43074272
2216;95,78203613
2217;106,8725877
2218;117,9631392
2219;117,9631392
2220;141,1524743
2221;141,1524743
2222;93,76557221
2223;141,1524743
2224;141,1524743
2225;83,17913664
2226;35,50112533
2227;23,43074272
2228;23,43074272
2229;23,43074272
2230;23,43074272
2231;23,43074272
2232;23,43074272
2233;36,21437635
2234;21,94810688
2235;21,94810688
2236;21,94810688
2237;21,94810688
2238;21,94810688
2239;21,94810688
2240;93,4989353
2241;116,8736691
2242;128,561036
2243;128,561036
2244;151,9357699
2245;151,9357699
2246;105,1863022
2247;151,9357699
2248;116,8736691
2249;54,8702672
2250;36,21437635
2251;23,04551222
2252;21,94810688
2253;21,94810688
2254;21,94810688
2255;21,94810688
2256;21,94810688
2257;40,05063395
2258;36,04557055
2259;36,04557055
2260;36,04557055
2261;36,04557055
2262;36,04557055
2263;36,04557055
2264;36,04557055
2265;36,04557055
2266;36,04557055
2267;36,04557055
2268;36,04557055
2269;36,04557055
2270;36,04557055
2271;36,04557055
2272;36,04557055
2273;36,04557055
2274;36,04557055
2275;36,04557055
2276;36,04557055
2277;36,04557055
2278;36,04557055
2279;36,04557055
2280;36,04557055
2281;34,76534592
2282;34,76534592
2283;34,76534592
2284;34,76534592
2285;34,76534592
2286;34,76534592
2287;34,76534592
2288;34,76534592
2289;34,76534592
2290;34,76534592
2291;34,76534592
2292;34,76534592
2293;34,76534592
2294;34,76534592
2295;34,76534592
2296;34,76534592
2297;34,76534592
2298;34,76534592
2299;34,76534592
2300;34,76534592
2301;34,76534592
2302;34,76534592
2303;34,76534592
2304;34,76534592
2305;22,1244315
2306;22,1244315
2307;22,1244315
2308;22,1244315
2309;22,1244315
2310;22,1244315
2311;22,1244315
2312;94,25007817
2313;106,0313379
2314;117,8125977
2315;117,8125977
2316;141,3751173
2317;141,3751173
2318;94,25007817
2319;141,3751173
2320;141,3751173
2321;82,4688184
2322;23,56251954
2323;23,23065307
2324;23,23065307
2325;23,23065307
2326;23,23065307
2327;23,23065307
2328;23,23065307
2329;15,12046268
2330;23,04070504
2331;23,04070504
2332;23,04070504
2333;23,04070504
2334;23,04070504
2335;23,04070504
2336;97,13097217
2337;108,3777163
2338;119,6244605
2339;119,6244605
2340;143,14038
2341;143,14038
2342;95,08610959
2343;143,14038
2344;143,14038
2345;84,35058109
2346;36,00110162
2347;23,76072707
2348;23,76072707
2349;23,76072707
2350;23,76072707
2351;23,76072707
2352;23,76072707
2353;23,13772211
2354;23,13772211
2355;23,13772211
2356;23,13772211
2357;23,13772211
2358;23,13772211
2359;23,13772211
2360;94,58420342
2361;105,5360586
2362;116,4879137
2363;116,4879137
2364;139,3872472
2365;139,3872472
2366;92,59295704
2367;139,3872472
2368;139,3872472
2369;82,1389135
2370;35,05715472
2371;23,13772211
2372;23,13772211
2373;23,13772211
2374;23,13772211
2375;23,13772211
2376;23,13772211
2377;22,6167966
2378;22,6167966
2379;22,6167966
2380;22,6167966
2381;22,6167966
2382;22,6167966
2383;22,6167966
2384;92,45472305
2385;103,1600068
2386;113,8652905
2387;113,8652905
2388;136,2490656
2389;136,2490656
2390;90,50830783
2391;136,2490656
2392;136,2490656
2393;80,28962791
2394;34,26787363
2395;22,6167966
2396;22,6167966
2397;22,6167966
2398;22,6167966
2399;22,6167966
2400;22,6167966
2401;34,9204104
2402;21,16388509
2403;21,16388509
2404;21,16388509
2405;21,16388509
2406;21,16388509
2407;21,16388509
2408;90,15815049
2409;112,6976881
2410;123,9674569
2411;123,9674569
2412;146,5069945
2413;146,5069945
2414;101,4279193
2415;146,5069945
2416;112,6976881
2417;52,90971273
2418;34,9204104
2419;22,22207935
2420;21,16388509
2421;21,16388509
2422;21,16388509
2423;21,16388509
2424;21,16388509
2425;35,84195963
2426;32,25776367
2427;32,25776367
2428;32,25776367
2429;32,25776367
2430;32,25776367
2431;32,25776367
2432;32,25776367
2433;32,25776367
2434;32,25776367
2435;32,25776367
2436;32,25776367
2437;32,25776367
2438;32,25776367
2439;32,25776367
2440;32,25776367
2441;32,25776367
2442;32,25776367
2443;32,25776367
2444;32,25776367
2445;32,25776367
2446;32,25776367
2447;32,25776367
2448;32,25776367
2449;32,13912326
2450;32,13912326
2451;32,13912326
2452;32,13912326
2453;32,13912326
2454;32,13912326
2455;32,13912326
2456;32,13912326
2457;32,13912326
2458;32,13912326
2459;32,13912326
2460;32,13912326
2461;32,13912326
2462;32,13912326
2463;32,13912326
2464;32,13912326
2465;32,13912326
2466;32,13912326
2467;32,13912326
2468;32,13912326
2469;32,13912326
2470;32,13912326
2471;32,13912326
2472;32,13912326
2473;22,37436681
2474;22,37436681
2475;22,37436681
2476;22,37436681
2477;22,37436681
2478;22,37436681
2479;22,37436681
2480;95,31480261
2481;107,2291529
2482;119,1435033
2483;119,1435033
2484;142,9722039
2485;142,9722039
2486;95,31480261
2487;142,9722039
2488;142,9722039
2489;83,40045228
2490;23,82870065
2491;23,49308515
2492;23,49308515
2493;23,49308515
2494;23,49308515
2495;23,49308515
2496;23,49308515
2497;14,93241413
2498;22,75415486
2499;22,75415486
2500;22,75415486
2501;22,75415486
2502;22,75415486
2503;22,75415486
2504;95,92298408
2505;107,0298559
2506;118,1367278
2507;118,1367278
2508;141,3601871
2509;141,3601871
2510;93,90355283
2511;141,3601871
2512;141,3601871
2513;83,3015388
2514;35,55336697
2515;23,4652222
2516;23,4652222
2517;23,4652222
2518;23,4652222
2519;23,4652222
2520;23,4652222
2521;22,81214366
2522;22,81214366
2523;22,81214366
2524;22,81214366
2525;22,81214366
2526;22,81214366
2527;22,81214366
2528;93,25327819
2529;104,0510262
2530;114,8487742
2531;114,8487742
2532;137,4258837
2533;137,4258837
2534;91,29005128
2535;137,4258837
2536;137,4258837
2537;80,98311001
2538;34,56385404
2539;22,81214366
2540;22,81214366
2541;22,81214366
2542;22,81214366
2543;22,81214366
2544;22,81214366
2545;22,19354461
2546;22,19354461
2547;22,19354461
2548;22,19354461
2549;22,19354461
2550;22,19354461
2551;22,19354461
2552;90,72452025
2553;101,2294647
2554;111,7344091
2555;111,7344091
2556;133,699293
2557;133,699293
2558;88,81453035
2559;133,699293
2560;133,699293
2561;78,78708337
2562;33,62658275
2563;22,19354461
2564;22,19354461
2565;22,19354461
2566;22,19354461
2567;22,19354461
2568;22,19354461
2569;33,99970386
2570;20,60588113
2571;20,60588113
2572;20,60588113
2573;20,60588113
2574;20,60588113
2575;20,60588113
2576;87,7810536
2577;109,726317
2578;120,6989487
2579;120,6989487
2580;142,6442121
2581;142,6442121
2582;98,7536853
2583;142,6442121
2584;109,726317
2585;51,51470282
2586;33,99970386
2587;21,63617518
2588;20,60588113
2589;20,60588113
2590;20,60588113
2591;20,60588113
2592;20,60588113
2593;35,66412832
2594;32,09771549
2595;32,09771549
2596;32,09771549
2597;32,09771549
2598;32,09771549
2599;32,09771549
2600;32,09771549
2601;32,09771549
2602;32,09771549
2603;32,09771549
2604;32,09771549
2605;32,09771549
2606;32,09771549
2607;32,09771549
2608;32,09771549
2609;32,09771549
2610;32,09771549
2611;32,09771549
2612;32,09771549
2613;32,09771549
2614;32,09771549
2615;32,09771549
2616;32,09771549
2617;31,65675584
2618;31,65675584
2619;31,65675584
2620;31,65675584
2621;31,65675584
2622;31,65675584
2623;31,65675584
2624;31,65675584
2625;31,65675584
2626;31,65675584
2627;31,65675584
2628;31,65675584
2629;31,65675584
2630;31,65675584
2631;31,65675584
2632;31,65675584
2633;31,65675584
2634;31,65675584
2635;31,65675584
2636;31,65675584
2637;31,65675584
2638;31,65675584
2639;31,65675584
2640;31,65675584
2641;21,10906928
2642;21,10906928
2643;21,10906928
2644;21,10906928
2645;21,10906928
2646;21,10906928
2647;21,10906928
2648;89,92463514
2649;101,1652145
2650;112,4057939
2651;112,4057939
2652;134,8869527
2653;134,8869527
2654;89,92463514
2655;134,8869527
2656;134,8869527
2657;78,68405575
2658;22,48115878
2659;22,16452275
2660;22,16452275
2661;22,16452275
2662;22,16452275
2663;22,16452275
2664;22,16452275
2665;13,92948851
2666;21,22588725
2667;21,22588725
2668;21,22588725
2669;21,22588725
2670;21,22588725
2671;21,22588725
2672;89,48038093
2673;99,84126715
2674;110,2021534
2675;110,2021534
2676;131,8658245
2677;131,8658245
2678;87,59658344
2679;131,8658245
2680;131,8658245
2681;77,7066466
2682;33,16544883
2683;21,88919623
2684;21,88919623
2685;21,88919623
2686;21,88919623
2687;21,88919623
2688;21,88919623
2689;21,44471418
2690;21,44471418
2691;21,44471418
2692;21,44471418
2693;21,44471418
2694;21,44471418
2695;21,44471418
2696;87,66339222
2697;97,81389026
2698;107,9643883
2699;107,9643883
2700;129,1881569
2701;129,1881569
2702;85,81784712
2703;129,1881569
2704;129,1881569
2705;76,12873535
2706;32,49199118
2707;21,44471418
2708;21,44471418
2709;21,44471418
2710;21,44471418
2711;21,44471418
2712;21,44471418
2713;21,83540832
2714;21,83540832
2715;21,83540832
2716;21,83540832
2717;21,83540832
2718;21,83540832
2719;21,83540832
2720;89,26050249
2721;99,5959291
2722;109,9313557
2723;109,9313557
2724;131,5417931
2725;131,5417931
2726;87,38133402
2727;131,5417931
2728;131,5417931
2729;77,51569953
2730;33,083952
2731;21,83540832
2732;21,83540832
2733;21,83540832
2734;21,83540832
2735;21,83540832
2736;21,83540832
2737;34,0992397
2738;20,66620588
2739;20,66620588
2740;20,66620588
2741;20,66620588
2742;20,66620588
2743;20,66620588
2744;88,03803705
2745;110,0475463
2746;121,0523009
2747;121,0523009
2748;143,0618102
2749;143,0618102
2750;99,04279168
2751;143,0618102
2752;110,0475463
2753;51,6655147
2754;34,0992397
2755;21,69951617
2756;20,66620588
2757;20,66620588
2758;20,66620588
2759;20,66620588
2760;20,66620588
2761;36,13834515
2762;32,52451063
2763;32,52451063
2764;32,52451063
2765;32,52451063
2766;32,52451063
2767;32,52451063
2768;32,52451063
2769;32,52451063
2770;32,52451063
2771;32,52451063
2772;32,52451063
2773;32,52451063
2774;32,52451063
2775;32,52451063
2776;32,52451063
2777;32,52451063
2778;32,52451063
2779;32,52451063
2780;32,52451063
2781;32,52451063
2782;32,52451063
2783;32,52451063
2784;32,52451063
2785;32,0319305
2786;32,0319305
2787;32,0319305
2788;32,0319305
2789;32,0319305
2790;32,0319305
2791;32,0319305
2792;32,0319305
2793;32,0319305
2794;32,0319305
2795;32,0319305
2796;32,0319305
2797;32,0319305
2798;32,0319305
2799;32,0319305
2800;32,0319305
2801;32,0319305
2802;32,0319305
2803;32,0319305
2804;32,0319305
2805;32,0319305
2806;32,0319305
2807;32,0319305
2808;32,0319305
2809;21,26527885
2810;21,26527885
2811;21,26527885
2812;21,26527885
2813;21,26527885
2814;21,26527885
2815;21,26527885
2816;90,59008791
2817;101,9138489
2818;113,2376099
2819;113,2376099
2820;135,8851319
2821;135,8851319
2822;90,59008791
2823;135,8851319
2824;135,8851319
2825;79,26632692
2826;22,64752198
2827;22,3285428
2828;22,3285428
2829;22,3285428
2830;22,3285428
2831;22,3285428
2832;22,3285428
2833;14,05485421
2834;21,4169207
2835;21,4169207
2836;21,4169207
2837;21,4169207
2838;21,4169207
2839;21,4169207
2840;90,28570633
2841;100,7398407
2842;111,1939752
2843;111,1939752
2844;133,0526199
2845;133,0526199
2846;88,38495462
2847;133,0526199
2848;133,0526199
2849;78,40600813
2850;33,46393859
2851;22,08619947
2852;22,08619947
2853;22,08619947
2854;22,08619947
2855;22,08619947
2856;22,08619947
2857;21,9656397
2858;21,9656397
2859;21,9656397
2860;21,9656397
2861;21,9656397
2862;21,9656397
2863;21,9656397
2864;89,79287259
2865;100,189942
2866;110,5870115
2867;110,5870115
2868;132,3263385
2869;132,3263385
2870;87,90249632
2871;132,3263385
2872;132,3263385
2873;77,97802093
2874;33,28127227
2875;21,9656397
2876;21,9656397
2877;21,9656397
2878;21,9656397
2879;21,9656397
2880;21,9656397
2881;22,04703431
2882;22,04703431
2883;22,04703431
2884;22,04703431
2885;22,04703431
2886;22,04703431
2887;22,04703431
2888;90,1256039
2889;100,5612001
2890;110,9967964
2891;110,9967964
2892;132,8166794
2893;132,8166794
2894;88,22822276
2895;132,8166794
2896;132,8166794
2897;78,2669718
2898;33,40459744
2899;22,04703431
2900;22,04703431
2901;22,04703431
2902;22,04703431
2903;22,04703431
2904;22,04703431
2905;33,25318504
2906;20,15344548
2907;20,15344548
2908;20,15344548
2909;20,15344548
2910;20,15344548
2911;20,15344548
2912;85,85367775
2913;107,3170972
2914;118,0488069
2915;118,0488069
2916;139,5122263
2917;139,5122263
2918;96,58538747
2919;139,5122263
2920;107,3170972
2921;50,3836137
2922;33,25318504
2923;21,16111775
2924;20,15344548
2925;20,15344548
2926;20,15344548
2927;20,15344548
2928;20,15344548
2929;33,3523213
2930;30,01708917
2931;30,01708917
2932;30,01708917
2933;30,01708917
2934;30,01708917
2935;30,01708917
2936;30,01708917
2937;30,01708917
2938;30,01708917
2939;30,01708917
2940;30,01708917
2941;30,01708917
2942;30,01708917
2943;30,01708917
2944;30,01708917
2945;30,01708917
2946;30,01708917
2947;30,01708917
2948;30,01708917
2949;30,01708917
2950;30,01708917
2951;30,01708917
2952;30,01708917
2953;30,26324994
2954;30,26324994
2955;30,26324994
2956;30,26324994
2957;30,26324994
2958;30,26324994
2959;30,26324994
2960;30,26324994
2961;30,26324994
2962;30,26324994
2963;30,26324994
2964;30,26324994
2965;30,26324994
2966;30,26324994
2967;30,26324994
2968;30,26324994
2969;30,26324994
2970;30,26324994
2971;30,26324994
2972;30,26324994
2973;30,26324994
2974;30,26324994
2975;30,26324994
2976;30,26324994
2977;20,74978727
2978;20,74978727
2979;20,74978727
2980;20,74978727
2981;20,74978727
2982;20,74978727
2983;20,74978727
2984;88,39409376
2985;99,44335548
2986;110,4926172
2987;110,4926172
2988;132,5911406
2989;132,5911406
2990;88,39409376
2991;132,5911406
2992;132,5911406
2993;77,34483204
2994;22,09852344
2995;21,78727663
2996;21,78727663
2997;21,78727663
2998;21,78727663
2999;21,78727663
3000;21,78727663
3001;13,59517997
3002;20,71646471
3003;20,71646471
3004;20,71646471
3005;20,71646471
3006;20,71646471
3007;20,71646471
3008;87,33284655
3009;97,44507089
3010;107,5572952
3011;107,5572952
3012;128,701037
3013;128,701037
3014;85,49426031
3015;128,701037
3016;128,701037
3017;75,84168253
3018;32,36947611
3019;21,36385423
3020;21,36385423
3021;21,36385423
3022;21,36385423
3023;21,36385423
3024;21,36385423
3025;21,68889802
3026;21,68889802
3027;21,68889802
3028;21,68889802
3029;21,68889802
3030;21,68889802
3031;21,68889802
3032;88,66158614
3033;98,92766453
3034;109,1937429
3035;109,1937429
3036;130,6591796
3037;130,6591796
3038;86,79502643
3039;130,6591796
3040;130,6591796
3041;76,99558796
3042;32,86196669
3043;21,68889802
3044;21,68889802
3045;21,68889802
3046;21,68889802
3047;21,68889802
3048;21,68889802
3049;22,27493922
3050;22,27493922
3051;22,27493922
3052;22,27493922
3053;22,27493922
3054;22,27493922
3055;22,27493922
3056;91,05725156
3057;101,6007228
3058;112,144194
3059;112,144194
3060;134,1896339
3061;134,1896339
3062;89,14025679
3063;134,1896339
3064;134,1896339
3065;79,07603425
3066;33,74990792
3067;22,27493922
3068;22,27493922
3069;22,27493922
3070;22,27493922
3071;22,27493922
3072;22,27493922
3073;33,75086425
3074;20,45506924
3075;20,45506924
3076;20,45506924
3077;20,45506924
3078;20,45506924
3079;20,45506924
3080;87,13859498
3081;108,9232437
3082;119,8155681
3083;119,8155681
3084;141,6002168
3085;141,6002168
3086;98,03091936
3087;141,6002168
3088;108,9232437
3089;51,13767311
3090;33,75086425
3091;21,47782271
3092;20,45506924
3093;20,45506924
3094;20,45506924
3095;20,45506924
3096;20,45506924
3097;33,11521289
3098;29,8036916
3099;29,8036916
3100;29,8036916
3101;29,8036916
3102;29,8036916
3103;29,8036916
3104;29,8036916
3105;29,8036916
3106;29,8036916
3107;29,8036916
3108;29,8036916
3109;29,8036916
3110;29,8036916
3111;29,8036916
3112;29,8036916
3113;29,8036916
3114;29,8036916
3115;29,8036916
3116;29,8036916
3117;29,8036916
3118;29,8036916
3119;29,8036916
3120;29,8036916
3121;29,35211147
3122;29,35211147
3123;29,35211147
3124;29,35211147
3125;29,35211147
3126;29,35211147
3127;29,35211147
3128;29,35211147
3129;29,35211147
3130;29,35211147
3131;29,35211147
3132;29,35211147
3133;29,35211147
3134;29,35211147
3135;29,35211147
3136;29,35211147
3137;29,35211147
3138;29,35211147
3139;29,35211147
3140;29,35211147
3141;29,35211147
3142;29,35211147
3143;29,35211147
3144;29,35211147
3145;21,06220641
3146;21,06220641
3147;21,06220641
3148;21,06220641
3149;21,06220641
3150;21,06220641
3151;21,06220641
3152;89,72499931
3153;100,9406242
3154;112,1562491
3155;112,1562491
3156;134,587499
3157;134,587499
3158;89,72499931
3159;134,587499
3160;134,587499
3161;78,50937439
3162;22,43124983
3163;22,11531673
3164;22,11531673
3165;22,11531673
3166;22,11531673
3167;22,11531673
3168;22,11531673
3169;14,37871561
3170;21,91042378
3171;21,91042378
3172;21,91042378
3173;21,91042378
3174;21,91042378
3175;21,91042378
3176;92,36613026
3177;103,0611559
3178;113,7561815
3179;113,7561815
3180;136,1185077
3181;136,1185077
3182;90,42158015
3183;136,1185077
3184;136,1185077
3185;80,21269207
3186;34,23503716
3187;22,59512453
3188;22,59512453
3189;22,59512453
3190;22,59512453
3191;22,59512453
3192;22,59512453
3193;22,48656522
3194;22,48656522
3195;22,48656522
3196;22,48656522
3197;22,48656522
3198;22,48656522
3199;22,48656522
3200;91,92235296
3201;102,5659938
3202;113,2096347
3203;113,2096347
3204;135,4645202
3205;135,4645202
3206;89,98714553
3207;135,4645202
3208;135,4645202
3209;79,82730652
3210;34,07055336
3211;22,48656522
3212;22,48656522
3213;22,48656522
3214;22,48656522
3215;22,48656522
3216;22,48656522
3217;21,88424509
3218;21,88424509
3219;21,88424509
3220;21,88424509
3221;21,88424509
3222;21,88424509
3223;21,88424509
3224;89,46014128
3225;99,81868395
3226;110,1772266
3227;110,1772266
3228;131,8359977
3229;131,8359977
3230;87,57676988
3231;131,8359977
3232;131,8359977
3233;77,68907006
3234;33,1579471
3235;21,88424509
3236;21,88424509
3237;21,88424509
3238;21,88424509
3239;21,88424509
3240;21,88424509
3241;33,42737277
3242;20,2590138
3243;20,2590138
3244;20,2590138
3245;20,2590138
3246;20,2590138
3247;20,2590138
3248;86,30339878
3249;107,8792485
3250;118,6671733
3251;118,6671733
3252;140,243023
3253;140,243023
3254;97,09132363
3255;140,243023
3256;107,8792485
3257;50,64753449
3258;33,42737277
3259;21,27196449
3260;20,2590138
3261;20,2590138
3262;20,2590138
3263;20,2590138
3264;20,2590138
3265;35,36774281
3266;31,83096853
3267;31,83096853
3268;31,83096853
3269;31,83096853
3270;31,83096853
3271;31,83096853
3272;31,83096853
3273;31,83096853
3274;31,83096853
3275;31,83096853
3276;31,83096853
3277;31,83096853
3278;31,83096853
3279;31,83096853
3280;31,83096853
3281;31,83096853
3282;31,83096853
3283;31,83096853
3284;31,83096853
3285;31,83096853
3286;31,83096853
3287;31,83096853
3288;31,83096853
3289;32,13912326
3290;32,13912326
3291;32,13912326
3292;32,13912326
3293;32,13912326
3294;32,13912326
3295;32,13912326
3296;32,13912326
3297;32,13912326
3298;32,13912326
3299;32,13912326
3300;32,13912326
3301;32,13912326
3302;32,13912326
3303;32,13912326
3304;32,13912326
3305;32,13912326
3306;32,13912326
3307;32,13912326
3308;32,13912326
3309;32,13912326
3310;32,13912326
3311;32,13912326
3312;32,13912326
3313;21,04658545
3314;21,04658545
3315;21,04658545
3316;21,04658545
3317;21,04658545
3318;21,04658545
3319;21,04658545
3320;89,65845403
3321;100,8657608
3322;112,0730675
3323;112,0730675
3324;134,487681
3325;134,487681
3326;89,65845403
3327;134,487681
3328;134,487681
3329;78,45114728
3330;22,41461351
3331;22,09891473
3332;22,09891473
3333;22,09891473
3334;22,09891473
3335;22,09891473
3336;22,09891473
3337;13,74143995
3338;20,93933707
3339;20,93933707
3340;20,93933707
3341;20,93933707
3342;20,93933707
3343;20,93933707
3344;88,27239285
3345;98,49340675
3346;108,7144207
3347;108,7144207
3348;130,0856316
3349;130,0856316
3350;86,41402668
3351;130,0856316
3352;130,0856316
3353;76,65760431
3354;32,71771418
3355;21,59369136
3356;21,59369136
3357;21,59369136
3358;21,59369136
3359;21,59369136
3360;21,59369136
3361;20,94006759
3362;20,94006759
3363;20,94006759
3364;20,94006759
3365;20,94006759
3366;20,94006759
3367;20,94006759
3368;85,60045811
3369;95,5120901
3370;105,4237221
3371;105,4237221
3372;126,1480435
3373;126,1480435
3374;83,7983432
3375;126,1480435
3376;126,1480435
3377;74,33723993
3378;31,72737513
3379;20,94006759
3380;20,94006759
3381;20,94006759
3382;20,94006759
3383;20,94006759
3384;20,94006759
3385;20,71216267
3386;20,71216267
3387;20,71216267
3388;20,71216267
3389;20,71216267
3390;20,71216267
3391;20,71216267
3392;84,66881044
3393;94,47256744
3394;104,2763244
3395;104,2763244
3396;124,7750891
3397;124,7750891
3398;82,88630917
3399;124,7750891
3400;124,7750891
3401;73,52817749
3402;31,38206466
3403;20,71216267
3404;20,71216267
3405;20,71216267
3406;20,71216267
3407;20,71216267
3408;20,71216267
3409;31,80991533
3410;19,27873656
3411;19,27873656
3412;19,27873656
3413;19,27873656
3414;19,27873656
3415;19,27873656
3416;82,12741776
3417;102,6592722
3418;112,9251994
3419;112,9251994
3420;133,4570539
3421;133,4570539
3422;92,39334498
3423;133,4570539
3424;102,6592722
3425;48,19684141
3426;31,80991533
3427;20,24267339
3428;19,27873656
3429;19,27873656
3430;19,27873656
3431;19,27873656
3432;19,27873656
3433;31,6283825
3434;28,46554425
3435;28,46554425
3436;28,46554425
3437;28,46554425
3438;28,46554425
3439;28,46554425
3440;28,46554425
3441;28,46554425
3442;28,46554425
