datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_dri_bof_hydrogen_external_steel_demand,P100000120426_dri_bof_hydrogen_external_steel_demand,P100000120428_dri_bof_hydrogen_external_steel_demand,P100000120425_dri_bof_hydrogen_external_steel_demand,P100000120427_dri_bof_hydrogen_external_steel_demand,P100000120422_dri_bof_hydrogen_external_steel_demand,P100000120432_dri_bof_hydrogen_external_steel_demand,P100000120424_dri_bof_hydrogen_external_steel_demand,P100000120421_dri_bof_hydrogen_external_steel_demand
2030-10-13 02:45:00,13.479,0.0,-0.01658,8.553,36.93579360787116,42.106269438151344,62.3788322191823,-0.0101540764772602,56.96823009337647,225.0,100.0,34.902644030334,94.9940267710655,30.64323445402375,55.15782200604025,24.514587552016476,117.627500932799,66.89418077311275,144.0232018750985,251.27452242217
2030-10-13 03:00:00,10.016,0.0,-0.01658,0.29,36.935793607800086,42.10626943421618,62.37883217109096,-0.0101540764772602,56.97252987297311,225.0,100.0,34.902644030334,94.9940267710655,30.64323445402375,55.15782200604025,24.514587552016476,117.627500932799,66.89418077311275,144.0232018750985,251.27452242217
2030-10-13 03:15:00,10.016,0.0,-0.01658,0.29,36.935793607800086,42.10626943421618,62.37883217109096,-0.0101540764772602,56.97252987297311,225.0,100.0,34.902644030334,94.9940267710655,30.64323445402375,55.15782200604025,24.514587552016476,117.627500932799,66.89418077311275,144.0232018750985,251.27452242217
2030-10-13 03:30:00,10.016,0.0,-0.01658,0.29,36.935793607800086,42.10626943421618,62.37883217109096,-0.0101540764772602,56.97252987297311,225.0,100.0,34.902644030334,94.9940267710655,30.64323445402375,55.15782200604025,24.514587552016476,117.627500932799,66.89418077311275,144.0232018750985,251.27452242217
2030-10-13 03:45:00,10.016,0.0,-0.01658,0.29,36.935793607800086,42.10626943421618,62.37883217109096,-0.0101540764772602,56.97252987297311,225.0,100.0,34.902644030334,94.9940267710655,30.64323445402375,55.15782200604025,24.514587552016476,117.627500932799,66.89418077311275,144.0232018750985,251.27452242217
2030-10-13 04:00:00,18.826,237.21,-0.01658,32.668,36.935793607800086,42.10626943421618,62.37883217109096,-0.0101540764772602,56.97252987297311,225.0,100.0,34.902644030334,94.9940267710655,30.64323445402375,55.15782200604025,24.514587552016476,117.627500932799,66.89418077311275,144.0232018750985,251.27452242217
2030-10-13 04:15:00,18.826,237.21,-0.01658,32.668,36.935793607800086,42.10626943421618,62.37883217109096,-0.0101540764772602,56.97252987297311,225.0,100.0,34.902644030334,94.9940267710655,30.64323445402375,55.15782200604025,24.514587552016476,117.627500932799,66.89418077311275,144.0232018750985,251.27452242217
2030-10-13 04:30:00,18.826,237.21,-0.01658,32.668,36.935793607800086,42.10626943421618,62.37883217109096,-0.0101540764772602,56.97252987297311,225.0,100.0,34.902644030334,94.9940267710655,30.64323445402375,55.15782200604025,24.514587552016476,117.627500932799,66.89418077311275,144.0232018750985,251.27452242217
2030-10-13 04:45:00,18.826,237.21,-0.01658,32.668,36.935793607800086,42.10626943421618,62.37883217109096,-0.0101540764772602,56.97252987297311,225.0,100.0,34.902644030334,94.9940267710655,30.64323445402375,55.15782200604025,24.514587552016476,117.627500932799,66.89418077311275,144.0232018750985,251.27452242217
2030-10-13 05:00:00,13.479,237.21,-0.01658,4.641,36.935793607800086,42.10626943421618,62.37883217109096,-0.0101540764772602,56.97252987297311,225.0,100.0,34.902644030334,94.9940267710655,30.64323445402375,55.15782200604025,24.514587552016476,117.627500932799,66.89418077311275,144.0232018750985,251.27452242217
