datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_bf_bof_natural_gas_external_steel_demand,P100000120426_bf_bof_natural_gas_external_steel_demand,P100000120428_bf_bof_natural_gas_external_steel_demand,P100000120425_bf_bof_natural_gas_external_steel_demand,P100000120427_bf_bof_natural_gas_external_steel_demand,P100000120422_bf_bof_natural_gas_external_steel_demand,P100000120432_bf_bof_natural_gas_external_steel_demand,P100000120424_bf_bof_natural_gas_external_steel_demand,P100000120421_bf_bof_natural_gas_external_steel_demand
2035-10-25 08:45:00,0.0,56.908,-0.01563,119.02,26.46347630905318,35.74907402634452,67.93451650484624,-0.0095724061128709,38.78996191826828,225.0,100.0,34.78566901828075,94.67565757347275,30.54053470857,54.97296246387875,24.43242776108245,121.245796819795,66.66998726118725,143.5405130840905,250.4323845352175
2035-10-25 09:00:00,0.0,56.908,-0.01563,81.886,26.463476212245546,35.749073941400944,67.93451642344404,-0.0095724061128709,38.81743839578903,225.0,100.0,34.78566901828075,94.67565757347275,30.54053470857,54.97296246387875,24.43242776108245,121.245796819795,66.66998726118725,143.5405130840905,250.4323845352175
2035-10-25 09:15:00,0.0,56.908,-0.01563,81.886,26.463476212245546,35.749073941400944,67.93451642344404,-0.0095724061128709,38.81743839578903,225.0,100.0,34.78566901828075,94.67565757347275,30.54053470857,54.97296246387875,24.43242776108245,121.245796819795,66.66998726118725,143.5405130840905,250.4323845352175
2035-10-25 09:30:00,0.0,56.908,-0.01563,81.886,26.463476212245546,35.749073941400944,67.93451642344404,-0.0095724061128709,38.81743839578903,225.0,100.0,34.78566901828075,94.67565757347275,30.54053470857,54.97296246387875,24.43242776108245,121.245796819795,66.66998726118725,143.5405130840905,250.4323845352175
2035-10-25 09:45:00,0.0,56.908,-0.01563,81.886,26.463476212245546,35.749073941400944,67.93451642344404,-0.0095724061128709,38.81743839578903,225.0,100.0,34.78566901828075,94.67565757347275,30.54053470857,54.97296246387875,24.43242776108245,121.245796819795,66.66998726118725,143.5405130840905,250.4323845352175
2035-10-25 10:00:00,0.0,56.908,-0.01563,68.0,26.463476212245546,35.749073941400944,67.93451642344404,-0.0095724061128709,38.81743839578903,225.0,100.0,34.78566901828075,94.67565757347275,30.54053470857,54.97296246387875,24.43242776108245,121.245796819795,66.66998726118725,143.5405130840905,250.4323845352175
2035-10-25 10:15:00,0.0,56.908,-0.01563,68.0,26.463476212245546,35.749073941400944,67.93451642344404,-0.0095724061128709,38.81743839578903,225.0,100.0,34.78566901828075,94.67565757347275,30.54053470857,54.97296246387875,24.43242776108245,121.245796819795,66.66998726118725,143.5405130840905,250.4323845352175
2035-10-25 10:30:00,0.0,56.908,-0.01563,68.0,26.463476212245546,35.749073941400944,67.93451642344404,-0.0095724061128709,38.81743839578903,225.0,100.0,34.78566901828075,94.67565757347275,30.54053470857,54.97296246387875,24.43242776108245,121.245796819795,66.66998726118725,143.5405130840905,250.4323845352175
2035-10-25 10:45:00,0.0,56.908,-0.01563,68.0,26.463476212245546,35.749073941400944,67.93451642344404,-0.0095724061128709,38.81743839578903,225.0,100.0,34.78566901828075,94.67565757347275,30.54053470857,54.97296246387875,24.43242776108245,121.245796819795,66.66998726118725,143.5405130840905,250.4323845352175
2035-10-25 11:00:00,0.0,56.908,-0.01563,67.91,26.463476212245546,35.749073941400944,67.93451642344404,-0.0095724061128709,38.81743839578903,225.0,100.0,34.78566901828075,94.67565757347275,30.54053470857,54.97296246387875,24.43242776108245,121.245796819795,66.66998726118725,143.5405130840905,250.4323845352175
2035-10-25 11:15:00,0.0,56.908,-0.01563,67.91,26.463476212245546,35.749073941400944,67.93451642344404,-0.0095724061128709,38.81743839578903,225.0,100.0,34.78566901828075,94.67565757347275,30.54053470857,54.97296246387875,24.43242776108245,121.245796819795,66.66998726118725,143.5405130840905,250.4323845352175
2035-10-25 11:30:00,0.0,56.908,-0.01563,67.91,26.463476212245546,35.749073941400944,67.93451642344404,-0.0095724061128709,38.81743839578903,225.0,100.0,34.78566901828075,94.67565757347275,30.54053470857,54.97296246387875,24.43242776108245,121.245796819795,66.66998726118725,143.5405130840905,250.4323845352175
2035-10-25 11:45:00,0.0,56.908,-0.01563,67.91,26.463476212245546,35.749073941400944,67.93451642344404,-0.0095724061128709,38.81743839578903,225.0,100.0,34.78566901828075,94.67565757347275,30.54053470857,54.97296246387875,24.43242776108245,121.245796819795,66.66998726118725,143.5405130840905,250.4323845352175
2035-10-25 12:00:00,0.0,24.089,-0.01563,51.34,26.46347623850832,35.74907403746287,67.93451634193097,-0.0095724061128709,38.82242118522615,225.0,100.0,34.78566901828075,94.67565757347275,30.54053470857,54.97296246387875,24.43242776108245,121.245796819795,66.66998726118725,143.5405130840905,250.4323845352175
2035-10-25 12:15:00,0.0,24.089,-0.01563,51.34,26.46347623850832,35.74907403746287,67.93451634193097,-0.0095724061128709,38.82242118522615,225.0,100.0,34.78566901828075,94.67565757347275,30.54053470857,54.97296246387875,24.43242776108245,121.245796819795,66.66998726118725,143.5405130840905,250.4323845352175
2035-10-25 12:30:00,0.0,24.089,-0.01563,51.34,26.46347623850832,35.74907403746287,67.93451634193097,-0.0095724061128709,38.82242118522615,225.0,100.0,34.78566901828075,94.67565757347275,30.54053470857,54.97296246387875,24.43242776108245,121.245796819795,66.66998726118725,143.5405130840905,250.4323845352175
