datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_bf_bof_hydrogen_external_steel_demand,P100000120426_bf_bof_hydrogen_external_steel_demand,P100000120428_bf_bof_hydrogen_external_steel_demand,P100000120425_bf_bof_hydrogen_external_steel_demand,P100000120427_bf_bof_hydrogen_external_steel_demand,P100000120422_bf_bof_hydrogen_external_steel_demand,P100000120432_bf_bof_hydrogen_external_steel_demand,P100000120424_bf_bof_hydrogen_external_steel_demand,P100000120421_bf_bof_hydrogen_external_steel_demand
2045-06-27 02:30:00,42.683,162.18,-0.015734,17.355,11.8629095465113,27.153015228269144,39.37321936918181,-0.010222467389325,36.25608224233986,225.0,100.0,33.02561466144625,89.885342774824,28.9952718727815,52.1914893486075,23.1962174870257,115.9810874351285,63.29667845843975,136.27777772647624,237.7612292392135
2045-06-27 02:45:00,42.683,162.18,-0.015734,17.355,11.8629095465113,27.153015228269144,39.37321936918181,-0.010222467389325,36.25608224233986,225.0,100.0,33.02561466144625,89.885342774824,28.9952718727815,52.1914893486075,23.1962174870257,115.9810874351285,63.29667845843975,136.27777772647624,237.7612292392135
2045-06-27 03:00:00,0.0,162.18,-0.015734,17.856,11.862909546510895,27.15301441242858,39.37321934711353,-0.010222467389325,36.32036089007524,225.0,100.0,33.02561466144625,89.885342774824,28.9952718727815,52.1914893486075,23.1962174870257,115.9810874351285,63.29667845843975,136.27777772647624,237.7612292392135
2045-06-27 03:15:00,0.0,162.18,-0.015734,17.856,11.862909546510895,27.15301441242858,39.37321934711353,-0.010222467389325,36.32036089007524,225.0,100.0,33.02561466144625,89.885342774824,28.9952718727815,52.1914893486075,23.1962174870257,115.9810874351285,63.29667845843975,136.27777772647624,237.7612292392135
2045-06-27 03:30:00,0.0,162.18,-0.015734,17.856,11.862909546510895,27.15301441242858,39.37321934711353,-0.010222467389325,36.32036089007524,225.0,100.0,33.02561466144625,89.885342774824,28.9952718727815,52.1914893486075,23.1962174870257,115.9810874351285,63.29667845843975,136.27777772647624,237.7612292392135
2045-06-27 03:45:00,0.0,162.18,-0.015734,17.856,11.862909546510895,27.15301441242858,39.37321934711353,-0.010222467389325,36.32036089007524,225.0,100.0,33.02561466144625,89.885342774824,28.9952718727815,52.1914893486075,23.1962174870257,115.9810874351285,63.29667845843975,136.27777772647624,237.7612292392135
2045-06-27 04:00:00,0.0,270.28,-0.015734,0.082,11.862909546510895,27.15301441242858,39.37321934711353,-0.010222467389325,36.32036089007524,225.0,100.0,33.02561466144625,89.885342774824,28.9952718727815,52.1914893486075,23.1962174870257,115.9810874351285,63.29667845843975,136.27777772647624,237.7612292392135
2045-06-27 04:15:00,0.0,270.28,-0.015734,0.082,11.862909546510895,27.15301441242858,39.37321934711353,-0.010222467389325,36.32036089007524,225.0,100.0,33.02561466144625,89.885342774824,28.9952718727815,52.1914893486075,23.1962174870257,115.9810874351285,63.29667845843975,136.27777772647624,237.7612292392135
2045-06-27 04:30:00,0.0,270.28,-0.015734,0.082,11.862909546510895,27.15301441242858,39.37321934711353,-0.010222467389325,36.32036089007524,225.0,100.0,33.02561466144625,89.885342774824,28.9952718727815,52.1914893486075,23.1962174870257,115.9810874351285,63.29667845843975,136.27777772647624,237.7612292392135
2045-06-27 04:45:00,0.0,270.28,-0.015734,0.082,11.862909546510895,27.15301441242858,39.37321934711353,-0.010222467389325,36.32036089007524,225.0,100.0,33.02561466144625,89.885342774824,28.9952718727815,52.1914893486075,23.1962174870257,115.9810874351285,63.29667845843975,136.27777772647624,237.7612292392135
