block_id,block_start,block_end,block_duration_h,capacity_price_EUR_per_MW_h,missing_capacity_price_flag,price_inconsistency_flag,number_of_timesteps,opportunity_cost_EUR_per_MW_h,activation_expected,capacity_profitable,activation_profitable,technically_feasible,bid_eligible,activation_steps,price_fail_steps,missing_price_steps,min_price_margin_EUR_per_MWh,peak_activation_MW,technical_capacity_MW,compliant_capacity_MW,bid_increment_MW,reserved_capacity_MW,capacity_revenue_EUR,charge_headroom_MW,storage_headroom_MW,activated_energy_MWh,activation_cost_EUR
2025-11-22_00:00_04:00,2025-11-22 00:00:00+01:00,2025-11-22 04:00:00+01:00,4.0,3.98,False,False,16,0.0,True,True,False,True,False,7,7,0,-104.84764705882353,0.616,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-22_04:00_08:00,2025-11-22 04:00:00+01:00,2025-11-22 08:00:00+01:00,4.0,3.99,False,False,16,0.0,True,True,False,True,False,7,7,0,-92.92764705882354,5.552,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-22_08:00_12:00,2025-11-22 08:00:00+01:00,2025-11-22 12:00:00+01:00,4.0,8.7,False,False,16,0.0,True,True,False,True,False,15,15,0,-136.63764705882352,57.304,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-22_12:00_16:00,2025-11-22 12:00:00+01:00,2025-11-22 16:00:00+01:00,4.0,7.16,False,False,16,0.0,True,True,False,True,False,10,10,0,-96.47764705882355,159.136,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-22_16:00_20:00,2025-11-22 16:00:00+01:00,2025-11-22 20:00:00+01:00,4.0,1.01,False,False,16,0.0,True,True,False,True,False,13,13,1,-211.93764705882353,167.612,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-22_20:00_00:00,2025-11-22 20:00:00+01:00,2025-11-23 00:00:00+01:00,4.0,1.9,False,False,16,0.0,True,True,False,True,False,6,6,0,-140.75764705882352,2.684,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-23_00:00_04:00,2025-11-23 00:00:00+01:00,2025-11-23 04:00:00+01:00,4.0,5.15,False,False,16,0.0,True,True,False,True,False,1,1,1,,0.0,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-23_04:00_08:00,2025-11-23 04:00:00+01:00,2025-11-23 08:00:00+01:00,4.0,7.74,False,False,16,0.0,True,True,False,True,False,1,1,0,-49.00764705882353,3.276,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-23_08:00_12:00,2025-11-23 08:00:00+01:00,2025-11-23 12:00:00+01:00,4.0,9.9,False,False,16,0.0,True,True,False,True,False,12,11,1,-64.68764705882353,194.364,16.0,16.0,1.0,0.0,0.0,16.0,326.88526315789477,4.0,-38.4
2025-11-23_12:00_16:00,2025-11-23 12:00:00+01:00,2025-11-23 16:00:00+01:00,4.0,9.14,False,False,16,0.0,True,True,False,True,False,3,3,0,-106.64764705882354,18.676,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-23_16:00_20:00,2025-11-23 16:00:00+01:00,2025-11-23 20:00:00+01:00,4.0,2.02,False,False,16,0.0,True,True,False,True,False,10,10,1,-140.47764705882352,142.164,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-23_20:00_00:00,2025-11-23 20:00:00+01:00,2025-11-24 00:00:00+01:00,4.0,4.18,False,False,16,0.0,True,True,False,True,False,13,12,1,-183.86764705882354,193.22,16.0,16.0,1.0,0.0,0.0,16.0,322.1063157894737,4.0,-21.12
2025-11-24_00:00_04:00,2025-11-24 00:00:00+01:00,2025-11-24 04:00:00+01:00,4.0,9.9,False,False,16,0.0,True,True,False,True,False,12,12,2,-104.79764705882354,14.124,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-24_04:00_08:00,2025-11-24 04:00:00+01:00,2025-11-24 08:00:00+01:00,4.0,11.75,False,False,16,0.0,True,True,False,True,False,7,7,0,-88.19764705882355,10.832,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-24_08:00_12:00,2025-11-24 08:00:00+01:00,2025-11-24 12:00:00+01:00,4.0,6.55,False,False,16,0.0,True,True,False,True,False,12,12,0,-211.65764705882356,63.564,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-24_12:00_16:00,2025-11-24 12:00:00+01:00,2025-11-24 16:00:00+01:00,4.0,5.44,False,False,16,0.0,True,True,False,True,False,11,11,0,-390.43764705882353,7.52,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-24_16:00_20:00,2025-11-24 16:00:00+01:00,2025-11-24 20:00:00+01:00,4.0,1.15,False,False,16,0.0,True,True,False,True,False,15,15,1,-401.36764705882354,82.104,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-24_20:00_00:00,2025-11-24 20:00:00+01:00,2025-11-25 00:00:00+01:00,4.0,2.5,False,False,16,0.0,True,True,False,True,False,14,14,0,-96.86764705882354,145.452,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-25_00:00_04:00,2025-11-25 00:00:00+01:00,2025-11-25 04:00:00+01:00,4.0,5.88,False,False,16,0.0,True,True,False,True,False,12,12,0,-111.92764705882354,136.456,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-25_04:00_08:00,2025-11-25 04:00:00+01:00,2025-11-25 08:00:00+01:00,4.0,7.37,False,False,16,0.0,True,True,False,True,False,6,6,0,-182.74764705882353,26.476,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-25_08:00_12:00,2025-11-25 08:00:00+01:00,2025-11-25 12:00:00+01:00,4.0,4.91,False,False,16,0.0,True,True,False,True,False,9,9,0,-254.88764705882352,17.992,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-25_12:00_16:00,2025-11-25 12:00:00+01:00,2025-11-25 16:00:00+01:00,4.0,3.95,False,False,16,0.0,True,True,False,True,False,1,1,1,,0.0,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-25_16:00_20:00,2025-11-25 16:00:00+01:00,2025-11-25 20:00:00+01:00,4.0,0.78,False,False,16,0.0,True,True,False,True,False,12,12,0,-347.16764705882355,46.476,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-25_20:00_00:00,2025-11-25 20:00:00+01:00,2025-11-26 00:00:00+01:00,4.0,1.9,False,False,16,0.0,True,True,False,True,False,16,16,0,-1495.3576470588234,50.456,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-26_00:00_04:00,2025-11-26 00:00:00+01:00,2025-11-26 04:00:00+01:00,4.0,4.2,False,False,16,0.0,True,True,False,True,False,12,12,0,-101.34764705882353,30.548,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-26_04:00_08:00,2025-11-26 04:00:00+01:00,2025-11-26 08:00:00+01:00,4.0,4.91,False,False,16,0.0,True,True,False,True,False,8,8,1,-260.90764705882356,2.66,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-26_08:00_12:00,2025-11-26 08:00:00+01:00,2025-11-26 12:00:00+01:00,4.0,3.8,False,False,16,0.0,True,True,False,True,False,11,11,0,-132.08764705882353,6.32,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-26_12:00_16:00,2025-11-26 12:00:00+01:00,2025-11-26 16:00:00+01:00,4.0,2.98,False,False,16,0.0,True,True,False,True,False,5,5,0,-211.24764705882353,4.0,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-26_16:00_20:00,2025-11-26 16:00:00+01:00,2025-11-26 20:00:00+01:00,4.0,0.71,False,False,16,0.0,True,True,False,True,False,9,9,0,-173.49764705882353,9.848,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-26_20:00_00:00,2025-11-26 20:00:00+01:00,2025-11-27 00:00:00+01:00,4.0,1.48,False,False,16,0.0,True,True,False,True,False,15,15,0,-117.54764705882354,57.396,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-27_00:00_04:00,2025-11-27 00:00:00+01:00,2025-11-27 04:00:00+01:00,4.0,4.0,False,False,16,0.0,True,True,False,True,False,16,16,0,-126.62764705882353,190.568,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-27_04:00_08:00,2025-11-27 04:00:00+01:00,2025-11-27 08:00:00+01:00,4.0,4.19,False,False,16,0.0,True,True,False,True,False,14,14,0,-102.56764705882352,139.656,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-27_08:00_12:00,2025-11-27 08:00:00+01:00,2025-11-27 12:00:00+01:00,4.0,6.16,False,False,16,0.0,True,True,False,True,False,15,15,0,-101.90764705882353,221.336,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-27_12:00_16:00,2025-11-27 12:00:00+01:00,2025-11-27 16:00:00+01:00,4.0,3.0,False,False,16,0.0,True,True,False,True,False,10,8,0,-84.90764705882353,26.656,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-27_16:00_20:00,2025-11-27 16:00:00+01:00,2025-11-27 20:00:00+01:00,4.0,0.99,False,False,16,0.0,True,True,False,True,False,9,9,0,-100.31764705882352,251.208,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-27_20:00_00:00,2025-11-27 20:00:00+01:00,2025-11-28 00:00:00+01:00,4.0,5.94,False,False,16,0.0,True,True,False,True,False,13,13,0,-91.24764705882353,30.108,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-28_00:00_04:00,2025-11-28 00:00:00+01:00,2025-11-28 04:00:00+01:00,4.0,19.0,False,False,16,0.0,True,True,False,True,False,13,13,0,-90.33764705882353,37.804,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-28_04:00_08:00,2025-11-28 04:00:00+01:00,2025-11-28 08:00:00+01:00,4.0,8.52,False,False,16,0.0,True,True,False,True,False,6,6,0,-109.71764705882353,1.228,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-28_08:00_12:00,2025-11-28 08:00:00+01:00,2025-11-28 12:00:00+01:00,4.0,4.75,False,False,16,0.0,True,True,False,True,False,12,12,1,-116.15764705882353,29.116,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-28_12:00_16:00,2025-11-28 12:00:00+01:00,2025-11-28 16:00:00+01:00,4.0,2.86,False,False,16,0.0,True,True,False,True,False,6,6,1,-150.36764705882354,83.076,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-28_16:00_20:00,2025-11-28 16:00:00+01:00,2025-11-28 20:00:00+01:00,4.0,0.82,False,False,16,0.0,True,True,False,True,False,15,15,0,-109.70764705882354,86.668,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-28_20:00_00:00,2025-11-28 20:00:00+01:00,2025-11-29 00:00:00+01:00,4.0,4.24,False,False,16,0.0,True,True,False,True,False,14,14,2,-109.11764705882354,47.86,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-29_00:00_04:00,2025-11-29 00:00:00+01:00,2025-11-29 04:00:00+01:00,4.0,9.89,False,False,16,0.0,True,True,False,True,False,1,1,0,-106.04764705882354,0.008,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-29_04:00_08:00,2025-11-29 04:00:00+01:00,2025-11-29 08:00:00+01:00,4.0,5.69,False,False,16,0.0,True,True,False,True,False,9,9,0,-95.27764705882353,24.264,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-29_08:00_12:00,2025-11-29 08:00:00+01:00,2025-11-29 12:00:00+01:00,4.0,4.48,False,False,16,0.0,True,True,False,True,False,9,9,1,-113.55764705882353,22.592,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-29_12:00_16:00,2025-11-29 12:00:00+01:00,2025-11-29 16:00:00+01:00,4.0,3.09,False,False,16,0.0,True,True,False,True,False,10,10,0,-132.99764705882353,103.008,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-29_16:00_20:00,2025-11-29 16:00:00+01:00,2025-11-29 20:00:00+01:00,4.0,0.79,False,False,16,0.0,True,True,False,True,False,13,13,0,-117.12764705882353,87.74,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-29_20:00_00:00,2025-11-29 20:00:00+01:00,2025-11-30 00:00:00+01:00,4.0,2.84,False,False,16,0.0,True,True,False,True,False,13,13,0,-107.96764705882353,42.9,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-30_00:00_04:00,2025-11-30 00:00:00+01:00,2025-11-30 04:00:00+01:00,4.0,7.8,False,False,16,0.0,True,True,False,True,False,13,13,1,-86.09764705882353,106.448,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-30_04:00_08:00,2025-11-30 04:00:00+01:00,2025-11-30 08:00:00+01:00,4.0,8.75,False,False,16,0.0,True,True,False,True,False,16,16,1,-96.14764705882354,102.868,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-30_08:00_12:00,2025-11-30 08:00:00+01:00,2025-11-30 12:00:00+01:00,4.0,4.91,False,False,16,0.0,True,True,False,True,False,7,7,2,-98.21764705882353,6.124,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-30_12:00_16:00,2025-11-30 12:00:00+01:00,2025-11-30 16:00:00+01:00,4.0,3.97,False,False,16,0.0,True,True,False,True,False,8,8,0,-153.82764705882354,72.636,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-30_16:00_20:00,2025-11-30 16:00:00+01:00,2025-11-30 20:00:00+01:00,4.0,0.74,False,False,16,0.0,True,True,False,True,False,12,12,1,-129.35764705882355,79.032,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-11-30_20:00_00:00,2025-11-30 20:00:00+01:00,2025-12-01 00:00:00+01:00,4.0,2.17,False,False,16,0.0,True,True,False,True,False,14,14,0,-91.64764705882354,75.636,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-01_00:00_04:00,2025-12-01 00:00:00+01:00,2025-12-01 04:00:00+01:00,4.0,5.93,False,False,16,0.0,True,True,False,True,False,8,8,0,-86.42764705882354,55.872,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-01_04:00_08:00,2025-12-01 04:00:00+01:00,2025-12-01 08:00:00+01:00,4.0,4.95,False,False,16,0.0,True,True,False,True,False,6,6,0,-163.65764705882353,6.452,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-01_08:00_12:00,2025-12-01 08:00:00+01:00,2025-12-01 12:00:00+01:00,4.0,3.93,False,False,16,0.0,True,True,False,True,False,15,15,0,-94.30764705882353,141.388,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-01_12:00_16:00,2025-12-01 12:00:00+01:00,2025-12-01 16:00:00+01:00,4.0,2.94,False,False,16,0.0,True,True,False,True,False,11,11,0,-133.08764705882353,83.296,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-01_16:00_20:00,2025-12-01 16:00:00+01:00,2025-12-01 20:00:00+01:00,4.0,0.98,False,False,16,0.0,True,True,False,True,False,16,16,0,-100.40764705882353,311.492,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-01_20:00_00:00,2025-12-01 20:00:00+01:00,2025-12-02 00:00:00+01:00,4.0,6.61,False,False,16,0.0,True,True,False,True,False,16,16,0,-90.51764705882354,352.244,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-02_00:00_04:00,2025-12-02 00:00:00+01:00,2025-12-02 04:00:00+01:00,4.0,30.94,False,False,16,0.0,True,True,False,True,False,15,11,0,-82.81764705882352,272.02,16.0,16.0,1.0,0.0,0.0,16.0,311.53651234296944,16.0,-538.6800000000001
2025-12-02_04:00_08:00,2025-12-02 04:00:00+01:00,2025-12-02 08:00:00+01:00,4.0,27.21,False,False,16,0.0,True,True,False,True,False,11,10,0,-114.09764705882353,97.732,16.0,16.0,1.0,0.0,0.0,16.0,317.22392319904753,4.0,-344.88
2025-12-02_08:00_12:00,2025-12-02 08:00:00+01:00,2025-12-02 12:00:00+01:00,4.0,68.89,False,False,16,0.0,True,True,False,True,False,10,10,0,-121.26764705882354,32.448,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-02_12:00_16:00,2025-12-02 12:00:00+01:00,2025-12-02 16:00:00+01:00,4.0,16.67,False,False,16,0.0,True,True,False,True,False,7,7,0,-120.20764705882354,6.7,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-02_16:00_20:00,2025-12-02 16:00:00+01:00,2025-12-02 20:00:00+01:00,4.0,0.88,False,False,16,0.0,True,True,False,True,False,8,8,0,-184.51764705882354,31.96,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-02_20:00_00:00,2025-12-02 20:00:00+01:00,2025-12-03 00:00:00+01:00,4.0,2.94,False,False,16,0.0,True,True,False,True,False,14,14,0,-126.11764705882354,49.468,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-03_00:00_04:00,2025-12-03 00:00:00+01:00,2025-12-03 04:00:00+01:00,4.0,10.71,False,False,16,0.0,True,True,False,True,False,14,14,0,-103.01764705882354,24.864,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-03_04:00_08:00,2025-12-03 04:00:00+01:00,2025-12-03 08:00:00+01:00,4.0,10.17,False,False,16,0.0,True,True,False,True,False,10,10,2,-168.57764705882354,8.98,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-03_08:00_12:00,2025-12-03 08:00:00+01:00,2025-12-03 12:00:00+01:00,4.0,11.9,False,False,16,0.0,True,True,False,True,False,3,3,1,-133.03764705882352,6.764,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-03_12:00_16:00,2025-12-03 12:00:00+01:00,2025-12-03 16:00:00+01:00,4.0,5.34,False,False,16,0.0,False,True,True,True,False,0,0,0,,0.0,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-03_16:00_20:00,2025-12-03 16:00:00+01:00,2025-12-03 20:00:00+01:00,4.0,0.67,False,False,16,0.0,True,True,False,True,False,1,1,0,-238.25764705882352,0.016,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-03_20:00_00:00,2025-12-03 20:00:00+01:00,2025-12-04 00:00:00+01:00,4.0,2.06,False,False,16,0.0,True,True,False,True,False,15,15,0,-240.64764705882357,82.072,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-04_00:00_04:00,2025-12-04 00:00:00+01:00,2025-12-04 04:00:00+01:00,4.0,6.69,False,False,16,0.0,True,True,False,True,False,9,9,3,-112.94764705882355,32.42,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-04_04:00_08:00,2025-12-04 04:00:00+01:00,2025-12-04 08:00:00+01:00,4.0,6.35,False,False,16,0.0,True,True,False,True,False,9,9,0,-182.45764705882354,25.376,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-04_08:00_12:00,2025-12-04 08:00:00+01:00,2025-12-04 12:00:00+01:00,4.0,5.6,False,False,16,0.0,True,True,False,True,False,12,12,1,-240.38764705882352,192.676,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-04_12:00_16:00,2025-12-04 12:00:00+01:00,2025-12-04 16:00:00+01:00,4.0,3.79,False,False,16,0.0,True,True,False,True,False,10,10,1,-172.07764705882354,115.172,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-04_16:00_20:00,2025-12-04 16:00:00+01:00,2025-12-04 20:00:00+01:00,4.0,0.63,False,False,16,0.0,True,True,False,True,False,12,12,1,-263.1976470588235,38.532,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-04_20:00_00:00,2025-12-04 20:00:00+01:00,2025-12-05 00:00:00+01:00,4.0,1.65,False,False,16,0.0,True,True,False,True,False,14,14,0,-120.74764705882353,27.612,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-05_00:00_04:00,2025-12-05 00:00:00+01:00,2025-12-05 04:00:00+01:00,4.0,5.32,False,False,16,0.0,True,True,False,True,False,13,13,0,-107.54764705882354,26.12,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-05_04:00_08:00,2025-12-05 04:00:00+01:00,2025-12-05 08:00:00+01:00,4.0,4.95,False,False,16,0.0,True,True,False,True,False,4,4,0,-139.26764705882354,10.94,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-05_08:00_12:00,2025-12-05 08:00:00+01:00,2025-12-05 12:00:00+01:00,4.0,3.6,False,False,16,0.0,True,True,False,True,False,11,11,5,-164.18764705882353,5.412,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-05_12:00_16:00,2025-12-05 12:00:00+01:00,2025-12-05 16:00:00+01:00,4.0,2.58,False,False,16,0.0,True,True,False,True,False,3,3,1,-131.81764705882352,7.628,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-05_16:00_20:00,2025-12-05 16:00:00+01:00,2025-12-05 20:00:00+01:00,4.0,0.54,False,False,16,0.0,True,True,False,True,False,13,13,0,-128.44764705882355,52.608,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-05_20:00_00:00,2025-12-05 20:00:00+01:00,2025-12-06 00:00:00+01:00,4.0,1.35,False,False,16,0.0,True,True,False,True,False,9,9,0,-123.03764705882355,45.132,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-06_00:00_04:00,2025-12-06 00:00:00+01:00,2025-12-06 04:00:00+01:00,4.0,4.62,False,False,16,0.0,True,True,False,True,False,16,16,0,-107.71764705882353,62.252,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-06_04:00_08:00,2025-12-06 04:00:00+01:00,2025-12-06 08:00:00+01:00,4.0,6.44,False,False,16,0.0,True,True,False,True,False,13,13,1,-101.95764705882354,90.056,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-06_08:00_12:00,2025-12-06 08:00:00+01:00,2025-12-06 12:00:00+01:00,4.0,4.57,False,False,16,0.0,True,True,False,True,False,11,11,0,-88.85764705882355,46.968,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-06_12:00_16:00,2025-12-06 12:00:00+01:00,2025-12-06 16:00:00+01:00,4.0,3.01,False,False,16,0.0,True,True,False,True,False,10,10,1,-108.42764705882354,12.888,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-06_16:00_20:00,2025-12-06 16:00:00+01:00,2025-12-06 20:00:00+01:00,4.0,0.97,False,False,16,0.0,True,True,False,True,False,16,16,0,-113.51764705882354,27.94,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-06_20:00_00:00,2025-12-06 20:00:00+01:00,2025-12-07 00:00:00+01:00,4.0,1.95,False,False,16,0.0,True,True,False,True,False,16,16,0,-97.31764705882352,70.156,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-07_00:00_04:00,2025-12-07 00:00:00+01:00,2025-12-07 04:00:00+01:00,4.0,14.46,False,False,16,0.0,True,True,False,True,False,12,12,1,-108.35764705882355,101.444,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-07_04:00_08:00,2025-12-07 04:00:00+01:00,2025-12-07 08:00:00+01:00,4.0,9.24,False,False,16,0.0,True,True,False,True,False,8,8,0,-92.41764705882355,74.504,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-07_08:00_12:00,2025-12-07 08:00:00+01:00,2025-12-07 12:00:00+01:00,4.0,3.94,False,False,16,0.0,True,True,False,True,False,6,6,1,-91.11764705882354,13.816,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-07_12:00_16:00,2025-12-07 12:00:00+01:00,2025-12-07 16:00:00+01:00,4.0,2.34,False,False,16,0.0,True,True,False,True,False,10,10,0,-112.94764705882355,18.712,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-07_16:00_20:00,2025-12-07 16:00:00+01:00,2025-12-07 20:00:00+01:00,4.0,0.67,False,False,16,0.0,True,True,False,True,False,14,14,0,-142.95764705882354,91.352,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-12-07_20:00_00:00,2025-12-07 20:00:00+01:00,2025-12-08 00:00:00+01:00,4.0,4.0,False,False,16,0.0,True,True,False,True,False,16,9,0,-45.68764705882352,264.564,16.0,16.0,1.0,0.0,0.0,0.0,242.10109645272289,21.805,-1086.2832
2025-12-08_00:00_04:00,2025-12-08 00:00:00+01:00,2025-12-08 04:00:00+01:00,4.0,57.98,False,False,16,0.0,True,True,False,True,False,15,4,0,-75.06764705882352,252.708,15.13131852829518,15.0,1.0,0.0,0.0,0.0,152.93199891281026,40.001,-1545.85326
2025-12-08_04:00_08:00,2025-12-08 04:00:00+01:00,2025-12-08 08:00:00+01:00,4.0,32.0,False,False,16,0.0,True,True,False,True,False,16,10,0,-102.48764705882354,184.052,15.13131852829518,15.0,1.0,0.0,0.0,16.0,131.7084457408888,22.448,-1788.2256
2025-12-08_08:00_12:00,2025-12-08 08:00:00+01:00,2025-12-08 12:00:00+01:00,4.0,4.3,False,False,16,0.0,True,True,False,True,False,12,12,2,-94.48764705882354,201.76,15.13131852829518,15.0,1.0,0.0,0.0,16.0,211.04082476091682,0.0,0.0
2025-12-08_12:00_16:00,2025-12-08 12:00:00+01:00,2025-12-08 16:00:00+01:00,4.0,4.47,False,False,16,0.0,True,True,False,True,False,11,11,0,-106.16764705882355,173.328,15.13131852829518,15.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
