datetime,plant_name,day_ahead_position_MWh_el,day_ahead_sell_MWh_el,day_ahead_price_EUR_per_MWh_el,additional_electricity_charge_EUR_per_MWh_el,day_ahead_delivered_price_EUR_per_MWh_el,intraday_buy_MWh_el,intraday_sell_da_MWh_el,intraday_sell_future_MWh_el,intraday_resell_idc_MWh_el,intraday_resell_da_MWh_el,intraday_resell_future_MWh_el,future_positions_MWh_el,intraday_price_EUR_per_MWh_el,intraday_delivered_price_EUR_per_MWh_el,scheduled_electricity_procurement_MWh_el,afrr_energy_bid_MW_el,afrr_energy_bid_MWh_el,afrr_energy_activated_MWh_el,afrr_energy_price_EUR_per_MWh_el,afrr_energy_delivered_price_EUR_per_MWh_el,afrr_energy_bid_price_EUR_per_MWh_el,afrr_energy_market_spread_EUR_per_MWh_el,afrr_energy_net_spread_EUR_per_MWh_el,afrr_energy_pay_as_cleared_reward_EUR,afrr_energy_net_value_after_charges_EUR,afrr_energy_capacity_backed_bid_MWh_el,afrr_energy_free_bid_MWh_el,afrr_energy_capacity_backed_activated_MWh_el,afrr_energy_free_activated_MWh_el,afrr_system_activation_MWh_el,useful_heat_cap_binding,curtailed_proxy_activation_due_to_heat_cap_MWh,afrr_capacity_block_id,afrr_capacity_block_duration_h,afrr_capacity_down_price_EUR_per_MW_h,afrr_capacity_reserved_MW,afrr_capacity_reserved_MWh,afrr_capacity_revenue_EUR,reserved_capacity_headroom_MWh,available_charge_headroom_after_schedule_MWh,available_storage_headroom_after_schedule_MWh,actual_electricity_consumption_MWh_el,gas_heat_output_MWh_th,etes_charge_MWh_el,etes_discharge_MWh_th,etes_thermal_inventory_MWh_th
2025-02-17 04:45:00+01:00,plant_1,4.0,0.0,128.94,58.63,187.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.38,190.01,4.0,0.0,0.0,0.0,137.35,195.98,55.88235294117647,-81.46764705882353,-140.09764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.4665,80.00000000000001
2025-02-17 05:00:00+01:00,plant_1,0.0,0.0,131.54,58.63,190.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.09,188.72,0.054,0.0,0.0,0.054,83.2,141.83,55.88235294117647,-27.317647058823532,-85.94764705882355,-1.4751529411764708,-4.641172941176472,0.0,0.0,0.0,0.0,0.054,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.946,1.5107368421052427,0.054,0.0,0.054,1.4665,78.56480000000002
2025-02-17 05:15:00+01:00,plant_1,0.0,0.0,131.54,58.63,190.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.44,213.07,0.0,0.0,0.0,0.0,152.67,211.29999999999998,55.88235294117647,-96.78764705882352,-155.41764705882352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.075095999999971,0.0,0.0,0.0,1.4665,77.07865880000003
2025-02-17 05:30:00+01:00,plant_1,2.2571649455540257,0.0,131.54,58.63,190.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.11,222.74,2.2571649455540257,0.0,0.0,0.0,0.0,58.63,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.7428350544459743,2.38189912255121,2.2571649455540257,0.0,2.2571649455540257,1.4665,77.73719583357635
2025-02-17 05:45:00+01:00,plant_1,4.0,0.0,131.54,58.63,190.17,0.0,0.0,0.0,0.0,0.05400199925018163,0.0,0.0,168.97,227.6,3.9459980007498183,0.0,0.0,0.0,0.0,58.63,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.054001999250181676,4.248912600096925e-05,3.9459980007498183,0.0,3.9459980007498183,1.4665,79.9999596353303
2025-02-17 06:00:00+01:00,plant_1,0.0,0.0,153.16,58.63,211.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.5,212.13,0.0,0.0,0.0,0.0,0.0,58.63,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.4100424785037053,0.0,0.0,0.0,2.2695,77.71045964542148
2025-02-17 06:15:00+01:00,plant_1,0.0,0.0,153.16,58.63,211.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.3,228.93,0.0,0.0,0.0,0.0,0.0,58.63,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.819439967884068,0.0,0.0,0.0,2.2695,75.42153203051014
2025-02-17 06:30:00+01:00,plant_1,0.0,0.0,153.16,58.63,211.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.23,279.86,0.0,0.0,0.0,0.0,0.0,58.63,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.228235107892081,0.0,0.0,0.0,2.2695,73.13317664750252
2025-02-17 06:45:00+01:00,plant_1,0.0,0.0,153.16,58.63,211.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.26,377.89,0.0,0.0,0.0,0.0,0.0,58.63,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.636428049115102,0.0,0.0,0.0,2.2695,70.84539335334065
2025-02-17 07:00:00+01:00,plant_1,0.0,0.0,204.74,58.63,263.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.54,392.17,0.0,0.0,0.0,0.0,0.0,58.63,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.650597889471241,0.0,0.0,0.0,2.84575,67.98193200500232
2025-02-17 07:15:00+01:00,plant_1,0.0,0.0,204.74,58.63,263.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.59,282.22,0.0,0.0,0.0,0.0,137.71,196.34,55.88235294117647,-81.82764705882354,-140.45764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.664014187367293,0.0,0.0,0.0,2.84575,65.11918652200107
2025-02-17 07:30:00+01:00,plant_1,0.0,0.0,204.74,58.63,263.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.95,240.57999999999998,0.0,0.0,0.0,0.0,159.85,218.48,55.88235294117647,-103.96764705882353,-162.59764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.676677131188875,0.0,0.0,0.0,2.84575,62.25715672537057
2025-02-17 07:45:00+01:00,plant_1,0.0,0.0,204.74,58.63,263.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,212.63,4.0,0.0,0.0,4.0,65.16,123.78999999999999,55.88235294117647,-9.277647058823526,-67.90764705882353,-37.1105882352941,-271.6305882352941,0.0,0.0,0.0,0.0,13.033,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.688586909274495,4.0,0.0,4.0,2.84575,63.19584243618923
2025-02-17 08:00:00+01:00,plant_1,0.0,0.0,209.79,58.63,268.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.71,258.34000000000003,4.0,0.0,0.0,4.0,43.42,102.05000000000001,55.88235294117647,12.46235294117647,-46.16764705882354,49.84941176470588,-184.67058823529416,0.0,0.0,0.0,0.0,9.305,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.509164762547172,4.0,0.0,4.0,3.61375,63.366293475580186
2025-02-17 08:15:00+01:00,plant_1,0.0,0.0,209.79,58.63,268.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.95,218.57999999999998,4.0,0.0,0.0,4.0,95.62,154.25,55.88235294117647,-39.73764705882353,-98.36764705882354,-158.95058823529413,-393.47058823529414,0.0,0.0,0.0,0.0,4.287,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.329787471356536,4.0,0.0,4.0,3.61375,63.53670190221129
2025-02-17 08:30:00+01:00,plant_1,0.0,0.0,209.79,58.63,268.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.57,210.2,0.0,0.0,0.0,0.0,118.57,177.2,55.88235294117647,-62.68764705882352,-121.31764705882352,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.150455024488696,0.0,0.0,0.0,3.61375,59.90706772673574
2025-02-17 08:45:00+01:00,plant_1,0.0,0.0,209.79,58.63,268.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.8,188.43,4.0,0.0,0.0,4.0,67.61,126.24000000000001,55.88235294117647,-11.727647058823528,-70.35764705882355,-46.910588235294114,-281.4305882352942,0.0,0.0,0.0,0.0,17.824,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.97016741073257,4.0,0.0,4.0,3.61375,60.07834095980406
2025-02-17 09:00:00+01:00,plant_1,0.0,0.0,171.3,58.63,229.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.69,221.32,4.0,0.0,0.0,4.0,53.56,112.19,55.88235294117647,2.3223529411764687,-56.30764705882353,9.289411764705875,-225.2305882352941,0.0,0.0,0.0,0.0,10.806,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.789924868879883,4.0,0.0,4.0,3.61375,60.24957137456411
2025-02-17 09:15:00+01:00,plant_1,0.0,0.0,171.3,58.63,229.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.87,200.5,4.0,0.0,0.0,4.0,44.66,103.28999999999999,55.88235294117647,11.222352941176474,-47.40764705882352,44.8894117647059,-189.63058823529408,0.0,0.0,0.0,0.0,37.184,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.60972738766266,4.0,0.0,4.0,3.61375,60.420758981720475
2025-02-17 09:30:00+01:00,plant_1,0.0,0.0,171.3,58.63,229.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.59,169.22,4.0,0.0,0.0,4.0,11.72,70.35000000000001,55.88235294117647,44.16235294117647,-14.467647058823538,176.6494117647059,-57.87058823529415,0.0,0.0,0.0,0.0,69.586,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.42957495581574,4.0,0.0,4.0,3.61375,60.59190379197505
2025-02-17 09:45:00+01:00,plant_1,0.0,0.0,171.3,58.63,229.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.98,149.61,4.0,0.0,0.0,4.0,54.21,112.84,55.88235294117647,1.6723529411764702,-56.95764705882353,6.689411764705881,-227.83058823529413,0.0,0.0,0.0,0.0,35.992,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.24946756207678,4.0,0.0,4.0,3.61375,60.76300581602706
2025-02-17 10:00:00+01:00,plant_1,1.5233843761213743,0.0,139.67,58.63,198.29999999999998,0.0,0.0,0.0,0.0,1.5233843761213743,0.0,0.0,125.51,184.14000000000001,2.476615623878626,0.0,0.0,2.476615623878626,47.12,105.75,55.88235294117647,8.762352941176474,-49.86764705882353,21.700980196056484,-123.50299383194736,0.0,0.0,0.0,0.0,25.43,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.5233843761213741,21.592789571307634,2.476615623878626,0.0,2.476615623878626,3.61375,59.48684990725775
2025-02-17 10:15:00+01:00,plant_1,4.0,0.0,139.67,58.63,198.29999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.03,171.66,4.0,0.0,0.0,0.0,-71.4,-12.770000000000003,55.88235294117647,127.28235294117647,68.65235294117647,0.0,0.0,0.0,0.0,0.0,0.0,96.728,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4123913739148,4.0,0.0,4.0,3.61375,59.65822819478094
2025-02-17 10:30:00+01:00,plant_1,4.0,0.0,139.67,58.63,198.29999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.4,157.03,4.0,0.0,0.0,0.0,23.99,82.62,55.88235294117647,31.892352941176473,-26.737647058823534,0.0,0.0,0.0,0.0,0.0,0.0,32.007,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.232038276071318,4.0,0.0,4.0,3.61375,59.82956363773225
2025-02-17 10:45:00+01:00,plant_1,4.0,0.0,139.67,58.63,198.29999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.36,149.99,4.0,0.0,0.0,0.0,52.17,110.80000000000001,55.88235294117647,3.7123529411764693,-54.91764705882354,0.0,0.0,0.0,0.0,0.0,0.0,13.893,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.051730266502297,4.0,0.0,4.0,3.61375,60.00085624682282
2025-02-17 11:00:00+01:00,plant_1,4.0,0.0,117.19,58.63,175.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.01,163.64000000000001,4.0,0.0,0.0,0.0,45.79,104.42,55.88235294117647,10.092352941176472,-48.53764705882353,0.0,0.0,0.0,0.0,0.0,0.0,24.175,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.87146733393567,4.0,0.0,4.0,3.61375,60.172106032761114
2025-02-17 11:15:00+01:00,plant_1,4.0,0.0,117.19,58.63,175.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.09,150.72,4.0,0.0,0.0,0.0,43.28,101.91,55.88235294117647,12.60235294117647,-46.027647058823526,0.0,0.0,0.0,0.0,0.0,0.0,37.951,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.691249467102182,4.0,0.0,4.0,3.61375,60.34331300625293
2025-02-17 11:30:00+01:00,plant_1,4.0,0.0,117.19,58.63,175.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.03,144.66,4.0,0.0,0.0,0.0,29.28,87.91,55.88235294117647,26.60235294117647,-32.027647058823526,0.0,0.0,0.0,0.0,0.0,0.0,86.178,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.511076654735408,4.0,0.0,4.0,3.61375,60.514477178001364
2025-02-17 11:45:00+01:00,plant_1,4.0,0.0,117.19,58.63,175.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.16,145.79,4.0,0.0,0.0,0.0,21.91,80.54,55.88235294117647,33.97235294117647,-24.657647058823535,0.0,0.0,0.0,0.0,0.0,0.0,88.944,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.330948885571722,4.0,0.0,4.0,3.61375,60.685598558706864
2025-02-17 12:00:00+01:00,plant_1,4.0,0.0,109.47,58.63,168.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.98,143.61,4.0,0.0,0.0,0.0,-6.15,52.480000000000004,55.88235294117647,62.03235294117647,3.402352941176467,0.0,0.0,0.0,0.0,0.0,0.0,113.317,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.150866148350328,4.0,0.0,4.0,3.61375,60.85667715906719
2025-02-17 12:15:00+01:00,plant_1,4.0,0.0,109.47,58.63,168.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.53,146.16,4.0,0.0,0.0,0.0,19.32,77.95,55.88235294117647,36.56235294117647,-22.067647058823532,0.0,0.0,0.0,0.0,0.0,0.0,99.608,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.970828431813235,4.0,0.0,4.0,3.61375,61.02771298977743
2025-02-17 12:30:00+01:00,plant_1,4.0,0.0,109.47,58.63,168.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.32,148.95,4.0,0.0,0.0,0.0,42.94,101.57,55.88235294117647,12.942352941176473,-45.68764705882352,0.0,0.0,0.0,0.0,0.0,0.0,47.848,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.790835724705282,4.0,0.0,4.0,3.61375,61.19870606152998
2025-02-17 12:45:00+01:00,plant_1,4.0,0.0,109.47,58.63,168.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.42,146.05,4.0,0.0,0.0,0.0,20.85,79.48,55.88235294117647,35.03235294117647,-23.597647058823533,0.0,0.0,0.0,0.0,0.0,0.0,81.471,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.610888015774105,4.0,0.0,4.0,3.61375,61.3696563850146
2025-02-17 13:00:00+01:00,plant_1,4.0,0.0,106.78,58.63,165.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.69,130.32,4.0,0.0,0.0,0.0,-42.78,15.850000000000001,55.88235294117647,98.66235294117647,40.03235294117647,0.0,0.0,0.0,0.0,0.0,0.0,128.381,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.43098529377016,4.0,0.0,4.0,3.61375,61.54056397091835
2025-02-17 13:15:00+01:00,plant_1,4.0,0.0,106.78,58.63,165.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.17,149.8,4.0,0.0,0.0,0.0,-5.54,53.09,55.88235294117647,61.42235294117647,2.7923529411764676,0.0,0.0,0.0,0.0,0.0,0.0,87.077,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.251127547446714,4.0,0.0,4.0,3.61375,61.71142882992562
2025-02-17 13:30:00+01:00,plant_1,4.0,0.0,106.78,58.63,165.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.95,167.58,4.0,0.0,0.0,0.0,30.05,88.68,55.88235294117647,25.83235294117647,-32.797647058823536,0.0,0.0,0.0,0.0,0.0,0.0,43.504,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.071314765559848,4.0,0.0,4.0,3.61375,61.88225097271815
2025-02-17 13:45:00+01:00,plant_1,4.0,0.0,106.78,58.63,165.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.41,172.04,4.0,0.0,0.0,0.0,41.13,99.76,55.88235294117647,14.752352941176468,-43.877647058823534,0.0,0.0,0.0,0.0,0.0,0.0,16.465,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.89154693686845,4.0,0.0,4.0,3.61375,62.05303040997497
2025-02-17 14:00:00+01:00,plant_1,4.0,0.0,111.89,58.63,170.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.11,136.74,4.0,0.0,0.0,0.0,58.08,116.71000000000001,55.88235294117647,-2.1976470588235273,-60.82764705882354,0.0,0.0,0.0,0.0,0.0,0.0,9.127,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.903402997502653,4.0,0.0,4.0,2.84575,62.99176715237248
2025-02-17 14:15:00+01:00,plant_1,4.0,0.0,111.89,58.63,170.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.32,158.95,4.0,0.0,0.0,0.0,70.81,129.44,55.88235294117647,-14.927647058823531,-73.55764705882353,0.0,0.0,0.0,0.0,0.0,0.0,8.997,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.915506094121692,4.0,0.0,4.0,2.84575,63.93026921058439
2025-02-17 14:30:00+01:00,plant_1,4.0,0.0,111.89,58.63,170.52,0.0,0.0,0.0,0.0,4.0,0.0,0.0,122.64,181.27,0.0,0.0,0.0,0.0,38.35,96.98,55.88235294117647,17.53235294117647,-41.09764705882353,0.0,0.0,0.0,0.0,0.0,0.0,38.131,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.927856164966585,0.0,0.0,0.0,2.84575,61.068536643281746
2025-02-17 14:45:00+01:00,plant_1,4.0,0.0,111.89,58.63,170.52,0.0,0.0,0.0,0.0,4.0,0.0,0.0,150.94,209.57,0.0,0.0,0.0,0.0,63.79,122.42,55.88235294117647,-7.907647058823528,-66.53764705882352,0.0,0.0,0.0,0.0,0.0,0.0,14.478,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.93945314829376,0.0,0.0,0.0,2.84575,58.20751950912093
2025-02-17 15:00:00+01:00,plant_1,4.0,0.0,132.27,58.63,190.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5,171.13,4.0,0.0,0.0,0.0,60.41,119.03999999999999,55.88235294117647,-4.527647058823526,-63.15764705882352,0.0,0.0,0.0,0.0,0.0,0.0,8.608,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.34371828500669,4.0,0.0,4.0,2.2695,59.72346762924364
2025-02-17 15:15:00+01:00,plant_1,4.0,0.0,132.27,58.63,190.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,138.7,197.32999999999998,0.0,0.0,0.0,0.0,0.0,58.63,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.748382355435435,0.0,0.0,0.0,2.2695,57.439036762336336
2025-02-17 15:30:00+01:00,plant_1,4.0,0.0,132.27,58.63,190.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,157.03,215.66,0.0,0.0,0.0,0.0,164.45,223.07999999999998,55.88235294117647,-108.56764705882352,-167.19764705882352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.152445259846576,0.0,0.0,0.0,2.2695,55.15517700314575
2025-02-17 15:45:00+01:00,plant_1,4.0,0.0,132.27,58.63,190.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,194.32,252.95,0.0,0.0,0.0,0.0,0.0,58.63,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.555907148531617,0.0,0.0,0.0,2.2695,52.871888208894966
2025-02-17 16:00:00+01:00,plant_1,0.0,0.0,158.96,58.63,217.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.81,217.44,4.0,0.0,0.0,4.0,71.39,130.02,55.88235294117647,-15.50764705882353,-74.13764705882355,-62.03058823529412,-296.5505882352942,0.0,0.0,0.0,0.0,25.517,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.352452382270805,4.0,0.0,4.0,1.6935,54.96517023684274
2025-02-17 16:15:00+01:00,plant_1,0.0,0.0,158.96,58.63,217.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.6,224.23,0.118,0.0,0.0,0.118,117.93,176.56,55.88235294117647,-62.047647058823536,-120.67764705882354,-7.321622352941177,-14.239962352941177,0.0,0.0,0.0,0.0,0.118,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.882,28.031548479701552,0.118,0.0,0.118,1.6935,53.370028944283526
2025-02-17 16:30:00+01:00,plant_1,0.0,0.0,158.96,58.63,217.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.35,252.98,0.0,0.0,0.0,0.0,0.0,58.63,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,29.82822480310794,0.0,0.0,0.0,1.6935,51.66318643704746
2025-02-17 16:45:00+01:00,plant_1,0.0,0.0,158.96,58.63,217.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.4,346.03,0.0,0.0,0.0,0.0,0.0,58.63,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31.624451957433482,0.0,0.0,0.0,1.6935,49.956770640438194
2025-02-17 17:00:00+01:00,plant_1,0.0,0.0,222.92,58.63,281.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.66,311.29,0.0,0.0,0.0,0.0,0.0,58.63,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.42023005497043,0.0,0.0,0.0,1.6935,48.25078144777809
2025-02-17 17:15:00+01:00,plant_1,0.0,0.0,222.92,58.63,281.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.01,274.64,0.0,0.0,0.0,0.0,0.0,58.63,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.215559207983006,0.0,0.0,0.0,1.6935,46.54521875241615
2025-02-17 17:30:00+01:00,plant_1,0.0,0.0,222.92,58.63,281.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.32,279.95,0.0,0.0,0.0,0.0,0.0,58.63,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.01043952870732,0.0,0.0,0.0,1.6935,44.840082447728044
2025-02-17 17:45:00+01:00,plant_1,0.0,0.0,222.92,58.63,281.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.92,255.54999999999998,0.0,0.0,0.0,0.0,142.05,200.68,55.88235294117647,-86.16764705882355,-144.79764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,38.80487112935147,0.0,0.0,0.0,1.6935,43.13537242711611
2025-02-17 18:00:00+01:00,plant_1,0.0,0.0,271.0,58.63,329.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.12,314.75,0.0,0.0,0.0,0.0,0.0,58.63,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.598854122095446,0.0,0.0,0.0,1.6935,41.43108858400933
2025-02-17 18:15:00+01:00,plant_1,0.0,0.0,271.0,58.63,329.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.11,267.74,0.0,0.0,0.0,0.0,0.0,58.63,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42.392388619091236,0.0,0.0,0.0,1.6935,39.72723081186333
2025-02-17 18:30:00+01:00,plant_1,0.0,0.0,271.0,58.63,329.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.81,233.44,0.0,0.0,0.0,0.0,0.0,58.63,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,44.18547473246277,0.0,0.0,0.0,1.6935,38.02379900416037
2025-02-17 18:45:00+01:00,plant_1,0.0,0.0,271.0,58.63,329.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.6,221.23,0.0,0.0,0.0,0.0,0.0,58.63,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,45.978112574305975,0.0,0.0,0.0,1.6935,36.32079305440933
